cohort,dimension,label,count
lighting,directionality,unknown,4
lighting,hardness,soft,11
lighting,saturation_level,neutral,2
lighting,saturation_level,vivid,6
lighting,shadows,medium,1
lighting,shadows,soft,8
lighting,source_count,one light,10
lighting,source_type,artificial light,3
lighting,source_type,unknown,7
objects,plane,background,24
objects,plane,foreground,15
objects,plane,midground,8
objects,side,center,17
objects,side,left,17
objects,side,right,12
objects,type,angular shadow pattern,1
objects,type,architectural element,1
objects,type,architectural feature,1
objects,type,architectural structure,1
objects,type,atmospheric haze,1
objects,type,backdrop,1
objects,type,ballet barre,1
objects,type,bench,1
objects,type,bokeh,1
objects,type,bright backlight,1
objects,type,bright circular bokeh patches,1
objects,type,ceiling beams,1
objects,type,clothing,2
objects,type,clothing detail,1
objects,type,clothing object level,1
objects,type,concrete floor,2
objects,type,curtain,1
objects,type,dense haze,1
objects,type,door assembly,1
objects,type,doorway,1
objects,type,dress,1
objects,type,effect,1
objects,type,fabric blur,1
objects,type,fabric edge,1
objects,type,floor,7
objects,type,floor area,1
objects,type,floor length drapery,1
objects,type,floor mark,1
objects,type,foreground fabric blur,1
objects,type,furniture,1
objects,type,leotard,1
objects,type,leotard object level,1
objects,type,light source,1
objects,type,low horizontal edge,1
objects,type,plaster wall,1
objects,type,rafters truss,1
objects,type,rectangular silhouette,1
objects,type,scuff mark,1
objects,type,seating frame,1
objects,type,shadow,1
objects,type,sunbeam,1
objects,type,surface,1
objects,type,translucent fabric backdrop,1
objects,type,tree,2
objects,type,tulle skirt,7
objects,type,tutu object level,1
objects,type,unknown,1
objects,type,wall,1
objects,type,wall fixture,1
objects,type,window,4
objects,type,window assembly,2
objects,type,window mullion,1
objects,type,wooden frame,18
people,age_range,teen,1
people,age_range,young adult,9
people,clothing_color,black,9
people,clothing_color,gray,3
people,clothing_color,mediumblue,1
people,clothing_color,pink,9
people,clothing_color,tan,3
people,clothing_color,white,7
people,clothing_material,beaded,1
people,clothing_material,fabric,3
people,clothing_material,knit,1
people,clothing_material,lace,3
people,clothing_material,mesh,1
people,clothing_material,netting,1
people,clothing_material,satin,8
people,clothing_material,sequin,1
people,clothing_material,skin,1
people,clothing_material,tulle,10
people,eyewear_present,no,10
people,facial_hair_present,no,10
people,gaze_direction,down,3
people,gaze_direction,up,3
people,gender_presentation,female,10
people,hair_color,black,2
people,hair_color,brown,7
people,hair_color,pink,1
people,hair_present,yes,10
people,hair_style,bun,3
people,hair_style,curly,2
people,hair_style,long,4
people,hair_style,ponytail,1
people,hair_style,straight,2
people,hair_style,updo,1
people,hair_style,wavy,2
people,head_covering_present,no,10
people,occlusions,partial occlusion,9
people,orientation,three quarter,3
people,orientation,unknown,2
people,pose,arabesque,1
people,pose,backbend,1
people,pose,balancing pointe,1
people,pose,elongated neck,1
people,pose,en pointe,1
people,pose,extended lunge,1
people,pose,head tilted upward,5
people,pose,kneeling,1
people,pose,left arm extended,27
people,pose,left leg weight ball,1
people,pose,skirt airborne trailing,1
people,pose,supporting limb en pointe,1
people,pose,upright,3
people,role_hint,ballet dancer,1
people,role_hint,dancer,5
people,skin_tone,light,7
people,skin_tone,medium,2
safety,hazards,no observed,5
safety,nsfw,no content,10
totals,images,unknown,10
totals,object_instances,unknown,47
totals,people_instances,unknown,10
uncertainty,note,background bright bokeh patches source ambiguous studio lights vs sunlight,1
uncertainty,note,camera focal length exact values not specified,1
uncertainty,note,exact count of window panes not precise due to perspective brightness,1
uncertainty,note,exact ground material identification not conclusive pale gray concrete possibility,1
uncertainty,note,exact material composition of reflective leotard uncertain sequins vs metallic,1
uncertainty,note,exact number of window muntins approximate due to blur,1
uncertainty,note,exact skin tone nuance approximate,1
uncertainty,note,exact skin undertone borderline between light and medium,1
uncertainty,note,exact skirt fabric uncertain tulle vs chiffon,1
uncertainty,note,facial expression details partially occluded by shadow rim,1
uncertainty,note,facial micro expression details partially occluded by shadow,1
uncertainty,note,fine facial feature details partially occluded by silhouette backlight,1
uncertainty,note,fine stitch level bodice details partially occluded,1
uncertainty,note,floor scuff details uncertain due to reflective sheen,1
uncertainty,note,heavily blurred rectangular shapes background right omitted,10
uncertainty,note,left hand partially occluded by depth of field blur,1
uncertainty,note,long angular shadow patterns foreground left not fully visible,1
uncertainty,note,low angle light suggests early late sun but not definitive,1
uncertainty,note,low horizontal midground edge appears stone concrete but exact material uncertain,1
uncertainty,note,lower most tip supporting foot partially cropped and motion blurred details indiscernible,5
uncertainty,note,lower right arm partially occluded by blur limiting hand detail,1
uncertainty,note,no architectural details visible outside frame,1
uncertainty,note,outside view weather through glazing not visible,1
uncertainty,note,precise age classification uncertain appears adolescent,1
uncertainty,note,precise beadwork material details beyond reflective quality not legible,1
uncertainty,note,precise material composition of sleeveless top uncertain satin like vs synthetic,1
uncertainty,note,rear dancer torso area partially occluded by layered skirt fabric,1
uncertainty,note,seating elements background left blurred approximate count two,1
uncertainty,note,skirt layer count approximate not precisely countable,1
uncertainty,note,small details ear lower skirt partially occluded by foreground blur,1
uncertainty,note,small items on window sill not discernible,1
uncertainty,note,some enumerations not mapped to schema enums preserved as descriptive notes,1
uncertainty,note,supporting left foot footwear ambiguous appears bare vs thin covering,1
uncertainty,note,time of day ambiguous morning or afternoon,1
uncertainty,note,unknown,14
uncertainty,note,wall treatment painted brick plaster not definitive,1
