cohort,dimension,label,count
people,clothing_colors,white,12
people,clothing_condition,clean,9
people,clothing_condition,good,2
people,clothing_condition,neat,1
people,clothing_condition,pristine,1
people,clothing_condition,unknown,1
people,clothing_condition,used,2
people,clothing_condition,well pressed,1
people,clothing_material,cotton,13
people,clothing_material,plastic,1
people,clothing_material,rubber,2
people,clothing_material,silicone or rubber,1
people,clothing_material,woven,2
people,clothing_pattern,black buttons,1
people,clothing_pattern,black piping,3
people,clothing_pattern,double breasted,2
people,clothing_pattern,piped trim,1
people,clothing_pattern,striped,1
people,clothing_texture,crisp,2
people,clothing_texture,heavy,1
people,clothing_texture,loose fabric,1
people,clothing_texture,matte,4
people,clothing_texture,smooth,6
people,clothing_texture,stiff,1
people,clothing_texture,sturdy,1
people,eyewear_present,yes,8
people,facial_hair_color,black,2
people,facial_hair_color,brown,4
people,facial_hair_color,dark blue,2
people,facial_hair_present,yes,8
people,facial_hair_style,full beard,3
people,facial_hair_style,mustache,2
people,facial_hair_style,stubble,1
people,facial_hair_style,trimmed beard,2
people,facial_hair_style,trimmed stubble,2
people,gender_presentation,male,8
people,hair_color,black,4
people,hair_color,brown,4
people,hair_present,yes,8
people,hair_style,short,8
people,head_covering_present,yes,8
people,head_covering_type,chef hat,3
people,head_covering_type,tall pleated chef hat,4
people,role_hint,chef,4
people,role_hint,unknown,3
people,skin_tone,light,6
people,skin_tone,medium,2
safety,hazards,hazard hot surface,1
safety,hazards,hazard kitchen knife,1
safety,hazards,hazard raw fish,1
safety,hazards,hazard sharp knife,1
safety,hazards,hazard steam,1
safety,hazards,hot surface,1
safety,hazards,kitchen knife,1
safety,hazards,no hazard reported,4
safety,hazards,raw fish,1
safety,hazards,sharp knife,1
safety,hazards,steam,1
safety,hazards,unknown,4
safety,nsfw,unknown,16
texts,content,embroidered script illegible chest area,1
texts,legibility,illegible,8
texts,legibility,no clearly legible text,1
texts,legibility,unknown,1
texts,plane,midground,5
texts,plane,text midground,5
texts,side,center,4
texts,side,left,1
texts,side,text center,4
texts,side,text left,1
uncertainty,note,aesthetic qualities enumeration tokens not specified,1
uncertainty,note,blurred midground center worker figure indiscernible,1
uncertainty,note,camera focal length specifics not provided,1
uncertainty,note,contents of domed stainless steel pots not visible,1
uncertainty,note,contents of small white ceramic bowl not clearly visible,1
uncertainty,note,embroidered text on chef jacket illegible left chest,6
uncertainty,note,exact count of eggs approximate 3,1
uncertainty,note,exact count of hanging utensils approximate 5 7,1
uncertainty,note,face emotion gaze described free text schema tokens not specified,1
uncertainty,note,floor surface not visible,1
uncertainty,note,lower body footwear out of frame,1
uncertainty,note,lower body of central figure out of frame,1
uncertainty,note,lower right counter objects partially occluded not individually identifiable,28
uncertainty,note,right hand partly motion blurred occluded by steam,1
uncertainty,note,small control panel cabinet text not legible,1
uncertainty,note,stack counts approximate estimated,1
uncertainty,note,time of day not specified,1
uncertainty,note,unknown,9
uncertainty,note,uppermost ceiling material not visible,1
uncertainty,notes_total,uncertainty entries,59
