cohort,dimension,label,count
people,facial_hair_present,no,4
people,facial_hair_present,yes,3
people,facial_hair_style,short,1
people,facial_hair_style,short stubble,1
people,facial_hair_style,stubble,1
people,gaze_direction,down,9
people,gender_presentation,male,10
people,hair_color,black,4
people,hair_color,brown,4
people,hair_color,gray,10
people,hair_color,white,2
people,hair_present,yes,10
people,hair_style,short,9
people,hair_style,straight,1
people,head_covering_color,black,1
people,head_covering_color,blue,5
people,head_covering_present,no,5
people,head_covering_present,yes,5
people,head_covering_type,baseball cap,4
people,head_covering_type,cap generic,1
people,occlusions,partially occluded,10
people,orientation,front,2
people,orientation,three quarter,2
people,orientation,unknown,4
people,pose,forward leaning,2
people,pose,head tilted down,1
people,pose,slight forward leaning merged variants,7
people,pose,slightly bent merged variants,4
people,pose,standing,3
people,pose,upright,1
people,pose,work engaged,1
people,role_hint,cleaning staff,2
people,role_hint,janitorial staff,1
people,role_hint,janitorial worker,1
people,role_hint,unknown,4
people,skin_tone,dark,1
people,skin_tone,light,8
people,skin_tone,medium,1
safety,hazards,no reported,7
safety,hazards,slippery floor,2
safety,hazards,trip hazard hose,2
safety,hazards,unknown,7
safety,hazards,wet floor,4
safety,nsfw,no content,10
safety,nsfw,unknown,10
texts,content,illegible dia yter,1
texts,content,legible partially legible janisitor,1
texts,font_style,bold,4
texts,font_style,sans,2
texts,font_style,sans serif,2
texts,font_style,stencil,2
texts,legibility,illegible,3
texts,legibility,legible,1
texts,legibility,not legible,2
texts,legibility,partially illegible,1
texts,legibility,partially legible,3
texts,legibility,unknown,1
texts,plane,background,3
texts,plane,foreground,6
texts,plane,midground,2
texts,plane,text in background,3
texts,plane,text in foreground,6
texts,plane,text in midground,2
texts,side,center,5
texts,side,left,1
texts,side,right,4
uncertainty,note,background center clear plastic container count approximate 3 5,1
uncertainty,note,background left countertop appliance partially occluded blurred,1
uncertainty,note,background right hanging clear plastic dispensers approximate 4,1
uncertainty,note,ceiling left corner area indiscernible,1
uncertainty,note,ceiling materials details not described,1
uncertainty,note,ceiling service panel details indiscernible,1
uncertainty,note,ceiling tile texture detail partially occluded approximate,1
uncertainty,note,ceiling upper wall areas out of frame,1
uncertainty,note,extent of floor wetness ambiguous,1
uncertainty,note,facial expression not clearly visible,1
uncertainty,note,facial feature specifics beyond age not clear,1
uncertainty,note,far background areas exhibit motion df blur small items not identifiable,1
uncertainty,note,far background beyond exterior windows partially occluded by reflection,6
uncertainty,note,floor grout condition ambiguous blurring,1
uncertainty,note,lower torso partially occluded by cleaning tool hoses,1
uncertainty,note,material type of folded textiles paper goods uncertain,1
uncertainty,note,metal shelving items approximate count 3 5,1
uncertainty,note,midground left elements not fully enumerated,1
uncertainty,note,minor items countertop partially occluded and not identifiable,1
uncertainty,note,paper towel dispenser near sink partially occluded,1
uncertainty,note,person age mapping ambiguous middle aged vs older adult,1
uncertainty,note,precise number of full window sections approximate,1
uncertainty,note,small distant objects partially occluded or too small to identify,1
uncertainty,note,small metallic control plate switch unreadable,1
uncertainty,note,some enumerations not provided avoid inference,1
uncertainty,note,time of day cannot be determined,1
uncertainty,note,unknown,39
