cohort,dimension,label,count
objects,type,lane area,1
objects,type,line marking,1
objects,type,marking,1
objects,type,metal railing or net,1
objects,type,metal spectator benches,5
objects,type,misc,1
objects,type,multi pane window wall,1
objects,type,multi pane windows,1
objects,type,multi station cable machine,1
objects,type,paper bib,1
objects,type,particulate,1
objects,type,roof truss,2
objects,type,roof trusswork,1
objects,type,rubberized matting,1
objects,type,running track,21
objects,type,seating,4
objects,type,shorts,2
objects,type,small white,1
objects,type,spectator seating,1
objects,type,spectator seating band,1
objects,type,sport equipment,1
objects,type,sports ball,1
objects,type,sports equipment,1
objects,type,stadium floodlight tower,1
objects,type,stadium floodlights,1
objects,type,structure,2
objects,type,surface,5
objects,type,track,1
objects,type,track dust,1
objects,type,track surface,1
objects,type,training aid,1
objects,type,unknown,2
objects,type,wristband,1
people,activities,holding a ball,2
people,activities,other low frequency,14
people,activities,sprinting,6
people,age_range,young adult,12
people,eyewear_present,unknown,2
people,eyewear_present,yes,10
people,facial_hair_present,no,8
people,facial_hair_present,unknown,3
people,facial_hair_present,yes,1
people,gaze_direction,looking left,2
people,gaze_direction,looking up,2
people,gaze_direction,unknown,7
people,gender_presentation,female,3
people,gender_presentation,male,9
people,hair_color,black,6
people,hair_color,brown,18
people,hair_present,yes,12
people,hair_style,ponytail,6
people,hair_style,short,16
people,hair_style,unknown,2
people,occlusions,partial occlusion,11
people,occlusions,unknown,1
people,orientation,front,3
people,orientation,three quarter,4
people,pose,forward leaning,6
people,pose,low crouched,2
people,pose,mid stride,2
people,pose,other descriptors many low frequency tokens aggregated,27
people,pose,upright,2
people,role_hint,athlete,3
people,role_hint,exerciser,1
people,role_hint,sprinter,2
people,skin_tone,dark,2
people,skin_tone,light,10
people,skin_tone,medium,12
safety,hazards,no,8
safety,nsfw,no,9
safety,nsfw,vulgar text detected,1
texts,content,315,1
texts,content,illegible,1
texts,content,shitter,1
texts,content,text 315,1
texts,content,text illegible,1
texts,content,text shitter vulgar,1
texts,font_style,bold,4
texts,font_style,sans,4
texts,font_style,unknown,12
texts,legibility,illegible,3
texts,legibility,legible,2
texts,legibility,not legible,3
texts,plane,text on background,1
texts,plane,text on foreground,4
texts,plane,text on midground,2
texts,plane,unknown,1
uncertainty,token,brand markings not legible,1
uncertainty,token,camera capture alignment ambiguous,1
uncertainty,token,competition bib text uncertain possible shitter,1
uncertainty,token,faint pole element unresolved,1
uncertainty,token,gaze mapping ambiguous,1
uncertainty,token,hanging fabric material uncertain,1
uncertainty,token,items stacked count 1 3 uncertain,1
uncertainty,token,lower legs feet cropped footwear uncertain,1
uncertainty,token,lower torso arm positions cropped uncertain,1
uncertainty,token,precipitation uncertain,1
uncertainty,token,spectator area silhouettes ambiguous,44
uncertainty,token,time day weather not verifiable,9
uncertainty,token,track dust composition uncertain,1
uncertainty,token,unknown,7
