cohort,standardized_dimension,standardized_label,count,bins
people,clothing_color,brown,7,12
people,clothing_color,crimson,1,12
people,clothing_color,darkblue,1,12
people,clothing_color,gray,13,12
people,clothing_color,green,7,12
people,clothing_color,orange,2,12
people,clothing_color,silver,1,12
people,clothing_color,tan,4,12
people,clothing_color,white,9,12
people,clothing_color,yellow,4,12
people,clothing_garment,bib apron,1,24
people,clothing_garment,cap,1,24
people,clothing_garment,high visibility reflective safety vest,1,24
people,clothing_garment,insulated uniform jacket,1,24
people,clothing_garment,jacket,4,24
people,clothing_garment,long sleeved jacket,1,24
people,clothing_garment,neck tie,3,24
people,clothing_garment,necktie,2,24
people,clothing_garment,operator uniform top,1,24
people,clothing_garment,outer jacket,2,24
people,clothing_garment,overcoat,3,24
people,clothing_garment,safety vest,1,24
people,clothing_garment,shirt,18,24
people,clothing_garment,shirt collar,2,24
people,clothing_garment,shirt,2,24
people,clothing_garment,shoes,7,24
people,clothing_garment,shoulder bag,2,24
people,clothing_garment,sweater,1,24
people,clothing_garment,trousers,12,24
people,clothing_garment,trousers,4,24
people,clothing_garment,undershirt,1,24
people,clothing_garment,uniform jacket,2,24
people,clothing_garment,uniform shirt short sleeve,1,24
people,clothing_garment,work jacket,1,24
people,clothing_garment,work trousers,2,24
people,clothing_garment,wristwatch,2,24
people,eyewear_present,no,9,2
people,eyewear_present,yes,22,2
people,eyewear_type,eyeglasses,4,10
people,eyewear_type,eyeglasses generic,1,10
people,eyewear_type,metal rimmed,1,10
people,eyewear_type,prescription,1,10
people,eyewear_type,rectangular,4,10
people,eyewear_type,rectangular frame,4,10
people,eyewear_type,rectangular glasses normalized,3,10
people,eyewear_type,rimless,1,10
people,eyewear_type,thin framed,1,10
people,eyewear_type,thin metal framed glasses,1,10
people,hair_color,black,4,3
people,hair_color,brown,1,3
people,hair_color,gray,2,3
people,facial_hair_present,no,9,2
people,facial_hair_present,yes,12,2
people,facial_hair_style,goatee,1,4
people,facial_hair_style,mustache,5,4
people,facial_hair_style,stubble,3,4
people,facial_hair_style,stubble variants,3,4
people,gaze_direction,down,7,4
people,gaze_direction,left,7,4
people,gaze_direction,right,3,4
people,gaze_direction,up,10,4
people,gender_presentation,male,42,1
people,hair_color,black,27,3
people,hair_color,brown,6,3
people,hair_color,gray,33,3
people,hair_present,yes,42,1
people,hair_style,short,37,2
people,hair_style,straight,1,2
people,head_covering_type,black,7,12
people,head_covering_type,blue,1,12
people,head_covering_type,brown,1,12
people,head_covering_type,chocolate,1,12
people,head_covering_type,dark blue,1,12
people,head_covering_type,darkblue,1,12
people,head_covering_present,no,12,2
people,head_covering_present,yes,25,2
people,head_covering_type,baseball cap,4,12
people,head_covering_type,cap,4,12
people,head_covering_type,cap generic,1,12
people,head_covering_type,flat cap,3,12
people,head_covering_type,peaked cap,7,12
people,head_covering_type,peaked officer cap,1,12
people,pose,standing,1,4
people,pose,standing,1,4
people,pose,standing,1,4
people,pose,standing,1,4
people,pose,standing,2,4
people,pose,leaning,2,4
people,pose,standing,1,4
people,pose,standing,1,4
people,pose,standing,1,4
people,pose,standing,1,4
people,pose,hands_pockets,1,4
people,pose,standing,1,4
people,pose,standing,1,4
people,pose,standing,4,4
people,pose,standing,2,4
people,pose,standing,1,4
people,pose,standing,1,4
people,pose,standing,5,4
people,pose,standing,1,4
people,pose,seated,10,4
people,pose,leaning,9,4
people,pose,standing,1,4
people,pose,standing,6,4
people,pose,standing,2,4
people,pose,standing,41,4
people,pose,standing,1,4
people,pose,seated,1,4
people,pose,standing,1,4
people,pose,standing,4,4
people,skin_tone,dark,3,3
people,skin_tone,lights,21,3
people,skin_tone,medium,17,3
