cohort,standardized_dimension,standardized_label,count,bins
people,activities,mopping,13,15
people,activities,operating long handled floor cleaning tool,1,15
people,activities,placing or adjusting fruit,1,15
people,activities,positioned near cleaning cart,1,15
people,activities,holding cleaning cart,1,15
people,activities,pressing mop head into floor,1,15
people,activities,pressing mop head into floor,1,15
people,activities,pushing,1,15
people,activities,pushing,2,15
people,activities,pushing cart token,3,15
people,activities,holding mop,3,15
people,activities,wiping,6,15
people,pose,standing,1,2
people,pose,standing,3,2
people,pose,standing,2,2
people,pose,standing,1,2
people,pose,leaning,6,2
people,pose,standing,3,2
people,pose,standing,7,2
people,age_range,middle aged,38,3
people,age_range,older adult,10,3
people,age_range,young adult,1,3
people,clothing_color,beige,0,11
people,clothing_color,black,44,11
people,clothing_color,blue,72,11
people,clothing_color,brown,2,11
people,clothing_color,gray,7,11
people,clothing_color,green,24,11
people,clothing_color,orange,8,11
people,clothing_color,pink,1,11
people,clothing_color,tan,1,11
people,clothing_color,white,7,11
people,clothing_color,yellow,10,11
people,clothing_garment,apron,1,15
people,clothing_garment,belt,1,15
people,clothing_garment,disposable gloves,1,15
people,clothing_garment,face mask,1,15
people,clothing_garment,gloves,3,15
people,clothing_garment,high visibility safety vest,2,15
people,clothing_garment,overalls,12,15
people,clothing_garment,rubber gloves,2,15
people,clothing_garment,safety vest,3,15
people,clothing_garment,shirt,24,15
people,clothing_garment,shoes,8,15
people,clothing_garment,trousers,7,15
people,clothing_garment,work gloves,17,15
people,clothing_garment,work pants,1,15
people,clothing_garment,work shoes,6,15
people,eyewear_present,no,46,2
people,eyewear_present,yes,5,2
people,hair_color,black,5,4
people,hair_color,brown,3,4
people,hair_color,white,1,4
people,facial_hair_present,no,17,2
people,facial_hair_present,yes,12,2
people,facial_hair_style,short,1,3
people,facial_hair_style,short stubble,2,3
people,facial_hair_style,stubble,2,3
people,gaze_direction,down,31,5
people,gaze_direction,left,1,5
people,gaze_direction,right,1,5
people,gaze_direction,to the right,2,5
people,gaze_direction,up,6,5
people,gender_presentation,female,1,2
people,gender_presentation,male,51,2
people,hair_color,black,27,4
people,hair_color,brown,11,4
people,hair_color,gray,34,4
people,hair_color,white,2,4
people,hair_present,yes,48,1
people,hair_style,curly,1,4
people,hair_style,shaved,1,4
people,hair_style,short,44,4
people,hair_style,straight,1,4
people,head_covering_type,black,1,9
people,head_covering_type,blue,9,9
people,head_covering_type,blue coverings,5,9
people,head_covering_type,orange,1,9
people,head_covering_present,no,22,2
people,head_covering_present,yes,28,2
people,head_covering_type,baseball cap,10,9
people,head_covering_type,brimmed cap,1,9
people,head_covering_type,cap,7,9
people,head_covering_type,cap generic,4,9
people,head_covering_type,hard hat,1,9
people,pose,standing,1,2
people,pose,leaning,2,2
people,pose,leaning,8,2
people,pose,leaning,1,2
people,pose,standing,1,2
people,pose,standing,1,2
people,pose,standing,2,2
people,pose,standing,1,2
people,pose,standing,1,2
people,pose,leaning,11,2
people,pose,leaning,7,2
people,pose,leaning,2,2
people,pose,leaning,5,2
people,pose,leaning,4,2
people,pose,leaning,1,2
people,pose,leaning,1,2
people,pose,leaning,1,2
people,pose,standing,4,2
people,pose,standing,1,2
people,pose,standing,13,2
people,pose,standing,1,2
people,pose,standing,2,2
people,pose,standing,1,2
people,skin_tone,dark,3,3
people,skin_tone,light,24,3
people,skin_tone,medium,25,3
