cohort,standardized_dimension,standardized_label,count,bins
people,clothing_garment,running shoes,2,28
people,clothing_garment,scrub pants,1,28
people,clothing_garment,scrub top,1,28
people,clothing_garment,shirt,23,28
people,clothing_garment,shoes,16,28
people,clothing_garment,shorts,2,28
people,clothing_garment,skirt,4,28
people,clothing_garment,slippers,2,28
people,clothing_garment,sneakers,2,28
people,clothing_garment,socks,2,28
people,clothing_garment,top,2,28
people,clothing_garment,trousers,2,28
people,clothing_garment,uniform dress,1,28
people,clothing_garment,waist apron,1,28
people,clothing_garment,work apron,1,28
people,clothing_garment,work gloves,1,28
people,eyewear_present,no,39,2
people,eyewear_present,yes,11,2
people,eyewear_type,thin frame,1,1
people,facial_hair_present,no,50,1
people,gaze_direction,down,30,4
people,gaze_direction,left,1,4
people,gaze_direction,right,3,4
people,gaze_direction,up,2,4
people,gender_presentation,female,49,2
people,gender_presentation,male,1,2
people,hair_color,black,18,4
people,hair_color,brown,56,4
people,hair_color,gray,3,4
people,hair_color,pink,2,4
people,hair_present,yes,50,1
people,hair_style,bun,9,7
people,hair_style,long,24,7
people,hair_style,ponytail,46,7
people,hair_style,shorts,3,7
people,hair_style,straight,12,7
people,hair_style,updo,7,7
people,hair_style,wavy,10,7
people,head_covering_type,green,1,5
people,head_covering_type,white,4,5
people,head_covering_present,no,45,2
people,head_covering_present,yes,5,2
people,head_covering_type,cap,3,5
people,head_covering_type,nurse cap,1,5
people,head_covering_type,nursing cap,1,5
people,pose,standing,1,2
people,pose,leaning,1,2
people,pose,standing,1,2
people,pose,standing,1,2
people,pose,standing,1,2
people,pose,leaning,8,2
people,pose,leaning,1,2
people,pose,leaning,1,2
people,pose,leaning,8,2
people,pose,leaning,1,2
people,pose,standing,1,2
people,pose,standing,1,2
people,pose,standing,3,2
people,pose,standing,5,2
people,pose,leaning,2,2
people,pose,leaning,2,2
people,pose,leaning,3,2
people,pose,leaning,1,2
people,pose,leaning,1,2
people,pose,leaning,6,2
people,pose,leaning,1,2
people,pose,standing,3,2
people,pose,standing,17,2
people,skin_tone,light,7,2
people,skin_tone,medium,43,2
