cohort,standardized_dimension,standardized_label,count,bins
people,facial_hair_style,short stubble,1,16
people,facial_hair_style,short trimmed beard,1,16
people,facial_hair_style,short well trimmed,1,16
people,facial_hair_style,stubble,5,16
people,facial_hair_style,trimmed,1,16
people,facial_hair_style,trimmed beard,3,16
people,facial_hair_style,trimmed stubble,1,16
people,gaze_direction,down,10,4
people,gaze_direction,left,3,4
people,gaze_direction,right,2,4
people,gaze_direction,to right,2,4
people,gender_presentation,female,1,2
people,gender_presentation,male,29,2
people,hair_color,black,12,8
people,hair_color,brown,28,8
people,hair_color,maroon,1,8
people,hair_color,olive,1,8
people,hair_present,yes,31,1
people,hair_style,curly,13,5
people,hair_style,long,4,5
people,hair_style,ponytail,1,5
people,hair_style,short,14,5
people,hair_style,wavy,8,5
people,head_covering_type,black,5,9
people,head_covering_type,brown,1,9
people,head_covering_type,tan,1,9
people,head_covering_present,no,24,2
people,head_covering_present,yes,6,2
people,head_covering_type,beanie,1,9
people,head_covering_type,fedora,1,9
people,head_covering_type,felt hat,1,9
people,head_covering_type,structured cap leather like brim,1,9
people,head_covering_type,wide brim hat merged variant,2,9
people,head_covering_type,wide brimmed hat,1,9
people,pose,standing,1,4
people,pose,leaning,1,4
people,pose,leaning,3,4
people,pose,standing,1,4
people,pose,standing,1,4
people,pose,laying,1,4
people,pose,standing,10,4
people,pose,laying,1,4
people,pose,seated,8,4
people,pose,leaning,5,4
people,pose,standing,2,4
people,pose,leaning,1,4
people,pose,leaning,2,4
people,pose,leaning,1,4
people,pose,standing,2,4
people,pose,standing,9,4
people,pose,standing,8,4
people,skin_tone,dark,2,3
people,skin_tone,light,14,3
people,skin_tone,medium,22,3
