cohort,standardized_dimension,standardized_label,count,bins
texts,legibility,illegible,7,4
texts,legibility,illegible text,1,4
texts,legibility,not legible,14,4
texts,legibility,partially illegible,2,4
texts,plane,background,2,6
texts,plane,foreground,5,6
texts,plane,midground,4,6
texts,plane,text foreground,5,6
texts,plane,text on background,2,6
texts,plane,text on midground,4,6
texts,side,center,7,7
texts,side,left,2,7
texts,side,right,2,7
texts,side,text at center,7,7
texts,side,text at right,1,7
texts,side,text left,2,7
texts,side,text right,1,7
uncertainty,note,background left multi pane window with blurred outside objects,1,38
uncertainty,note,background right dark vertical area partially occluded indiscernible,1,38
uncertainty,note,details of items inside stacked baskets not visible indiscernible,1,38
uncertainty,note,distant landscape details not identifiable due to soft focus,1,38
uncertainty,note,exact counts of small objects on shelving approximate due to occlusion,1,38
uncertainty,note,exact fiber composition of tan wide brimmed hat uncertain,1,38
uncertainty,note,exact number of woven baskets approximate 5 6 due to occlusion,1,38
uncertainty,note,exact weather outside not visible beyond diffuse light,1,38
uncertainty,note,exterior view through window blurred and not identifiable,1,38
uncertainty,note,floor behind rug slightly out of focus condition uncertain,1,38
uncertainty,note,floor material not visible,1,38
uncertainty,note,framed wall artwork text illegible due to glazing soft focus,1,38
uncertainty,note,hanging wooden utensils cluster count approximate 2 3,1,38
uncertainty,note,labels on shelving containers but not legible,1,38
uncertainty,note,left shoe area partly shadowed fine details limited,1,38
uncertainty,note,lower body items beyond foreground cushion partially occluded,1,38
uncertainty,note,lower left shoe area obscured by deep shadow,1,38
uncertainty,note,lower legs footwear partially occluded by foreground objects,1,38
uncertainty,note,lower legs partially out of frame,1,38
uncertainty,note,lower limbs boots partially out of frame condition uncertain,1,38
uncertainty,note,lower right frame portion of couch cushion cropped not fully visible,1,38
uncertainty,note,midground left ceramic dish count approximate three due to occlusion,1,38
uncertainty,note,minor marks on window glass uncertain dust condensation smudges,1,38
uncertainty,note,no legible printed text found small clothing text details not readable,1,38
uncertainty,note,possible small markings or text on lamp jars not readable,1,38
uncertainty,note,printed embroidered text on clothing not visible legible,1,38
uncertainty,note,small decorative objects in background shelving partially occluded,1,38
uncertainty,note,small indistinct blurred region in far background left,1,38
uncertainty,note,small items behind baskets partially occluded not identifiable,1,38
uncertainty,note,small marks smudges on window glass not classifiable,1,38
uncertainty,note,small object near foreground right shoe slightly out of focus,1,38
uncertainty,note,small objects on right shelving partially occluded approximate counts,1,38
uncertainty,note,small objects on shelving partially occluded or blurred,1,38
uncertainty,note,small wooden object foreground left partially occluded,1,38
uncertainty,note,text on straw hat partially illegible,1,38
uncertainty,note,textile fiber composition of pillows blankets uncertain,1,38
uncertainty,note,texture details obscured by bright backlight at windowsill,1,38
uncertainty,note,tiny dark object near sofa partially visible and ambiguous,1,38
uncertainty,token,uncertainty approximate counts provided for book stacks estimates,1,24
uncertainty,token,uncertainty background left shelving details partially occluded by shadow,1,24
uncertainty,token,uncertainty book cover text partially occluded blurred,1,24
uncertainty,token,uncertainty ceiling surface not visible,1,24
uncertainty,token,uncertainty clothing fiber composition inferred cotton or wool,1,24
uncertainty,token,uncertainty exact book titles indiscernible approx 60 80,1,24
uncertainty,token,uncertainty exact counts on bookshelves are approximate,1,24
uncertainty,token,uncertainty exact material of potted plant container partially occluded,1,24
uncertainty,token,uncertainty exact number books stacked approx 6 8 uncertain,1,24
uncertainty,token,uncertainty floor surface material condition largely out of frame,7,24
uncertainty,token,uncertainty framed wall art small printed text illegible,14,24
uncertainty,token,uncertainty jewelry accessory details not visible,1,24
uncertainty,token,uncertainty lamp details partially occluded not legible,1,24
uncertainty,token,uncertainty lower legs feet partially occluded not fully visible,1,24
uncertainty,token,uncertainty lower legs footwear out of frame,1,24
uncertainty,token,uncertainty lower right corner beyond settee out of frame,1,24
uncertainty,token,uncertainty portion lower legs feet cropped out of frame,1,24
uncertainty,token,uncertainty small dark object partially occluded not identifiable,13,24
uncertainty,token,uncertainty small folded textile partially occluded pattern approximate,1,24
uncertainty,token,uncertainty small framed artwork content unclear,1,24
uncertainty,token,uncertainty small pottery vessel maker marks not visible,1,24
uncertainty,token,uncertainty upholstery pattern indiscernible due to shallow focus blur,1,24
uncertainty,token,uncertainty wall mounted carved plaque partially occluded blurred,1,24
uncertainty,token,uncertainty weather outside window not visible,1,24
