cohort,standardized_dimension,standardized_label,count,bins
lighting,artifacts,per image share,0,16
lighting,artifacts,specular highlights,1,16
lighting,artifacts,specular highlights packaging chrome,1,16
lighting,artifacts,specular highlights plastic tile,1,16
lighting,artifacts,specular reflections,2,16
lighting,artifacts,specular reflections eyeglass lenses,1,16
lighting,artifacts,specular reflections floor clear plastic packaging,1,16
lighting,artifacts,specular reflections floor glass,1,16
lighting,artifacts,specular reflections glossy produce packaging,1,16
lighting,artifacts,specular reflections tile plastic,1,16
lighting,artifacts,within attribute share,0,16
lighting,color_temperature,cool,13,2
lighting,color_temperature,neutral,6,2
lighting,contrast_level,high,4,2
lighting,contrast_level,medium,15,2
lighting,directionality,top,10,1
lighting,hardness,medium,1,2
lighting,hardness,soft,9,2
lighting,saturation_level,neutral,15,2
lighting,saturation_level,vivid,3,2
lighting,shadows,soft,20,1
lighting,sources_count,four or more light,19,2
lighting,sources_count,three light,1,2
lighting,sources_hardness,medium,1,2
lighting,sources_hardness,soft,9,2
lighting,sources_type,artificial,10,2
lighting,sources_type,artificial light,10,2
objects,color,beige,4,26
objects,color,black,21,26
objects,color,blue,8,26
objects,color,brown,5,26
objects,color,crimson,2,26
objects,color,darkblue,2,26
objects,color,darkgreen,2,26
objects,color,ghostwhite,4,26
objects,color,gray,10,26
objects,color,green,27,26
objects,color,lightgray,1,26
objects,color,mediumblue,1,26
objects,color,mediumpurple,1,26
objects,color,orange,28,26
objects,color,palegreen,2,26
objects,color,purple,2,26
objects,color,red,3,26
objects,color,silver,12,26
objects,color,tan,1,26
objects,color,teal,1,26
objects,color,wall darkslategrey,2,26
objects,color,white,13,26
objects,color,yellow,3,26
objects,condition,clean,9,4
objects,condition,orderly,6,4
objects,condition,stocked,6,4
objects,condition,well maintained,5,4
objects,finish,backlit,1,5
objects,finish,brushed,1,5
objects,finish,glossy,11,5
objects,finish,matte,6,5
objects,finish,reflective,5,5
objects,material,acrylic diffuser,1,19
objects,material,cardboard,9,19
objects,material,ceramic,4,19
objects,material,coated metal,4,19
objects,material,glass,4,19
objects,material,lcd,1,19
objects,material,metal,29,19
objects,material,organic,7,19
objects,material,packaging materials,5,19
objects,material,painted metal,2,19
objects,material,paper,2,19
objects,material,per image share,0,19
objects,material,plastic,34,19
objects,material,stainless steel,3,19
objects,material,vegetation,3,19
objects,material,within attribute share,0,19
objects,material,wood,2,19
objects,texture,brushed metal,1,16
objects,texture,clear glass,1,16
objects,texture,crinkled,1,16
objects,texture,fibrous,1,16
objects,texture,glossy,10,16
objects,texture,glossy plastic,1,16
objects,texture,leafy,1,16
objects,texture,matte,3,16
objects,texture,matte peel,1,16
objects,texture,polished,3,16
objects,texture,polished face,1,16
objects,texture,reflective,1,16
objects,texture,smooth,13,16
objects,texture,subtle grout lines,1,16
objects,texture,textured,4,16
objects,texture,textured rind,1,16
objects,type,bakery tray,1,30
objects,type,ceiling,1,30
objects,type,digital display screens,1,30
objects,type,display unit,1,30
objects,type,endcap display,1,30
objects,type,endcap shelving,1,30
objects,type,fixture,7,30
objects,type,floor,4,30
objects,type,floor area,1,30
objects,type,floor surface,1,30
objects,type,handheld package,1,30
objects,type,hanging sign,1,30
objects,type,hvac duct,1,30
objects,type,overhead sign,1,30
objects,type,packaged box,1,30
objects,type,produce,12,30
objects,type,produce basket,1,30
objects,type,produce crate,2,30
objects,type,produce display,5,30
objects,type,produce tray,1,30
objects,type,refrigerated produce shelf,2,30
objects,type,refrigerated shelf,10,30
objects,type,retail shelving,2,30
objects,type,shelf edge sale tags,1,30
objects,type,shelf price strip,1,30
objects,type,shelving,24,30
objects,type,shelving unit,6,30
objects,type,shopping basket,1,30
objects,type,shopping cart,9,30
objects,type,sign,1,30
people,activity_activities,posing for camera,1,3
people,activity_activities,smiling,2,3
people,activity_activities,standing,8,3
people,activity_gaze_direction,up,5,1
people,activity_occlusions,partial occlusion,9,2
people,activity_occlusions,significant occlusion,1,2
people,activity_orientation,front,8,2
people,activity_orientation,three quarter,1,2
people,activity_pose,arms crossed,1,4
people,activity_pose,hands in pockets merged variants,4,4
people,activity_pose,relaxed merged variants,7,4
people,activity_pose,upright merged variants,10,4
people,age_range,middle aged,19,2
people,age_range,older adult,1,2
people,clothing_color,black,26,10
people,clothing_color,blue,41,10
people,clothing_color,brown,1,10
people,clothing_color,gray,7,10
people,clothing_color,per image share,0,10
people,clothing_color,pink,1,10
people,clothing_color,red,3,10
people,clothing_color,tan,2,10
people,clothing_color,white,14,10
people,clothing_color,within attribute share,0,10
people,clothing_garment,belt,8,7
people,clothing_garment,dress shoes,2,7
people,clothing_garment,necktie merged neck tie ne from variants,7,7
people,clothing_garment,shirt,9,7
people,clothing_garment,shoes,2,7
people,clothing_garment,suit jacket,9,7
people,clothing_garment,trousers,5,7
people,clothing_material,cotton,9,4
people,clothing_material,leather,12,4
people,clothing_material,silk,7,4
people,clothing_material,wool family,12,4
people,eyewear_frame_color,black,12,2
people,eyewear_frame_color,silver,3,2
people,eyewear_present,no,3,2
people,eyewear_present,yes,15,2
people,eyewear_type,eyeglasses rectangular,10,1
people,facial_hair_color,darkblue,1,2
people,facial_hair_color,gray,1,2
people,facial_hair_present,no,16,2
people,facial_hair_present,yes,2,2
people,facial_hair_style,stubble beard,1,1
people,gender_presentation,male,20,1
people,hair_color,black,1,3
people,hair_color,brown,2,3
people,hair_color,gray,17,3
people,hair_present,yes,20,1
people,hair_style,shaved,1,3
people,hair_style,short,19,3
people,hair_style,straight,5,3
people,head_covering_present,no,10,1
people,pose,forward leaning,1,12
people,pose,neutral posture,1,12
people,pose,per image share,0,12
people,pose,relaxed,2,12
people,pose,slight forward lean,1,12
people,pose,slightly hunched,1,12
people,pose,slightly leaning forward,1,12
people,pose,standing,1,12
people,pose,upright,8,12
people,pose,walking,1,12
people,pose,walking forward,1,12
people,pose,within attribute share,0,12
people,skin_tone,light,16,2
people,skin_tone,medium,4,2
safety,hazards,no,10,2
safety,hazards,no detected,10,2
safety,nsfw,no content detected,10,1
texts,content,detected text ecooury,1,1
texts,font_style,bold,1,2
texts,font_style,sans,1,2
texts,legibility,illegible,24,8
texts,legibility,not legible,14,8
texts,legibility,not legible distinct token,3,8
texts,legibility,partial,1,8
texts,legibility,partially legible,1,8
texts,legibility,per image share,0,8
texts,legibility,unreadable,2,8
texts,legibility,within attribute share,0,8
texts,plane,background,8,8
texts,plane,foreground,2,8
texts,plane,midground,5,8
texts,plane,per image share,0,8
texts,plane,text midground,12,8
texts,plane,text on background,14,8
texts,plane,text on foreground,4,8
texts,plane,within attribute share,0,8
texts,side,text center,8,3
texts,side,text left,13,3
texts,side,text right,8,3
totals,images,total,10,1
totals,object_instances,total,69,1
totals,people_instances,total,10,1
totals,text_instances,total,15,1
uncertainty,note,aesthetic qualities palette mapping enum unspecified,1,11
uncertainty,note,approximate counts provided for produce items,1,11
uncertainty,note,blurry small package labels on right shelving,39,11
uncertainty,note,exact counts of packaged bakery units approx 10,1,11
uncertainty,note,exact floor tile material ceramic vs porcelain uncertain,1,11
uncertainty,note,exact packaged product identities brands not identifiable,1,11
uncertainty,note,exact skin tone shade approximate between light medium,1,11
uncertainty,note,heavily blurred distant shelving beyond dof indiscernible,1,11
uncertainty,note,possible small handheld items or wrist accessories occluded,1,11
uncertainty,note,small fixtures security cameras badges not distinguishable,1,11
uncertainty,note,small metallic lapel pin wording not discernible,1,11
uncertainty,token,absence of other shoppers beyond central figure uncertain,1,7
uncertainty,token,aisle width not specified precisely,1,7
uncertainty,token,handheld packaged food label text not legible,1,7
uncertainty,token,other single instance uncertainty notes aggregated for brevity,12,7
uncertainty,token,overhead aisle signs illegible due to distance blur,7,7
uncertainty,token,shelf edge price labels not legible,7,7
uncertainty,token,time of day not specified,1,7
