cohort,standardized_dimension,standardized_label,count,bins
people,facial_hair_color,gray,2,5
people,facial_hair_present,yes,10,1
people,facial_hair_style,beard,3,6
people,facial_hair_style,goatee,1,6
people,facial_hair_style,mustache,5,6
people,facial_hair_style,short trimmed beard,1,6
people,facial_hair_style,stubble,1,6
people,facial_hair_style,trimmed beard,4,6
people,gaze_direction,down,4,2
people,gaze_direction,up,1,2
people,gender_presentation,male,10,1
people,hair_color,black,10,2
people,hair_color,brown,12,2
people,hair_present,yes,11,1
people,hair_style,short,11,1
people,head_covering_color,black,1,2
people,head_covering_color,white,7,2
people,head_covering_present,no,2,2
people,head_covering_present,yes,8,2
people,head_covering_type,chef hat,7,2
people,head_covering_type,skullcap,1,2
people,occlusions,partial occlusion,11,1
people,orientation,front,2,2
people,orientation,three quarter,2,2
people,pose,engaged chopping posture,1,14
people,pose,engaged posture,1,14
people,pose,forward facing,1,14
people,pose,forward leaning variant token,2,14
people,pose,hands over table,1,14
people,pose,leaning forward,2,14
people,pose,relaxed,4,14
people,pose,seated,2,14
people,pose,slight forward lean,1,14
people,pose,slightly forward leaning variant,1,14
people,pose,slightly leaning forward,1,14
people,pose,upright,6,14
people,pose,waist up framing lower body cropped,1,14
people,pose,walking,1,14
people,role_hint,chef generic,3,1
people,skin_tone,light,5,2
people,skin_tone,medium,5,2
safety,hazards,no hazard detected,6,4
safety,hazards,open hot cookware burn hazard,1,4
safety,hazards,sharp knife variant token,1,4
safety,hazards,sharp object knife explicit,1,4
safety,hazards_distribution,open hot cookware,1,3
safety,hazards_distribution,sharp knife,1,3
safety,hazards_distribution,sharp object knife,1,3
safety,nsfw,no content,10,1
texts,content,leading capital g visible remainder illegible,1,2
texts,content,text token sta,1,2
texts,font_style,sans,1,2
texts,font_style,script,1,2
texts,legibility,illegible,12,3
texts,legibility,partial,2,3
texts,legibility,partially legible,4,3
texts,plane,text in foreground,6,5
texts,plane,text in midground,3,5
texts,plane_distribution,foreground,6,2
texts,plane_distribution,midground,3,2
texts,side,text centered,8,5
texts,side,text left,1,5
uncertainty,note,approx human count duplicate mention,1,17
uncertainty,note,approximate human count 4 only central chef clearly detailed,1,17
uncertainty,note,blurred staff figure midground left seated patrons indiscernible,1,17
uncertainty,note,contents of small clear glass spice jar not readable,1,17
uncertainty,note,distant blurred human figures approximate count 4 8,11,17
uncertainty,note,distant light colored building facade visible but blurred and indiscernible,1,17
uncertainty,note,distant vehicle like shapes unclear duplicate reference,1,17
uncertainty,note,distant wooden post or sign out of focus details unreadable,1,17
uncertainty,note,exact count of small herb sprigs approximate handful,1,17
uncertainty,note,leader chef jacket chest text partially occluded leading g visible,12,17
uncertainty,note,lower body of person 1 cropped out not visible,5,17
uncertainty,note,possible low horizontal arc bridge like structure background center blurred,1,17
uncertainty,note,possible metal frame object bicycle rack bench support partially occluded,1,17
uncertainty,note,possible stovetop heat source beneath foreground right saucepan partially occluded,1,17
uncertainty,note,several small utensil produce items in midground trays partially occluded item level ids uncertain,1,17
uncertainty,note,small item foreground center round table blurred indiscernible,8,17
uncertainty,note,specific time of day not specified beyond general daylight hint,1,17
