cohort,standardized_dimension,standardized_label,count,bins
environment,color,darkblue,5,35
environment,color,darkslateblue,1,35
environment,color,darkslategrey,1,35
environment,color,gray,11,35
environment,color,green,3,35
environment,color,orange,2,35
environment,color,palegreen,1,35
environment,color,pink,3,35
environment,color,silver,1,35
environment,color,skyblue,1,35
environment,color,teal,1,35
environment,color,violet,1,35
environment,color,white,12,35
environment,color,yellow,6,35
environment,condition,clean,6,36
environment,condition,good,4,36
environment,condition,intact,14,36
environment,condition,legible poorly,1,36
environment,condition,maintained,1,36
environment,condition,minor discoloration,1,36
environment,condition,minor surface marks,1,36
environment,condition,minor wear,12,36
environment,condition,partially occluded,1,36
environment,condition,right,1,36
environment,condition,serviceable,1,36
environment,condition,slightly aged,2,36
environment,condition,small scuff marks,1,36
environment,condition,used,8,36
environment,condition,weathered,2,36
environment,condition,working appearance,1,36
environment,depth,deep,1,5
environment,depth,medium,1,5
environment,depth,moderate,4,5
environment,depth,shallow,3,5
environment,depth,shallow moderate,1,5
environment,finish,behind clear plastic,1,30
environment,finish,clear,1,30
environment,finish,glossy,10,30
environment,finish,matte,11,30
environment,finish,opaque,1,30
environment,finish,paint,6,30
environment,finish,painted glossy,0,30
environment,finish,polished,1,30
environment,finish,reflective,5,30
environment,finish,reflective interior,1,30
environment,finish,satin,1,30
environment,finish,semi gloss,1,30
environment,finish,slight sheen,1,30
environment,finish,slightly glossy,1,30
environment,floor_color,beige,4,9
environment,floor_color,black,6,9
environment,floor_color,dark blue,2,9
environment,floor_color,darkblue,3,9
environment,floor_color,darkgreen,1,9
environment,floor_color,gray,44,9
environment,floor_color,mediumblue,1,9
environment,floor_color,tan,1,9
environment,floor_color,white,5,9
environment,floor_condition,damp,1,27
environment,floor_condition,dirty,1,27
environment,floor_condition,dry,1,27
environment,floor_condition,faint tire scuffing,1,27
environment,floor_condition,faint wet sheen,1,27
environment,floor_condition,good,1,27
environment,floor_condition,intact,12,27
environment,floor_condition,light wet look places,1,27
environment,floor_condition,moderate,1,27
environment,floor_condition,moderate urban wear,1,27
environment,floor_condition,moderate wear,1,27
environment,floor_condition,partially eroded paint,1,27
environment,floor_condition,partially faded,1,27
environment,floor_condition,puddled,2,27
environment,floor_condition,reflective,1,27
environment,floor_condition,reflective sheen,1,27
environment,floor_condition,scuffed,1,27
environment,floor_condition,shadowed,1,27
environment,floor_condition,slight wear,24,27
environment,floor_condition,slightly faded,1,27
environment,floor_condition,slightly soiled,2,27
environment,floor_condition,slightly weathered,1,27
environment,floor_condition,slightly worn,2,27
environment,floor_condition,wet,4,27
environment,floor_condition,wet looking,1,27
environment,floor_condition,worn,3,27
environment,floor_condition,worn paint,1,27
environment,floor_finish,glossy,4,10
environment,floor_finish,glossy reflections,1,10
environment,floor_finish,glossy sheen,1,10
environment,floor_finish,matte,15,10
environment,floor_finish,reflective,3,10
environment,floor_finish,reflective sheen,1,10
environment,floor_finish,slightly glossy,1,10
environment,floor_finish,slightly reflective,3,10
environment,floor_finish,slightly weathered,1,10
environment,floor_finish,sunlit sheen,1,10
environment,floor_material,asphalt,28,10
environment,floor_material,ceramic tile,8,10
environment,floor_material,concrete,18,10
environment,floor_material,linoleum,1,10
environment,floor_material,paint,3,10
environment,floor_material,painted asphalt,1,10
environment,floor_material,paving,1,10
environment,floor_material,rubber,1,10
environment,floor_material,stone,2,10
environment,floor_material,tile,1,10
environment,floor_texture,broad white striped,1,21
environment,floor_texture,coarse grained,1,21
environment,floor_texture,granular,1,21
environment,floor_texture,grooved,1,21
environment,floor_texture,patterned,1,21
environment,floor_texture,paved,1,21
environment,floor_texture,paving,1,21
environment,floor_texture,reflective,1,21
environment,floor_texture,rough,2,21
environment,floor_texture,scuffed,2,21
environment,floor_texture,slight road sheen,1,21
environment,floor_texture,slightly abrasioned painted markings,1,21
environment,floor_texture,slightly faded,1,21
environment,floor_texture,slightly textured,2,21
environment,floor_texture,slightly worn,2,21
environment,floor_texture,smooth,24,21
environment,floor_texture,smooth worn,1,21
environment,floor_texture,textured,10,21
environment,floor_texture,textured paving,1,21
environment,floor_texture,wet,1,21
environment,floor_texture,worn,3,21
environment,location_type,bus cabin,1,19
environment,location_type,bus interior,1,19
environment,location_type,city street,5,19
environment,location_type,grocery retail aisle normalized,2,19
environment,location_type,grocery store,4,19
environment,location_type,passenger bus interior,1,19
environment,location_type,produce aisle,1,19
environment,location_type,refrigerated grocery aisle,1,19
environment,location_type,roadside,1,19
environment,location_type,suburban roadway,1,19
environment,location_type,supermarket,8,19
environment,location_type,supermarket aisle,1,19
environment,location_type,supermarket produce aisle,2,19
environment,location_type,supermarket produce section,1,19
environment,location_type,urban avenue,2,19
environment,location_type,urban canyon,1,19
environment,location_type,urban street,18,19
environment,location_type,vehicle cabin,6,19
environment,location_type,vehicle compartment,3,19
environment,material,acrylic,1,61
environment,material,asphalt,3,61
environment,material,brick,1,61
environment,material,fabric,2,61
environment,material,foam,1,61
environment,material,glass,13,61
environment,material,leatherette,1,61
environment,material,masonry,1,61
environment,material,metal,7,61
environment,material,painted metal,6,61
environment,material,paneling,1,61
environment,material,paper,1,61
environment,material,paved surface,1,61
environment,material,plastic,12,61
environment,material,rubber,8,61
environment,material,stainless steel,1,61
environment,material,synthetic,1,61
environment,material,vinyl,2,61
environment,material,wood,1,61
environment,openness,enclosed,5,2
environment,openness,open,6,2
environment,spatial_depth,deep,4,3
environment,spatial_depth,medium,1,3
environment,spatial_depth,moderate,5,3
environment,spatial_layout_aisle_width,moderate,2,2
environment,spatial_layout_aisle_width,open,2,2
environment,spatial_layout_depth,deep,13,4
environment,spatial_layout_depth,medium,1,4
environment,spatial_layout_depth,moderate,12,4
environment,spatial_layout_depth,shallow,3,4
environment,spatial_layout_openness,moderate,1,3
environment,spatial_layout_openness,moderately open,1,3
environment,spatial_layout_openness,open,9,3
environment,texture,blurred,3,74
environment,texture,brushed,1,74
environment,texture,camouflage patterned,1,74
environment,texture,creased,1,74
environment,texture,embossed,1,74
environment,texture,fine textured,1,74
environment,texture,glossy,4,74
environment,texture,reflective,5,74
environment,texture,ribbed,1,74
environment,texture,ridged,1,74
environment,texture,slightly textured,3,74
environment,texture,small scuff marks,1,74
environment,texture,smooth,26,74
environment,texture,smudged,2,74
environment,texture,soft,1,74
environment,texture,soft cloud patches,1,74
environment,texture,stitched seam,1,74
environment,texture,textured,16,74
environment,texture,textured anti slip,1,74
environment,texture,textured push button face,1,74
environment,texture,textured rubber,2,74
environment,texture,weathered,2,74
environment,texture,wet,3,74
environment,texture,worn,2,74
environment,time_of_day_hint,afternoon,7,3
environment,time_of_day_hint,evening,1,3
environment,time_of_day_hint,morning,1,3
environment,walls_color,beige,6,26
environment,walls_color,black,7,26
environment,walls_color,blue,1,26
environment,walls_color,brown,14,26
environment,walls_color,darkblue,2,26
environment,walls_color,darkslategrey,1,26
environment,walls_color,gray,8,26
environment,walls_color,green,1,26
environment,walls_color,lightblue,1,26
environment,walls_color,mediumblue,2,26
environment,walls_color,mediumpurple,1,26
environment,walls_color,orange,1,26
environment,walls_color,pink,1,26
environment,walls_color,snow,1,26
environment,walls_color,steelblue,1,26
environment,walls_color,wall beige,4,26
environment,walls_color,wall black,2,26
environment,walls_color,wall brown,4,26
environment,walls_color,wall darkblue,1,26
environment,walls_color,wall gray,5,26
environment,walls_color,wall green,1,26
environment,walls_color,wall olivedrab,1,26
environment,walls_color,wall red,1,26
environment,walls_color,wall violet,1,26
environment,walls_color,wall white,1,26
environment,walls_color,white,1,26
environment,walls_condition,aged,8,27
environment,walls_condition,aged but intact,2,27
environment,walls_condition,clean,1,27
environment,walls_condition,generally good,1,27
environment,walls_condition,intact,8,27
environment,walls_condition,light soiling,1,27
environment,walls_condition,moderately worn,1,27
environment,walls_condition,modern,1,27
environment,walls_condition,modern maintained,1,27
environment,walls_condition,slightly dirty,1,27
environment,walls_condition,slightly soiled,2,27
environment,walls_condition,slightly weathered,1,27
environment,walls_condition,soiled,1,27
environment,walls_condition,urban grime,1,27
environment,walls_condition,urban wear,1,27
environment,walls_condition,urban weathered,1,27
environment,walls_condition,wall aged,4,27
environment,walls_condition,wall clean,1,27
environment,walls_condition,wall good,2,27
environment,walls_condition,wall intact,5,27
environment,walls_condition,wall lightly scuffed,1,27
environment,walls_condition,wall minor dust,1,27
environment,walls_condition,wall pristine,1,27
environment,walls_condition,wall weathered,5,27
environment,walls_condition,weathered,12,27
environment,walls_condition,well maintained,1,27
environment,walls_condition,worn,1,27
environment,walls_finish,glossy,2,15
environment,walls_finish,matte,8,15
environment,walls_finish,mixed,1,15
environment,walls_finish,reflective,6,15
environment,walls_finish,smooth,2,15
environment,walls_finish,wall aged,1,15
environment,walls_finish,wall glossy,2,15
environment,walls_finish,wall matte,4,15
environment,walls_finish,wall neutral,1,15
environment,walls_finish,wall painted,2,15
environment,walls_finish,wall pristine,1,15
environment,walls_finish,wall reflective,1,15
environment,walls_finish,wall rough,1,15
environment,walls_finish,wall weathered,2,15
environment,walls_finish,weathered,6,15
environment,walls_material,brick,4,18
environment,walls_material,concrete,10,18
environment,walls_material,glass,16,18
environment,walls_material,limestone,2,18
environment,walls_material,masonry,8,18
environment,walls_material,metal,4,18
environment,walls_material,painted wall,2,18
environment,walls_material,plastic,1,18
environment,walls_material,printed panel,1,18
environment,walls_material,steel,2,18
environment,walls_material,stone,20,18
environment,walls_material,wall brick,1,18
environment,walls_material,wall glass,2,18
environment,walls_material,wall masonry,6,18
environment,walls_material,wall metal,3,18
environment,walls_material,wall plastic,2,18
environment,walls_material,wall steel,1,18
environment,walls_material,wall stone,8,18
environment,walls_texture,carved,8,21
environment,walls_texture,carved detailing,1,21
environment,walls_texture,glazed,4,21
environment,walls_texture,masonry,1,21
environment,walls_texture,reflective,8,21
environment,walls_texture,rough,1,21
environment,walls_texture,rough textured,2,21
environment,walls_texture,smooth,8,21
environment,walls_texture,smooth glass panels,1,21
environment,walls_texture,smooth glazing,1,21
environment,walls_texture,textured,16,21
environment,walls_texture,textured masonry,1,21
environment,walls_texture,vertical window grid,1,21
environment,walls_texture,wall carved,2,21
environment,walls_texture,wall carved masonry,1,21
environment,walls_texture,wall hard,1,21
environment,walls_texture,wall reflective,1,21
environment,walls_texture,wall smooth,5,21
environment,walls_texture,wall textured,8,21
environment,walls_texture,wall weathered,4,21
environment,walls_texture,weathered,12,21
environment,weather,clear,7,5
environment,weather,mist,1,5
environment,weather,overcast,8,5
environment,weather,rain,2,5
environment,weather,sunny,3,5
lighting,artifacts,artifact faint window glare,1,46
lighting,artifacts,artifact lens bloom,1,46
lighting,artifacts,artifact mild reflection eyeglasses,1,46
lighting,artifacts,artifact reflections eyeglass lenses,2,46
lighting,artifacts,artifact reflections glass,2,46
lighting,artifacts,artifact reflections windshield,1,46
lighting,artifacts,artifact specular highlights paint,1,46
lighting,artifacts,artifact specular reflections,2,46
lighting,artifacts,artifact specular reflections glossy dashboard trim,1,46
lighting,artifacts,artifact starburst sunburst,1,46
lighting,artifacts,artifact wet pavement reflections,1,46
lighting,artifacts,artifact windshield reflections,2,46
lighting,artifacts,bloom,1,46
lighting,artifacts,film like diffusion,1,46
lighting,artifacts,floor reflections,1,46
lighting,artifacts,fluorescent light reflections,1,46
lighting,artifacts,halo,2,46
lighting,artifacts,layered specular highlights,1,46
lighting,artifacts,lens bloom,1,46
lighting,artifacts,lens flare,4,46
lighting,artifacts,mild specular reflections glossy produce shelf glazing,1,46
lighting,artifacts,minor specular highlights metal cart chrome trim,1,46
lighting,artifacts,motion blur background,1,46
lighting,artifacts,motion blur peripheral,1,46
lighting,artifacts,motion blur streaking,1,46
lighting,artifacts,motion blur variants,0,46
lighting,artifacts,motion blurred,6,46
lighting,artifacts,no film,1,46
lighting,artifacts,no lens flare observed,1,46
lighting,artifacts,no obvious digital,1,46
lighting,artifacts,no obvious lens flare,1,46
lighting,artifacts,others,0,46
lighting,artifacts,radial motion blur,1,46
lighting,artifacts,reflections glass,5,46
lighting,artifacts,reflections on eyeglass lenses,2,46
lighting,artifacts,reflections on windshield,1,46
lighting,artifacts,reflections refrigerated glass,1,46
lighting,artifacts,reflections tablet screen,1,46
lighting,artifacts,soft reflections glass floor,1,46
lighting,artifacts,specular highlights chrome,1,46
lighting,artifacts,specular reflection,1,46
lighting,artifacts,specular reflections chrome,1,46
lighting,artifacts,specular reflections eyeglasses,1,46
lighting,artifacts,specular reflections glossy surfaces,1,46
lighting,artifacts,specular sheen produce,1,46
lighting,artifacts,specular variants,0,46
lighting,color_temperature,cool,28,3
lighting,color_temperature,neutral,11,3
lighting,color_temperature,warm,17,3
lighting,contrast_level,high,11,2
lighting,contrast_level,medium,45,2
lighting,directionality,sidelight,4,3
lighting,directionality,top,10,3
lighting,directionality,top light,4,3
lighting,hardness,hard,1,6
lighting,hardness,light hard,2,6
lighting,hardness,light soft,10,6
lighting,hardness,medium,3,6
lighting,hardness,soft,7,6
lighting,hardness,soft light,12,6
lighting,saturation_level,neutral,26,2
lighting,saturation_level,vivid,29,2
lighting,shadows,casting,1,3
lighting,shadows,medium,2,3
lighting,shadows,soft,45,3
lighting,sources_count,four or more,12,8
lighting,sources_count,light one,6,8
lighting,sources_count,light source four or more,10,8
lighting,sources_count,light two,2,8
lighting,sources_count,one,5,8
lighting,sources_count,one source,5,8
lighting,sources_count,three light,1,8
lighting,sources_count,two light,4,8
lighting,sources_directionality,backlight,3,2
lighting,sources_directionality,top light,4,2
lighting,sources_hardness,hard,1,3
lighting,sources_hardness,medium,2,3
lighting,sources_hardness,soft,16,3
lighting,sources_type,artificial,11,3
lighting,sources_type,artificial source,5,3
lighting,sources_type,light source artificial,14,3
objects,color,beige,6,35
objects,color,black,44,35
objects,color,blue,8,35
objects,color,brown,16,35
objects,color,chocolate,1,35
objects,color,crimson,10,35
objects,color,darkblue,12,35
objects,color,darkgreen,3,35
objects,color,darkslategrey,1,35
objects,color,ghostwhite,2,35
objects,color,gray,30,35
objects,color,green,43,35
objects,color,lightblue,3,35
objects,color,lightcyan,1,35
objects,color,lightgreen,2,35
objects,color,mediumblue,4,35
objects,color,mediumpurple,2,35
objects,color,mediumslateblue,1,35
objects,color,mediumvioletred,4,35
objects,color,olivedrab,3,35
objects,color,orange,31,35
objects,color,others,0,35
objects,color,pink,3,35
objects,color,purple,1,35
objects,color,red,23,35
objects,color,silver,19,35
objects,color,skyblue,1,35
objects,color,snow,1,35
objects,color,steelblue,1,35
objects,color,violet,4,35
objects,color,white,39,35
objects,color,yellow,29,35
objects,condition,clean,12,36
objects,condition,fresh,2,36
objects,condition,generally clean,20,36
objects,condition,gently worn,1,36
objects,condition,good visible,1,36
objects,condition,intact,3,36
objects,condition,lightly scuffed duplicate,0,36
objects,condition,lightly scuffed other,0,36
objects,condition,minor scuffing,3,36
objects,condition,minor surface reflections,1,36
objects,condition,moderate clean,18,36
objects,condition,moderate clean building specific,10,36
objects,condition,motion blurred,1,36
objects,condition,orderly,6,36
objects,condition,others,0,36
objects,condition,packed,1,36
objects,condition,pristine,1,36
objects,condition,puddled,1,36
objects,condition,used,1,36
objects,condition,wall lightly scuffed,6,36
objects,condition,weathered,4,36
objects,condition,well stocked,8,36
objects,condition,wet looking,1,36
objects,condition,worn edges,1,36
objects,finish,chrome edging,1,30
objects,finish,clear lens,2,30
objects,finish,glossy,61,30
objects,finish,glossy painted,1,30
objects,finish,glossy trim,1,30
objects,finish,high reflective,1,30
objects,finish,integrated,1,30
objects,finish,lit,1,30
objects,finish,matte,21,30
objects,finish,matte bumper,1,30
objects,finish,matte trim,1,30
objects,finish,neutral,1,30
objects,finish,others,0,30
objects,finish,paint,7,30
objects,finish,polished,2,30
objects,finish,pristine,1,30
objects,finish,reflective,8,30
objects,finish,rough,1,30
objects,finish,semi gloss,1,30
objects,finish,shiny,1,30
objects,finish,transparent,1,30
objects,finish,weathered,3,30
objects,material,asphalt,5,61
objects,material,brick,3,61
objects,material,cardboard,13,61
objects,material,ceramic,1,61
objects,material,chrome,2,61
objects,material,chrome trim,1,61
objects,material,chromed metal,1,61
objects,material,clear plastic,1,61
objects,material,cloth,1,61
objects,material,concrete,5,61
objects,material,cotton,1,61
objects,material,curtain wall,1,61
objects,material,cut stone,1,61
objects,material,fabric,5,61
objects,material,fiberglass,1,61
objects,material,foliage,1,61
objects,material,glass,52,61
objects,material,glazed windows,1,61
objects,material,leather,3,61
objects,material,led,1,61
objects,material,led module,1,61
objects,material,limestone,1,61
objects,material,living plant,1,61
objects,material,masonry,9,61
objects,material,metal,93,61
objects,material,metal embedded,1,61
objects,material,metal frame,1,61
objects,material,organic,7,61
objects,material,paint,9,61
objects,material,painted asphalt,2,61
objects,material,painted metal,18,61
objects,material,paper,1,61
objects,material,paper or plastic,2,61
objects,material,paperboard,1,61
objects,material,plant,1,61
objects,material,plastic,60,61
objects,material,plastic diffuser,2,61
objects,material,plastic or glass,1,61
objects,material,plastic trays,1,61
objects,material,reflective surface,1,61
objects,material,rubber,12,61
objects,material,stainless steel,5,61
objects,material,steel,2,61
objects,material,stone,20,61
objects,material,tempered glass,1,61
objects,material,vinyl,2,61
objects,material,wire,1,61
objects,material,wood,4,61
objects,material,wool,1,61
objects,plane,background,17,9
objects,plane,foreground,31,9
objects,plane,midground,32,9
objects,side,center,30,12
objects,side,left,23,12
objects,side,right,27,12
objects,size_class,compact,1,8
objects,size_class,large,32,8
objects,size_class,long,4,8
objects,size_class,medium,15,8
objects,size_class,small,18,8
objects,size_class,small medium,2,8
objects,size_class,tall,1,8
objects,size_class,very tall,1,8
objects,state,blurred,1,7
objects,state,headlights,1,7
objects,state,motion,1,7
objects,state,motion blurred,1,7
objects,state,moving,9,7
objects,state,parked,2,7
objects,state,static,1,7
objects,texture,carved,2,74
objects,texture,coarse grained,1,74
objects,texture,crinkled,1,74
objects,texture,dense,1,74
objects,texture,dimpled,1,74
objects,texture,dot matrix,1,74
objects,texture,glossy,59,74
objects,texture,glossy packaging,1,74
objects,texture,glossy windows,2,74
objects,texture,grid,1,74
objects,texture,grid pattern basket,1,74
objects,texture,leafy,3,74
objects,texture,leafy textured,0,74
objects,texture,matte,10,74
objects,texture,matte peel,1,74
objects,texture,moist leaf,1,74
objects,texture,netted rind,1,74
objects,texture,notes,0,74
objects,texture,others,0,74
objects,texture,patterned,1,74
objects,texture,pebbled,1,74
objects,texture,polished,3,74
objects,texture,reflective,17,74
objects,texture,rough textured,1,74
objects,texture,rubberized,1,74
objects,texture,scuffed,2,74
objects,texture,shiny,1,74
objects,texture,slightly textured,1,74
objects,texture,slightly waxy,1,74
objects,texture,slightly weathered,1,74
objects,texture,smooth,109,74
objects,texture,smooth slightly textured,1,74
objects,texture,stacked goods,1,74
objects,texture,stiff brim,1,74
objects,texture,textured,19,74
objects,texture,textured bark,1,74
objects,texture,textured fabric,1,74
objects,texture,textured leafy,1,74
objects,texture,textured painted finish,1,74
objects,texture,textured rubber,1,74
objects,texture,textured vegetable surfaces,1,74
objects,texture,tight bumpy,1,74
objects,texture,vertical masonry,1,74
objects,texture,wall carved masonry,1,74
objects,texture,waxy,3,74
objects,texture,weathered,3,74
objects,texture,wire mesh,4,74
objects,texture,woven,1,74
objects,type,accessory,6,124
objects,type,advertising strip panels,1,124
objects,type,aisle,1,124
objects,type,architecture,3,124
objects,type,architecture road elements,1,124
objects,type,bag,1,124
objects,type,barrier,1,124
objects,type,bench upholstery,1,124
objects,type,blurred vehicles,1,124
objects,type,building,10,124
objects,type,building row,2,124
objects,type,bus,28,124
objects,type,cart single,1,124
objects,type,ceiling panel,2,124
objects,type,ceiling sticker panels,1,124
objects,type,clock,1,124
objects,type,clock tower,1,124
objects,type,cloth or glove,1,124
objects,type,clothing object level,1,124
objects,type,commercial row,1,124
objects,type,container,1,124
objects,type,control console,1,124
objects,type,control knob,1,124
objects,type,crossover,1,124
objects,type,dashboard,3,124
objects,type,decal,1,124
objects,type,digital instrument display,1,124
objects,type,display,1,124
objects,type,distant shopping carts or baskets,1,124
objects,type,electronic display,2,124
objects,type,exterior panel,1,124
objects,type,fabric seat back,1,124
objects,type,feature,1,124
objects,type,fixture,5,124
objects,type,floor,1,124
objects,type,floor area,1,124
objects,type,fruit grouping,2,124
objects,type,fruit single,1,124
objects,type,glass steel skyscraper,1,124
objects,type,glass tower,1,124
objects,type,grab rail,1,124
objects,type,handheld electronic device,1,124
objects,type,handrail,2,124
objects,type,head wear,1,124
objects,type,infrastructure,6,124
objects,type,instrument dashboard,1,124
objects,type,interior component,1,124
objects,type,light fixture,1,124
objects,type,lights,1,124
objects,type,logo,1,124
objects,type,mirror,3,124
objects,type,mirror assembly,1,124
objects,type,object architecture,3,124
objects,type,object building,9,124
objects,type,object dashboard,1,124
objects,type,object dashboard display,1,124
objects,type,object furniture,3,124
objects,type,object ground marking,1,124
objects,type,object handrail,1,124
objects,type,object headwear,1,124
objects,type,object instrument,1,124
objects,type,object misc,3,124
objects,type,object person,1,124
objects,type,object seat back,1,124
objects,type,object sign,1,124
objects,type,object steering wheel,1,124
objects,type,object street infrastructure,1,124
objects,type,object surface,1,124
objects,type,object surface marking,1,124
objects,type,object vehicle,19,124
objects,type,object vehicle control,1,124
objects,type,overhead electronic panel,1,124
objects,type,packaged,1,124
objects,type,packaged item single,1,124
objects,type,packaged produce,3,124
objects,type,partition,1,124
objects,type,partition frame,1,124
objects,type,passenger door,1,124
objects,type,peaked cap,1,124
objects,type,person partial,1,124
objects,type,placards,1,124
objects,type,plant,2,124
objects,type,produce,1,124
objects,type,produce basket,2,124
objects,type,produce basket wire cart variant,2,124
objects,type,produce bunch,2,124
objects,type,produce crates,1,124
objects,type,produce display,4,124
objects,type,produce generic,7,124
objects,type,produce item single,1,124
objects,type,produce shelving,3,124
objects,type,produce tray,2,124
objects,type,radio handset or device,1,124
objects,type,reflector lens,1,124
objects,type,refrigerated display,4,124
objects,type,refrigerated glass door,1,124
objects,type,refrigerated produce shelving,3,124
objects,type,road feature,1,124
objects,type,road marking,1,124
objects,type,roadway,2,124
objects,type,roadway scene,1,124
objects,type,roof sign,1,124
objects,type,safety box,1,124
objects,type,safety vest,1,124
objects,type,seat,31,124
objects,type,shelving,31,124
objects,type,shirt,1,124
objects,type,shopping basket,1,124
objects,type,shopping cart,10,124
objects,type,sidewalk cafe umbrella,1,124
objects,type,step riser,1,124
objects,type,sticker decal,1,124
objects,type,stone facade right,7,124
objects,type,street feature,1,124
objects,type,street furniture,4,124
objects,type,support pole,1,124
objects,type,surface,1,124
objects,type,tire,1,124
objects,type,vegetation,4,124
objects,type,vehicle,31,124
objects,type,watch,1,124
objects,type,wheel arch,1,124
objects,type,window trim,1,124
objects,type,wristwatch,1,124
people,activities,driving,2,34
people,activities,driving operating controls,3,34
people,activities,examining item,2,34
people,activities,facing camera,1,34
people,activities,holding bag,1,34
people,activities,holding handheld object,1,34
people,activities,holding handheld produce basket,1,34
people,activities,holding object,1,34
people,activities,holding orange fruit in right hand,1,34
people,activities,holding papers,1,34
people,activities,holding produce item,4,34
people,activities,inspecting packaged produce,1,34
people,activities,inspecting produce,2,34
people,activities,looking toward camera,3,34
people,activities,looking toward dashboard,1,34
people,activities,near crosswalk,1,34
people,activities,operating vehicle,5,34
people,activities,preparing step,1,34
people,activities,pushing shopping cart,3,34
people,activities,reaching left hand toward left shelf,1,34
people,activities,reaching right hand,1,34
people,activities,reading or examining papers,1,34
people,activities,resting right hand handbrake or lever,1,34
people,activities,seated,1,34
people,activities,seated driving position,1,34
people,activities,shopping,2,34
people,activities,standing,8,34
people,activities,standing or paused,1,34
people,activities,standing still,1,34
people,activities,viewing shelves,1,34
people,activities,waiting,1,34
people,activities,walking,2,34
people,activities,walking across pedestrian crossing,1,34
people,activities,walking or standing,4,34
people,age_range,middle aged,24,3
people,age_range,older adult,14,3
people,age_range,young adult,4,3
people,clothing_colors,black,34,12
people,clothing_colors,blue,31,12
people,clothing_colors,brown,7,12
people,clothing_colors,crimson,1,12
people,clothing_colors,darkblue,1,12
people,clothing_colors,gray,13,12
people,clothing_colors,green,7,12
people,clothing_colors,orange,2,12
people,clothing_colors,silver,1,12
people,clothing_colors,tan,4,12
people,clothing_colors,white,9,12
people,clothing_colors,yellow,4,12
people,clothing_garment,accessory,1,33
people,clothing_garment,bib apron,1,33
people,clothing_garment,cap,1,33
people,clothing_garment,footwear,1,33
people,clothing_garment,handheld object,1,33
people,clothing_garment,high visibility reflective safety vest,1,33
