cohort,standardized_dimension,standardized_label,count,bins
lighting,artifacts,each artifact token,0,37
lighting,artifacts,floor reflections,2,37
lighting,artifacts,glossy reflections fixtures objects,1,37
lighting,artifacts,mild lens blur periphery,1,37
lighting,artifacts,mild reflections on glossy floor,2,37
lighting,artifacts,mild specular highlights tiles,1,37
lighting,artifacts,mild specular packages,1,37
lighting,artifacts,mild vignette,1,37
lighting,artifacts,minimal lens flare,1,37
lighting,artifacts,minor glare glass fronted refrigerated bays,1,37
lighting,artifacts,minor reflective highlights glass,1,37
lighting,artifacts,minor specular highlights metal cart glossy produce,1,37
lighting,artifacts,minor specular reflections glossy packaging glass,1,37
lighting,artifacts,motion blur,1,37
lighting,artifacts,no chromatic aberration,1,37
lighting,artifacts,no lens flare,2,37
lighting,artifacts,no notable,1,37
lighting,artifacts,other,0,37
lighting,artifacts,peripheral blur,2,37
lighting,artifacts,pronounced specular floor reflections,1,37
lighting,artifacts,reflections,1,37
lighting,artifacts,reflections floor,3,37
lighting,artifacts,sheen plastic packaging,1,37
lighting,artifacts,slight bloom,1,37
lighting,artifacts,specular floor reflections,3,37
lighting,artifacts,specular floor reflections from window panes,2,37
lighting,artifacts,specular highlights metal glossy plastic,1,37
lighting,artifacts,specular reflection floor,2,37
lighting,artifacts,specular reflections chrome stainless steel,1,37
lighting,artifacts,specular reflections glass,1,37
lighting,artifacts,specular reflections stainless surfaces,2,37
lighting,artifacts,strong floor reflections,1,37
lighting,artifacts,strong specular reflections floor,1,37
lighting,artifacts,subtle specular highlights glossy packaging,1,37
lighting,color_temperature,cool,33,3
lighting,color_temperature,neutral,15,3
lighting,color_temperature,warm,3,3
lighting,contrast_level,high,6,2
lighting,contrast_level,medium,44,2
lighting,directionality,back light,4,3
lighting,directionality,side light,5,3
lighting,directionality,top light,8,3
lighting,hardness,soft,16,1
lighting,saturation_level,neutral,34,2
lighting,saturation_level,vivid,14,2
lighting,shadows,casting,2,2
lighting,shadows,soft,58,2
lighting,sources_count,four or more,38,3
lighting,sources_count,one light source,8,3
lighting,sources_count,one source,2,3
lighting,sources_directionality,back light,2,3
lighting,sources_directionality,side light,2,3
lighting,sources_directionality,top light,29,3
lighting,sources_hardness,hard light,1,4
lighting,sources_hardness,medium,1,4
lighting,sources_hardness,soft,19,4
lighting,sources_hardness,soft light,19,4
lighting,sources_type,artificial,10,3
lighting,sources_type,artificial light,20,3
lighting,sources_type,artificial light source,16,3
objects,color,beige,7,36
objects,color,black,44,36
objects,color,blue,22,36
objects,color,blue palette,0,36
objects,color,brown,12,36
objects,color,brown beige,0,36
objects,color,chocolate,1,36
objects,color,crimson,4,36
objects,color,darkblue,9,36
objects,color,darkcyan,1,36
objects,color,darkgreen,1,36
objects,color,darkolivegreen,1,36
objects,color,darkslateblue,1,36
objects,color,darkslategrey,2,36
objects,color,deepskyblue,1,36
objects,color,gray,37,36
objects,color,green,20,36
objects,color,lightblue,4,36
objects,color,lightgreen,1,36
objects,color,lightyellow,1,36
objects,color,mediumblue,4,36
objects,color,mediumpurple,3,36
objects,color,mediumslateblue,1,36
objects,color,mediumvioletred,2,36
objects,color,orange,20,36
objects,color,other,0,36
objects,color,pink,1,36
objects,color,red,14,36
objects,color,royalblue,1,36
objects,color,silver,24,36
objects,color,silver alt,0,36
objects,color,teal,1,36
objects,color,white,29,36
objects,color,yellow,12,36
objects,color,yellowgreen,1,36
objects,condition,blurred,1,27
objects,condition,clean,27,27
objects,condition,faint scuff reflections,1,27
objects,condition,faint scuffing,1,27
objects,condition,good,14,27
objects,condition,intact,13,27
objects,condition,lightly used,1,27
objects,condition,maintained,1,27
objects,condition,moderate wear,1,27
objects,condition,mounted,1,27
objects,condition,neat,1,27
objects,condition,orderly,10,27
objects,condition,organized,6,27
objects,condition,partially occluded,1,27
objects,condition,reflective,1,27
objects,condition,scuffed,4,27
objects,condition,slightly crumpled,1,27
objects,condition,slightly worn,1,27
objects,condition,stocked,12,27
objects,condition,used,12,27
objects,condition,used but intact,1,27
objects,condition,used but orderly,1,27
objects,condition,visibly used,1,27
objects,condition,well maintained,8,27
objects,condition,well stocked,3,27
objects,condition,wet,2,27
objects,condition,worn,5,27
objects,finish,backlit,2,22
objects,finish,brushed,2,22
objects,finish,chrome,6,22
objects,finish,coated,1,22
objects,finish,diffuse,2,22
objects,finish,galvanized,1,22
objects,finish,glossy,36,22
objects,finish,high gloss,7,22
objects,finish,lit,2,22
objects,finish,matte,28,22
objects,finish,metallic,2,22
objects,finish,molded plastic,1,22
objects,finish,other,0,22
objects,finish,paint,8,22
objects,finish,painted gloss,1,22
objects,finish,polished,3,22
objects,finish,recessed diffuser panels,1,22
objects,finish,reflective,15,22
objects,finish,reflective striping,1,22
objects,finish,semi gloss,5,22
objects,finish,superficially clean,1,22
objects,finish,transparent front,1,22
objects,material,acrylic,2,32
objects,material,cardboard,5,32
objects,material,ceramic,4,32
objects,material,chrome,1,32
objects,material,flat plastic,2,32
objects,material,fluorescent panel,1,32
objects,material,foam,1,32
objects,material,glass,24,32
objects,material,leather,0,32
objects,material,metal,71,32
objects,material,metal family,20,32
objects,material,metal wire,1,32
objects,material,mineral fiber,1,32
objects,material,molded plastic,1,32
objects,material,organic,2,32
objects,material,other,0,32
objects,material,painted drywall,12,32
objects,material,painted metal,5,32
objects,material,paper,1,32
objects,material,plastic,94,32
objects,material,plastic bags,1,32
objects,material,plastic diffusers,1,32
objects,material,polished stone,1,32
objects,material,printed,1,32
objects,material,rubber,11,32
objects,material,stainless steel,6,32
objects,material,synthetic bristles,1,32
objects,material,terrazzo,1,32
objects,material,translucent panel,1,32
objects,material,wood,2,32
objects,material,wood family,6,32
objects,material,wood veneer,1,32
objects,plane,background,30,6
objects,plane,foreground,29,6
objects,plane,midground,20,6
objects,side,center,24,6
objects,side,left,28,6
objects,side,right,27,6
objects,size_class,compact,2,7
objects,size_class,large,22,7
objects,size_class,long,9,7
objects,size_class,medium,24,7
objects,size_class,repeating,1,7
objects,size_class,small,17,7
objects,size_class,standard,5,7
objects,state,attached bucket,1,22
objects,state,attached shelving,1,22
objects,state,being operated,2,22
objects,state,closed sliding panels,1,22
objects,state,contact floor,4,22
objects,state,contains cleaning water,1,22
objects,state,contains groceries,1,22
objects,state,contains leafy greens,1,22
objects,state,contains produce packaged items,1,22
objects,state,contains products,3,22
objects,state,lit,1,22
objects,state,loaded,1,22
objects,state,mounted,1,22
objects,state,mounted cart,1,22
objects,state,other states,0,22
objects,state,static,2,22
objects,state,stocked,10,22
objects,state,suspended,1,22
objects,state,use,8,22
objects,state,wet appearing,1,22
objects,state,wheels,1,22
objects,state,worn,1,22
objects,texture,absorbent,1,37
objects,texture,bristled,1,37
objects,texture,brushed,2,37
objects,texture,bubbly,1,37
objects,texture,coarse bristles,2,37
objects,texture,dense bristle,1,37
objects,texture,durable,1,37
objects,texture,flat,4,37
objects,texture,glass front,1,37
objects,texture,glossy,26,37
objects,texture,glossy reflections,1,37
objects,texture,grid patterned,1,37
objects,texture,hard plastic,2,37
objects,texture,matte,15,37
objects,texture,mixed,1,37
objects,texture,molded plastic,1,37
objects,texture,other,0,37
objects,texture,polished,3,37
objects,texture,reflective,11,37
objects,texture,ribbed interior,1,37
objects,texture,ribbed rubber,1,37
objects,texture,rigid wire,1,37
objects,texture,shiny,1,37
objects,texture,slightly dulled,1,37
objects,texture,slightly reflective,1,37
objects,texture,smooth,78,37
objects,texture,smooth plastic handle,1,37
objects,texture,speckled,1,37
objects,texture,stiff bristles,2,37
objects,texture,textured,13,37
objects,texture,textured plastic,2,37
objects,texture,thin metal,1,37
objects,texture,wet,4,37
objects,texture,wire,2,37
objects,texture,wire mesh,2,37
objects,texture,wireframe,1,37
objects,texture,wrapped,1,37
objects,type,accessory,1,132
objects,type,appliance,1,132
objects,type,arched windows series,1,132
objects,type,architectural surface,3,132
objects,type,architecture,4,132
objects,type,architecture element,3,132
objects,type,bag,2,132
objects,type,bagged produce,1,132
objects,type,banner,1,132
objects,type,baseboard molding,1,132
objects,type,basket,1,132
objects,type,black flexible rubber hose,1,132
objects,type,box,1,132
objects,type,broccoli,1,132
objects,type,broom,2,132
objects,type,broom head,1,132
objects,type,bucket,1,132
objects,type,cabinet,8,132
objects,type,caution sign,1,132
objects,type,caution wet floor sign,1,132
objects,type,ceiling tiles lights,1,132
objects,type,chair,1,132
objects,type,cleaning bucket,1,132
objects,type,cleaning cart,1,132
objects,type,cleaning tool,47,132
objects,type,clear plastic containers,1,132
objects,type,clock,1,132
objects,type,cloth,1,132
objects,type,clothing,1,132
objects,type,container,11,132
objects,type,corridor wall segment,1,132
objects,type,dark colored trim,1,132
objects,type,dispenser,1,132
objects,type,display,2,132
objects,type,display shelving,2,132
objects,type,distant terminus feature,1,132
objects,type,door,4,132
objects,type,door frames,8,132
objects,type,door panels sequence,1,132
objects,type,electrical plate,1,132
objects,type,emergency sign,1,132
objects,type,extractor hood,1,132
objects,type,fixture,10,132
objects,type,fixture appliance,1,132
objects,type,floor,2,132
objects,type,floor object level,2,132
objects,type,floor patch,1,132
objects,type,floor protector,1,132
objects,type,floor reflections,1,132
objects,type,floor surface,1,132
objects,type,floor tiles,2,132
objects,type,fluorescent fixture,1,132
objects,type,folded towel or cloth,1,132
objects,type,folded white textiles or paper goods,1,132
objects,type,framed wall poster,1,132
objects,type,freestanding display,1,132
objects,type,furniture,3,132
objects,type,furniture or equipment,1,132
objects,type,hand basket,1,132
objects,type,handheld tool,1,132
objects,type,handrail,3,132
objects,type,heating or ventilation grille,1,132
objects,type,hose,1,132
objects,type,indicator device,1,132
objects,type,light panels,1,132
objects,type,long handle metal pole,1,132
objects,type,melon,1,132
objects,type,mop,22,132
objects,type,mop bucket,31,132
objects,type,mop bucket assembly,15,132
objects,type,multi pane windows,11,132
objects,type,outlet or control plate,1,132
objects,type,packaged goods,1,132
objects,type,partially transparent plastic bags,1,132
objects,type,plant,1,132
objects,type,price display unit,1,132
objects,type,produce,3,132
objects,type,produce bags,1,132
objects,type,produce containers,1,132
objects,type,produce display,1,132
objects,type,produce generic,2,132
objects,type,produce shelving,2,132
objects,type,produce wire rack,1,132
objects,type,push brooming,3,132
objects,type,refrigerated case variant token,1,132
objects,type,refrigerated display,3,132
objects,type,refrigerated shelving,3,132
objects,type,refrigerated unit,1,132
objects,type,refrigeration unit,2,132
objects,type,retail fixtures,1,132
objects,type,retail shelving,1,132
objects,type,safety equipment,1,132
objects,type,safety sign,7,132
objects,type,safety vest,1,132
objects,type,service counter panel,1,132
objects,type,shelf,2,132
objects,type,shelf face,2,132
objects,type,shelving,18,132
objects,type,shelving rows,1,132
objects,type,shelving unit,6,132
objects,type,shoes,4,132
objects,type,shopping basket,5,132
objects,type,shopping basket cart configuration,1,132
objects,type,shopping cart,8,132
objects,type,sign,2,132
objects,type,sink counter,1,132
objects,type,small medium bottles canisters shelving,1,132
objects,type,small potted plant,1,132
objects,type,stack,1,132
objects,type,stackable plastic chair,1,132
objects,type,stainless steel paneled lower cabinetry,13,132
objects,type,stainless tubular handrail,2,132
objects,type,storage bag,1,132
objects,type,surface,1,132
objects,type,tall open metal storage shelving,1,132
objects,type,tool,2,132
objects,type,vacuum hose,1,132
objects,type,valve handle,1,132
objects,type,vent,1,132
objects,type,ventilation hood,1,132
objects,type,wall panel,1,132
objects,type,wall sign,12,132
objects,type,wall surface,20,132
objects,type,warning sign,1,132
objects,type,waste receptacle,1,132
objects,type,wet floor folding sign,1,132
objects,type,wheeled container,1,132
objects,type,window,3,132
objects,type,window assembly,1,132
objects,type,window wall,1,132
objects,type,work shirt,3,132
objects,type,work trousers,5,132
people,activities,carrying basket,1,19
people,activities,gripping shopping cart,1,19
people,activities,gripping shopping cart duplicate token preserved as single group,1,19
people,activities,holding broom,1,19
people,activities,holding hose,1,19
people,activities,holding shopping basket,3,19
people,activities,holding tool,1,19
people,activities,mopping,13,19
people,activities,operating long handled floor cleaning tool,1,19
people,activities,placing or adjusting fruit,1,19
people,activities,positioned near cleaning cart,1,19
people,activities,preparing cleaning tools,1,19
people,activities,pressing cleaning head against floor,1,19
people,activities,pressing mop head into floor,1,19
people,activities,push brooming,1,19
people,activities,pushing broom,2,19
people,activities,pushing cart token,3,19
people,activities,pushing mop,3,19
people,activities,sweeping,6,19
people,activity_pose,mid stride,1,7
people,activity_pose,relaxed,3,7
people,activity_pose,relaxed standing,2,7
people,activity_pose,relaxed upright torso,1,7
people,activity_pose,slight forward lean,6,7
people,activity_pose,standing,3,7
people,activity_pose,upright,7,7
people,age_range,middle aged,38,3
people,age_range,older adult,10,3
people,age_range,young adult,1,3
people,clothing_color,beige,0,11
people,clothing_color,black,44,11
people,clothing_color,blue,72,11
people,clothing_color,brown,2,11
people,clothing_color,gray,7,11
people,clothing_color,green,24,11
people,clothing_color,orange,8,11
people,clothing_color,pink,1,11
people,clothing_color,tan,1,11
people,clothing_color,white,7,11
people,clothing_color,yellow,10,11
people,clothing_condition,clean,1,8
people,clothing_condition,good,4,8
people,clothing_condition,intact,1,8
people,clothing_condition,tidy,1,8
people,clothing_condition,used,1,8
people,clothing_condition,worn,2,8
people,clothing_condition,worn but serviceable,1,8
people,clothing_condition,worn good,1,8
people,clothing_garment,apron,1,18
people,clothing_garment,belt,1,18
people,clothing_garment,disposable gloves,1,18
people,clothing_garment,face mask,1,18
people,clothing_garment,footwear,1,18
people,clothing_garment,gloves,3,18
people,clothing_garment,high visibility safety vest,2,18
people,clothing_garment,overalls,12,18
people,clothing_garment,rubber gloves,2,18
people,clothing_garment,safety vest,3,18
people,clothing_garment,shirt,24,18
people,clothing_garment,shoes,8,18
people,clothing_garment,trousers,7,18
people,clothing_garment,utility pouch,1,18
people,clothing_garment,work gloves,17,18
people,clothing_garment,work overall sleeveless,1,18
people,clothing_garment,work pants,1,18
people,clothing_garment,work shoes,6,18
people,clothing_material,cotton,11,29
people,clothing_material,disposable polymer,1,29
people,clothing_material,disposable surgical fabric,1,29
people,clothing_material,durable fabric,2,29
people,clothing_material,durable woven fabric,1,29
people,clothing_material,fabric,4,29
people,clothing_material,heavy duty fabric,2,29
people,clothing_material,heavy duty textile,1,29
people,clothing_material,knit,4,29
people,clothing_material,latex,1,29
people,clothing_material,latex or nitrile,1,29
people,clothing_material,leather,2,29
people,clothing_material,leather like,1,29
people,clothing_material,mesh or fabric,1,29
people,clothing_material,other,0,29
people,clothing_material,poly cotton,1,29
people,clothing_material,polyester,10,29
people,clothing_material,polyester cotton,1,29
people,clothing_material,rubber,12,29
people,clothing_material,rubber or rubber like,4,29
people,clothing_material,rubber sol,2,29
people,clothing_material,rubber synthetic,1,29
people,clothing_material,synthetic,2,29
people,clothing_material,synthetic blend,1,29
people,clothing_material,synthetic fabric,1,29
people,clothing_material,textile textured grip,1,29
people,clothing_material,woven,3,29
people,clothing_material,woven fabric,3,29
people,clothing_material,woven work fabric,1,29
people,eyewear_frame_color,black,1,1
people,eyewear_present,no,46,2
people,eyewear_present,yes,5,2
people,facial_hair_color,black,5,3
people,facial_hair_color,brown,3,3
people,facial_hair_color,white,1,3
people,facial_hair_present,no,17,2
people,facial_hair_present,yes,12,2
people,facial_hair_style,short,1,3
people,facial_hair_style,short stubble,2,3
people,facial_hair_style,stubble,2,3
people,gaze_direction,down,31,5
people,gaze_direction,left,1,5
people,gaze_direction,right,1,5
people,gaze_direction,to the right,2,5
people,gaze_direction,up,6,5
people,gender_presentation,female,1,2
people,gender_presentation,male,51,2
people,hair_color,black,27,4
people,hair_color,brown,11,4
people,hair_color,gray,34,4
people,hair_color,white,2,4
people,hair_present,yes,48,1
people,hair_style,curly,1,4
people,hair_style,shaved,1,4
people,hair_style,short,44,4
people,hair_style,straight,1,4
people,head_covering_color,black,1,4
people,head_covering_color,blue,9,4
people,head_covering_color,blue coverings,5,4
people,head_covering_color,orange,1,4
people,head_covering_present,no,22,2
people,head_covering_present,yes,28,2
people,head_covering_type,baseball cap,10,5
people,head_covering_type,brimmed cap,1,5
people,head_covering_type,cap,7,5
people,head_covering_type,cap generic,4,5
people,head_covering_type,hard hat,1,5
people,occlusions,partial occlusion,19,2
people,occlusions,partially occluded,27,2
people,orientation,back facing,3,5
people,orientation,facing front,10,5
people,orientation,front,6,5
people,orientation,front facing,2,5
people,orientation,three quarter,7,5
people,pose,back orientation,1,23
people,pose,bent forward general,2,23
people,pose,forward leaning,8,23
people,pose,head tilted down,1,23
people,pose,head turned right,1,23
people,pose,mid step,1,23
people,pose,mopping posture,2,23
people,pose,relaxed,1,23
people,pose,shoulders squared,1,23
people,pose,slight forward lean,11,23
people,pose,slight forward leaning merged variants,7,23
people,pose,slightly bent,2,23
people,pose,slightly bent forward,5,23
people,pose,slightly bent merged variants,4,23
people,pose,slightly crouched,1,23
people,pose,slightly forward leaning inspection posture,1,23
people,pose,slightly leaning,1,23
people,pose,standing,4,23
people,pose,task focused posture,1,23
people,pose,upright,13,23
people,pose,upright walking,1,23
people,pose,walking mid step,2,23
people,pose,work engaged,1,23
people,role_hint,appears grocery store worker royal blue apron cap,1,14
people,role_hint,appears janitorial worker proximity evidence,1,14
people,role_hint,appears store employee short form,1,14
people,role_hint,appears supermarket employee orange shirt dark overalls,1,14
people,role_hint,cleaning staff,6,14
people,role_hint,cleaning worker,2,14
people,role_hint,custodial worker,1,14
people,role_hint,grocery store employee,1,14
people,role_hint,janitorial staff,5,14
people,role_hint,janitorial worker,6,14
people,role_hint,retail employee,1,14
people,role_hint,store employee,3,14
people,role_hint,store employee explicit token,1,14
people,role_hint,worker described by clothing long form,1,14
people,skin_tone,dark,3,3
people,skin_tone,light,24,3
people,skin_tone,medium,25,3
safety,hazards,biohazard waste container,1,13
safety,hazards,no,6,13
safety,hazards,no detected,9,13
safety,hazards,no observed,7,13
safety,hazards,no reported,7,13
safety,hazards,no visible,10,13
safety,hazards,potential slip hazard recently cleaned floor,1,13
safety,hazards,slip hazard,1,13
safety,hazards,slip hazard wet floor,2,13
safety,hazards,slippery floor,2,13
safety,hazards,trip hazard hose,2,13
safety,hazards,wet floor,6,13
safety,hazards,wet floor slip risk,2,13
safety,nsfw,no content,10,2
safety,nsfw,not,20,2
texts,content,caution wet floor sign,1,8
texts,content,exit,1,8
texts,content,illegible dia yter,1,8
texts,content,legible partially legible janisitor,1,8
texts,content,text biohazard,1,8
texts,content,text caution wet floor,1,8
texts,content,text eating,1,8
texts,content,text exit,3,8
texts,font_style,bold,5,6
texts,font_style,cursive,3,6
texts,font_style,sans,6,6
texts,font_style,sans serif,9,6
texts,font_style,stencil,2,6
texts,font_style,uppercase,1,6
texts,font_style_summary,sans,4,2
texts,font_style_summary,uppercase,1,2
texts,legibility,illegible,48,7
texts,legibility,not legible,17,7
texts,legibility,partial,1,7
texts,legibility,partially illegible text,2,7
texts,legibility,partially legible,5,7
texts,legibility,partially unreadable,1,7
texts,legibility,unreadable,7,7
texts,plane,background,12,6
texts,plane,foreground,9,6
texts,plane,midground,5,6
texts,plane,text background,22,6
