cohort,standardized_dimension,standardized_label,count,bins
objects,finish,fresh,1,12
objects,finish,glazed,2,12
objects,finish,glossy,2,12
objects,finish,matte,2,12
objects,finish,planed,1,12
objects,finish,polished,11,12
objects,finish,reflective,2,12
objects,finish,shiny,1,12
objects,finish,smooth,2,12
objects,finish,used,1,12
objects,material,aluminum,1,24
objects,material,baked dough,2,24
objects,material,cast iron,3,24
objects,material,cast iron or nonstick,1,24
objects,material,ceramic,21,24
objects,material,chrome,1,24
objects,material,cotton,1,24
objects,material,cotton or cotton blend,1,24
objects,material,fresh produce,1,24
objects,material,glass,2,24
objects,material,metal,19,24
objects,material,organic,6,24
objects,material,plant,5,24
objects,material,plastic,1,24
objects,material,produce,2,24
objects,material,raw meat,2,24
objects,material,seafood,1,24
objects,material,stainless steel,44,24
objects,material,stone,1,24
objects,material,wood,29,24
objects,material,wood or metal frame,1,24
objects,plane,background,39,5
objects,plane,foreground,94,5
objects,plane,midground,43,5
objects,side,center,75,6
objects,side,left,48,6
objects,side,right,53,6
objects,size_class,handheld,1,6
objects,size_class,large,2,6
objects,size_class,medium,14,6
objects,size_class,small,12,6
objects,size_class,varied,1,6
objects,size_class,various,1,6
objects,state,being handled,1,24
objects,state,being prepped,1,24
objects,state,containing food,1,24
objects,state,contains arranged vegetables,1,24
objects,state,contains chopped green herbs,1,24
objects,state,contains dark liquid,1,24
objects,state,contains food,1,24
objects,state,contains produce,1,24
objects,state,contains ripe red tomatoes herbs,1,24
objects,state,contains sliced vegetables,2,24
objects,state,contains whole tomatoes herbs,1,24
objects,state,exposed blade,1,24
objects,state,flame visible,1,24
objects,state,has garlic herbs scattered,1,24
objects,state,hot,1,24
objects,state,hung,1,24
objects,state,idle,1,24
objects,state,raw,1,24
objects,state,sharp,1,24
objects,state,stacked,1,24
objects,state,static,3,24
objects,state,uncut,4,24
objects,state,use,2,24
objects,state,whole,1,24
objects,texture,brushed,7,36
objects,texture,brushed metal,2,36
objects,texture,crisp,1,36
objects,texture,fibrous,1,36
objects,texture,fine wood grain,1,36
objects,texture,fleshy,1,36
objects,texture,fresh,1,36
objects,texture,glazed,1,36
objects,texture,glazed smooth,1,36
objects,texture,glossy,2,36
objects,texture,grain visible,1,36
objects,texture,knife marks,1,36
objects,texture,lacquered,1,36
objects,texture,leaf,5,36
objects,texture,matte,5,36
objects,texture,metallic,1,36
objects,texture,moist,1,36
objects,texture,oiled,1,36
objects,texture,papery,1,36
objects,texture,polished,8,36
objects,texture,polished interior,1,36
objects,texture,reflective,10,36
objects,texture,rough,1,36
objects,texture,sanded,1,36
objects,texture,seasoned,1,36
objects,texture,sharp,1,36
objects,texture,shiny,2,36
objects,texture,slightly shiny,1,36
objects,texture,slightly textured,1,36
objects,texture,smooth,26,36
objects,texture,textured,2,36
objects,texture,textured grain,2,36
objects,texture,waxy,1,36
objects,texture,wood grain,2,36
objects,texture,worn cutting surface,1,36
objects,type,accessory e g watch,1,91
objects,type,appliance,6,91
objects,type,bench,3,91
objects,type,board,1,91
objects,type,bowl,5,91
objects,type,bread,1,91
objects,type,bread basket,1,91
objects,type,cabinet doors,1,91
objects,type,chef hat,1,91
objects,type,container,5,91
objects,type,cooking pan,1,91
objects,type,cooking pot,2,91
objects,type,cooking spoon,1,91
objects,type,cooking surface griddle,1,91
objects,type,cooking vessel,62,91
objects,type,cookware,1,91
objects,type,counter,4,91
objects,type,cutting board,6,91
objects,type,display bowl,1,91
objects,type,eggs,1,91
objects,type,fixture,1,91
objects,type,food,1,91
objects,type,food generic,6,91
objects,type,furniture,2,91
objects,type,furniture or grounds,1,91
objects,type,garlic,1,91
objects,type,griddle edge,1,91
objects,type,ground surface,1,91
objects,type,hanging cookware,1,91
objects,type,hanging utensils,1,91
objects,type,hat,1,91
objects,type,head covering,1,91
objects,type,headwear,1,91
objects,type,hedge,1,91
objects,type,herbs,1,91
objects,type,jar,2,91
objects,type,kitchen knife,1,91
objects,type,knife,1,91
objects,type,lamppost park lamp,1,91
objects,type,light fixture,1,91
objects,type,metal frame,1,91
objects,type,metal rail,1,91
objects,type,mixing bowl,3,91
objects,type,open shelving,2,91
objects,type,orange,2,91
objects,type,overhead vent hood,1,91
objects,type,pendant lamp,1,91
objects,type,people blurred distant blob,1,91
objects,type,people object level,1,91
objects,type,picnic table,2,91
objects,type,plate,3,91
objects,type,potted plant,1,91
objects,type,prep container,1,91
objects,type,prep counter,1,91
objects,type,preparation counter,2,91
objects,type,produce,2,91
objects,type,range hood,4,91
objects,type,range top,1,91
objects,type,rolling like utensil,1,91
objects,type,salt,1,91
objects,type,saucepan,2,91
objects,type,serving pan,1,91
objects,type,serving plate,4,91
objects,type,shade structure umbrella,1,91
objects,type,shelving,13,91
objects,type,shelving unit,2,91
objects,type,sign post,1,91
objects,type,skillet,1,91
objects,type,small containers,1,91
objects,type,stacked plates,1,91
objects,type,stockpots,1,91
objects,type,storage racks,1,91
objects,type,structure railing etc,1,91
objects,type,surface,1,91
objects,type,table,5,91
objects,type,tableware,1,91
objects,type,textile,1,91
objects,type,tile,1,91
objects,type,tomatoes,2,91
objects,type,tool,2,91
objects,type,trash receptacle,1,91
objects,type,umbrella patio umbrella,2,91
objects,type,utensil,31,91
objects,type,utensil holder,1,91
objects,type,vegetation plants produce,19,91
objects,type,vent hood,1,91
objects,type,ventilation hood,6,91
objects,type,wall,1,91
objects,type,window,5,91
objects,type,wooden bowl,1,91
objects,type,work surface,2,91
objects,utensil_color_distribution,black,3,9
objects,utensil_color_distribution,brown,15,9
objects,utensil_color_distribution,darkslategrey,2,9
objects,utensil_color_distribution,green,2,9
objects,utensil_color_distribution,lightyellow,1,9
objects,utensil_color_distribution,orange,1,9
objects,utensil_color_distribution,red,3,9
objects,utensil_color_distribution,silver,11,9
objects,utensil_color_distribution,white,2,9
objects,vegetation_color_distribution,brown,4,3
objects,vegetation_color_distribution,green,12,3
objects,vegetation_color_distribution,red,6,3
people,activities,cooking,2,3
people,activities,holding frying pan,1,3
people,activities,stirring,1,3
people,age_range,middle aged,17,2
people,age_range,young adult,11,2
people,clothing_color,black,36,5
people,clothing_color,brown,0,5
people,clothing_color,gray,1,5
people,clothing_color,red,1,5
people,clothing_color,white,41,5
people,clothing_condition,clean,9,6
people,clothing_condition,good,2,6
people,clothing_condition,neat,1,6
people,clothing_condition,pristine,1,6
people,clothing_condition,used,2,6
people,clothing_condition,well pressed,1,6
people,clothing_garment,apron,10,17
people,clothing_garment,backpack,2,17
people,clothing_garment,casual,2,17
people,clothing_garment,chef coat,2,17
people,clothing_garment,chef jacket,29,17
people,clothing_garment,chef trousers,1,17
people,clothing_garment,hat,2,17
people,clothing_garment,neckerchief,6,17
people,clothing_garment,pants,3,17
people,clothing_garment,shirt,2,17
people,clothing_garment,shoes,2,17
people,clothing_garment,short sleeved jacket,1,17
people,clothing_garment,trousers,3,17
people,clothing_garment,undershirt,2,17
people,clothing_garment,waist apron,5,17
people,clothing_garment,wrist accessories,1,17
people,clothing_garment,wristwatch,3,17
people,clothing_material,cotton,22,13
people,clothing_material,cotton blend,3,13
people,clothing_material,cotton like,1,13
people,clothing_material,fabric,2,13
people,clothing_material,heavy duty fabric,1,13
people,clothing_material,heavy fabric,2,13
people,clothing_material,plastic,1,13
people,clothing_material,poly cotton,1,13
people,clothing_material,rubber,3,13
people,clothing_material,silicone or rubber,1,13
people,clothing_material,synthetic,1,13
people,clothing_material,woven,2,13
people,clothing_material,woven fabric,4,13
people,clothing_pattern,black buttons,1,5
people,clothing_pattern,black piping,3,5
people,clothing_pattern,double breasted,2,5
people,clothing_pattern,piped trim,1,5
people,clothing_pattern,striped,1,5
people,clothing_texture,crisp,2,7
people,clothing_texture,heavy,1,7
people,clothing_texture,loose fabric,1,7
people,clothing_texture,matte,4,7
people,clothing_texture,smooth,6,7
people,clothing_texture,stiff,1,7
people,clothing_texture,sturdy,1,7
people,eyewear_present,no,19,2
people,eyewear_present,yes,9,2
people,facial_hair_color,black,14,5
people,facial_hair_color,brown,13,5
people,facial_hair_color,dark blue,9,5
people,facial_hair_color,darkblue,2,5
people,facial_hair_color,gray,3,5
people,facial_hair_present,yes,28,1
people,facial_hair_style,beard,3,11
people,facial_hair_style,full beard,4,11
people,facial_hair_style,full trimmed beard,8,11
people,facial_hair_style,goatee,1,11
people,facial_hair_style,mustache,8,11
people,facial_hair_style,short,1,11
people,facial_hair_style,short beard,2,11
people,facial_hair_style,short trimmed beard,2,11
people,facial_hair_style,stubble,4,11
people,facial_hair_style,trimmed mustache,1,11
people,facial_hair_style,trimmed stubble,3,11
people,gaze_direction,down,10,2
people,gaze_direction,up,3,2
people,gender_presentation,male,29,1
people,hair_color,black,20,3
people,hair_color,brown,21,3
people,hair_color,gray,1,3
people,hair_present,yes,30,1
people,hair_style,short,29,1
people,head_covering_color,black,2,2
people,head_covering_color,white,11,2
people,head_covering_present,no,8,2
people,head_covering_present,yes,20,2
people,head_covering_type,chef hat,12,4
people,head_covering_type,short chef cap,1,4
people,head_covering_type,skullcap,1,4
people,head_covering_type,tall pleated chef hat,5,4
people,occlusions,partial occlusion,21,1
people,orientation,front,7,2
people,orientation,three quarter,4,2
people,pose,both hands resting on counter,1,23
people,pose,engaged chopping posture,1,23
people,pose,engaged posture,4,23
people,pose,focused posture,1,23
people,pose,forward facing,1,23
people,pose,forward leaning,2,23
people,pose,forward leaning variant token,2,23
people,pose,hands on countertop,1,23
people,pose,hands over table,1,23
people,pose,leaning forward,3,23
people,pose,relaxed,4,23
people,pose,relaxed torso,1,23
people,pose,seated,2,23
people,pose,slight forward lean,5,23
people,pose,slightly bent forward,1,23
people,pose,slightly forward,1,23
people,pose,slightly forward leaning variant,1,23
people,pose,slightly leaned forward,2,23
people,pose,slightly leaning,1,23
people,pose,standing,1,23
people,pose,upright,9,23
people,pose,waist up framing lower body cropped,1,23
people,pose,walking,1,23
people,role_hint,chef,7,2
people,role_hint,chef generic,3,2
people,skin_tone,light,14,2
people,skin_tone,medium,14,2
safety,hazards,exposed knife blade,1,22
safety,hazards,hazard hot surface,1,22
safety,hazards,hazard kitchen knife,1,22
safety,hazards,hazard raw fish,1,22
safety,hazards,hazard sharp knife,1,22
safety,hazards,hazard steam,1,22
safety,hazards,hot cookware,1,22
safety,hazards,hot pan active cooktop,1,22
safety,hazards,hot surface,1,22
safety,hazards,hot surface potential,1,22
safety,hazards,kitchen knife,1,22
safety,hazards,no,4,22
safety,hazards,no hazard detected,6,22
safety,hazards,no hazard reported,4,22
safety,hazards,open flame,1,22
safety,hazards,open hot cookware burn hazard,1,22
safety,hazards,raw fish,1,22
safety,hazards,sharp knife,2,22
safety,hazards,sharp knife on cutting board,1,22
safety,hazards,sharp knife variant token,1,22
safety,hazards,sharp object knife explicit,1,22
safety,hazards,steam,1,22
safety,hazards_distribution,hot cookware,1,3
safety,hazards_distribution,sharp knife,1,3
safety,hazards_distribution,sharp object knife,1,3
safety,nsfw,no content,10,1
texts,content,embroidered script illegible chest area,1,4
texts,content,illegible text,1,4
texts,content,leading capital g visible remainder illegible,1,4
texts,content,text token sta,1,4
texts,font_style,sans,1,2
texts,font_style,script,1,2
texts,legibility,illegible,33,4
texts,legibility,no clearly legible text,1,4
texts,legibility,partial,2,4
texts,legibility,partially legible,4,4
texts,plane,midground,5,5
texts,plane,text in foreground,9,5
texts,plane,text in midground,18,5
texts,plane_distribution,foreground,9,2
texts,plane_distribution,midground,13,2
texts,side,center,4,6
texts,side,left,1,6
texts,side,text center,22,6
texts,side,text left,4,6
texts,side,text right,1,6
uncertainty,note,aesthetic qualities enumeration tokens not specified,1,35
uncertainty,note,approx human count duplicate mention,1,35
uncertainty,note,approximate human count 4 only central chef clearly detailed,1,35
uncertainty,note,blurred midground center worker figure indiscernible,1,35
uncertainty,note,blurred staff figure midground left seated patrons indiscernible,1,35
uncertainty,note,camera focal length specifics not provided,1,35
uncertainty,note,contents of domed stainless steel pots not visible,1,35
uncertainty,note,contents of small clear glass spice jar not readable,1,35
uncertainty,note,contents of small white ceramic bowl not clearly visible,1,35
uncertainty,note,distant blurred human figures approximate count 4 8,11,35
uncertainty,note,distant light colored building facade visible but blurred and indiscernible,1,35
uncertainty,note,distant vehicle like shapes unclear duplicate reference,1,35
uncertainty,note,distant wooden post or sign out of focus details unreadable,1,35
uncertainty,note,embroidered text on chef jacket illegible left chest,6,35
uncertainty,note,exact count of eggs approximate 3,1,35
uncertainty,note,exact count of hanging utensils approximate 5 7,1,35
uncertainty,note,exact count of small herb sprigs approximate handful,1,35
uncertainty,note,face emotion gaze described free text schema tokens not specified,1,35
uncertainty,note,floor surface not visible,1,35
uncertainty,note,leader chef jacket chest text partially occluded leading g visible,12,35
uncertainty,note,lower body footwear out of frame,1,35
uncertainty,note,lower body of central figure out of frame,1,35
uncertainty,note,lower body of person 1 cropped out not visible,5,35
uncertainty,note,lower right counter objects partially occluded not individually identifiable,28,35
uncertainty,note,possible low horizontal arc bridge like structure background center blurred,1,35
uncertainty,note,possible metal frame object bicycle rack bench support partially occluded,1,35
uncertainty,note,possible stovetop heat source beneath foreground right saucepan partially occluded,1,35
uncertainty,note,right hand partly motion blurred occluded by steam,1,35
uncertainty,note,several small utensil produce items in midground trays partially occluded item level ids uncertain,1,35
uncertainty,note,small control panel cabinet text not legible,1,35
uncertainty,note,small item foreground center round table blurred indiscernible,8,35
uncertainty,note,specific time of day not specified beyond general daylight hint,1,35
uncertainty,note,stack counts approximate estimated,1,35
uncertainty,note,time of day not specified,1,35
uncertainty,note,uppermost ceiling material not visible,1,35
uncertainty,notes_total,uncertainty entries,59,1
uncertainty,token,contents of small jars not identifiable colors only,1,10
uncertainty,token,distant countertop items background left blurred indiscernible,38,10
uncertainty,token,exact count of small jars approximate 3 4,1,10
uncertainty,token,exact counts of stacked dishes approximate 3 5,1,10
uncertainty,token,exact hanging cookware count approximate 6 and partially occluded,1,10
uncertainty,token,small embroidered script left chest area illegible,14,10
uncertainty,token,small labels printed text not legible,1,10
uncertainty,token,steam or motion blur partially occluding midground center,1,10
uncertainty,token,time of day suggested daytime unspecified,2,10
uncertainty,token,white flour like powder uncertain substance,1,10
