cohort,dimension,label,count
objects,side,right,23
objects,type,architectural element,1
objects,type,architecture,1
objects,type,atmosphere elements,2
objects,type,atmosphere object level,3
objects,type,atmospheric element,1
objects,type,audience,1
objects,type,audience silhouettes,1
objects,type,barrier,1
objects,type,bright rectangular highlight,1
objects,type,clothing,1
objects,type,curtain,1
objects,type,curtains,10
objects,type,dance floor,1
objects,type,decorative lights,1
objects,type,effect,1
objects,type,equipment,1
objects,type,equipment cases,1
objects,type,fixture,3
objects,type,floor,1
objects,type,furniture,3
objects,type,furniture candidate,1
objects,type,garment,1
objects,type,ledge,1
objects,type,light beams,1
objects,type,light shafts dust,1
objects,type,mark,1
objects,type,people,1
objects,type,person figure,1
objects,type,rig,1
objects,type,rigging,1
objects,type,rigging or speaker,1
objects,type,seating or ledge,1
objects,type,shadow,2
objects,type,skirt,1
objects,type,spotlight,1
objects,type,spotlight beam,1
objects,type,spotlight patch,1
objects,type,spotlights,1
objects,type,stage edge strip,1
objects,type,stage fixture,1
objects,type,stage floor,4
objects,type,stage truss,1
objects,type,structural element,1
objects,type,structure,3
objects,type,surface,6
objects,type,theater structure,1
objects,type,unit,1
objects,type,unknown,8
objects,type,wall painting fragment,1
objects,type,window assembly,1
people,activities,balancing,2
people,activities,balancing en pointe,1
people,activities,balancing on single pointe shoe,1
people,activities,balancing one pointed shoe,1
people,activities,ballet pose,19
people,activities,en pointe extension,1
people,activities,interacting airflow,1
people,activities,leaping,1
people,activities,lifting skirt,1
people,activities,mid turn,1
people,activities,performing deep backbend,1
people,activities,performing under stage lights,1
people,activities,reaching extended foot,1
people,activities,rehearsal,1
people,activities,rehearsal action,1
people,activities,rotation turn inferred,1
people,activities,skirt mid motion,1
people,activities,solo balance,1
people,activities,solo performance,1
people,age_range,unknown,6
people,age_range,young adult,11
people,clothing_color,black,13
people,clothing_color,pink,4
people,clothing_color,red,2
people,clothing_color,tan,1
people,clothing_color,white,3
people,clothing_color,yellow,1
people,clothing_material,chiffon,1
people,clothing_material,fabric,4
people,clothing_material,satin,7
people,clothing_material,sequined,4
people,clothing_material,tulle,7
people,clothing_material,unknown,1
people,eyewear_present,no,16
people,eyewear_present,unknown,1
people,facial_hair_present,no,16
people,facial_hair_present,unknown,1
people,gaze_direction,down,1
people,gaze_direction,left,1
people,gaze_direction,unknown,4
people,gaze_direction,up,2
people,gender_presentation,female,17
people,hair_color,black,6
people,hair_color,brown,11
people,hair_present,yes,17
people,hair_style,bun,11
people,hair_style,long,6
people,hair_style,ponytail,1
people,hair_style,straight,1
people,hair_style,unknown,1
people,hair_style,updo,1
people,hair_style,wavy,4
people,head_covering_present,no,15
people,head_covering_present,unknown,2
people,occlusions,partial occlusion,8
people,orientation,back facing,1
people,orientation,three quarter,1
people,orientation,unknown,6
people,pose,airborne leap,1
people,pose,arabesque,2
people,pose,arabesque like,3
people,pose,arched back,1
people,pose,arms extended,1
people,pose,arms extended classical,1
people,pose,arms outstretched,1
people,pose,balanced pointe,1
people,pose,balancing one leg,1
people,pose,balancing single planted foot,1
people,pose,body rotated stage left,1
people,pose,deep arched back,4
people,pose,deeply arched back,1
people,pose,elevated skirt,1
people,pose,elongated,1
people,pose,elongated arched torso,1
people,pose,elongated posture,1
people,pose,elongated torso,1
people,pose,en pointe,4
people,pose,extended,1
people,pose,extended leg,2
people,pose,extended limbs,9
people,pose,extended midair arabesque en pointe,1
people,pose,extended rounded arms,1
people,pose,facing stage right,1
people,pose,head orientation,1
people,pose,head tilted back,3
people,pose,head tilted rearward,1
people,pose,kneeling,1
people,pose,left arm curved overhead,1
people,pose,left arm extended forward,1
people,pose,left arm lowered,1
people,pose,left arm raised upper left,1
people,pose,left foot en pointe,1
people,pose,left leg bent wide lunge,1
people,pose,left leg en pointe,1
people,pose,pirouette like,1
people,pose,pointe,3
people,pose,raised arching silhouette,1
people,pose,raised arms,1
people,pose,rear foot extended,1
people,pose,right arm extended lateral,1
people,pose,right arm extended rearward,1
people,pose,right arm extended up,1
people,pose,right leg bent,1
people,pose,right leg extended rearward,2
people,pose,skirt fanned,1
people,pose,torso twisted,1
people,pose,uplifted,1
people,pose,upright,5
people,pose,wide low lunge,1
people,pose_activity_gaze_direction,left,2
people,pose_activity_gaze_direction,right,2
people,pose_activity_gaze_direction,unknown,4
people,pose_activity_gaze_direction,up,1
people,pose_activity_occlusions,partial occlusion,8
people,pose_activity_occlusions,unknown,1
people,pose_activity_orientation,three quarter,5
people,pose_activity_orientation,unknown,4
people,role_hint,appears ballet dancer,1
people,role_hint,appears dancer,1
people,role_hint,ballet dancer,1
people,role_hint,ballet performer,1
people,role_hint,dancer,3
people,role_hint,performer,1
people,role_hint,performer dancer,1
people,role_hint,unknown,1
people,skin_tone,light,6
people,skin_tone,medium,5
people,skin_tone,unknown,6
safety,hazards,no detected,14
safety,nsfw,not,17
totals,images,total,10
totals,images,unknown,10
totals,object_instances,unknown,84
totals,people_instances,unknown,17
totals,text_instances,unknown,0
uncertainty,token,any text might exist in unseen wall areas or out of frame,1
uncertainty,token,background right structural details of rig partially occluded,1
uncertainty,token,certain wall material finish described but not precisely identifiable,1
uncertainty,token,dancer exact shade uncertain,1
uncertainty,token,exact count overhead circular stage fixtures approximate 8 due to occlusion,1
uncertainty,token,exact material composition of sparkling bodice not verifiable,1
uncertainty,token,exact number of active stage lights approximate at least three major shafts,1
uncertainty,token,exact total count of overhead spotlights uncertain due to framing haze,1
uncertainty,token,exact type of ballet shoe material satin vs leather not discernible,1
uncertainty,token,facial features skin tone central dancer obscured by silhouette backlighting,7
uncertainty,token,identification of small dark wooden bench like object uncertain,1
uncertainty,token,lower back area partially occluded by skirt translucency,1
uncertainty,token,no legible text small labels on equipment not readable,1
uncertainty,token,outside weather conditions beyond window glass not visible,1
uncertainty,token,precise identification of front back leg partially ambiguous due to motion occlusion,1
uncertainty,token,precise material embellishment detail of bodice top not fully legible,1
uncertainty,token,several small suspended fixtures brackets upper right partially occluded,1
uncertainty,token,small dark shapes background lower right may include handheld devices or cameras,1
uncertainty,token,small decorative details background right indiscernible due to depth of field blur,1
uncertainty,token,small details on pointe shoe soles not legible,1
uncertainty,token,small objects near background left indiscernible omitted,8
uncertainty,token,small warm toned hanging light fixtures upper left partially occluded,1
uncertainty,token,spotlight count estimated 4 5 background left exact uncertain,1
uncertainty,token,unknown,15
uncertainty,token,upper ceiling structural details partially occluded,1
uncertainty,token,uppermost light fixtures near top left partially out of frame,1
uncertainty,token,weather not applicable indoor,1
uncertainty,uncertainty,background audience details shadowed indistinct,1
uncertainty,uncertainty,exact costume embellishment detail not fully legible,1
uncertainty,uncertainty,exact count of stage bulbs approximate uncertain,1
uncertainty,uncertainty,exact number of vertical window sections approximate,1
uncertainty,uncertainty,precise curtain shade uncertain,1
uncertainty,uncertainty,small objects stage edges partially occluded not identifiable,39
uncertainty,uncertainty,small scuff details pointe shoe toe areas not fully resolvable,1
uncertainty,uncertainty,time of day ambiguous morning or late afternoon suggested,5
uncertainty,uncertainty,unknown,6
