cohort,dimension,label,count
lighting,artifacts,lens flare,1
lighting,artifacts,minor lens flare,1
lighting,artifacts,motion blur,2
lighting,artifacts,motion blur lower right foot,1
lighting,artifacts,motion blur moving subjects,1
lighting,artifacts,radial motion blur,1
lighting,artifacts,selective sharpness,1
lighting,artifacts,slight veiling around sun disk,1
lighting,artifacts,specular reflections metal rail,1
lighting,artifacts,subtle sheen skin clothing,1
lighting,artifacts,sun flare bloom,1
lighting,artifacts,sun starburst flare,1
lighting,artifacts,unknown,1
lighting,color_temperature,cool,2
lighting,color_temperature,neutral,3
lighting,color_temperature,warm,11
lighting,contrast_level,high,9
lighting,contrast_level,medium,7
lighting,directionality,backlight,6
lighting,directionality,sidelight,2
lighting,directionality,top light,2
lighting,directionality,toplight,2
lighting,directionality,unknown,13
lighting,hardness,hard,2
lighting,hardness,hard light,2
lighting,hardness,medium,3
lighting,hardness,soft,7
lighting,hardness,soft light,4
lighting,saturation_level,neutral,13
lighting,saturation_level,vivid,3
lighting,shadows,casting,4
lighting,shadows,hard,5
lighting,shadows,soft,19
lighting,sources_count,one source,12
lighting,sources_type,artificial light,1
lighting,sources_type,unknown,18
objects,plane,background,27
objects,plane,foreground,19
objects,plane,midground,5
objects,plane_distribution,background,18
objects,plane_distribution,foreground,20
objects,plane_distribution,midground,10
objects,side,center,27
objects,side,left,15
objects,side,right,9
objects,side_distribution,center,29
objects,side_distribution,left,11
objects,side_distribution,right,8
objects,type,advertising band,1
objects,type,advertising hoardings,1
objects,type,advertising panel,1
objects,type,boundary fence,1
objects,type,building,2
objects,type,canopy overhead structure,8
objects,type,competition bib,1
objects,type,curb,1
objects,type,curbing,1
objects,type,equipment starting wedge,1
objects,type,fence,1
objects,type,field poles,1
objects,type,footwear shoes,2
objects,type,infield,1
objects,type,infield grass,1
objects,type,lane curb,1
objects,type,lane lines,4
objects,type,lane markings,2
objects,type,lane number paint,1
objects,type,light poles,2
objects,type,overhead support columns,1
objects,type,paper bib,1
objects,type,person object level,1
objects,type,race bib,4
objects,type,rail,1
objects,type,railing,4
objects,type,roof structure,1
objects,type,roof truss,1
objects,type,running shoe single,1
objects,type,running track,3
objects,type,running track lane,1
objects,type,seating,3
objects,type,seating structure,1
objects,type,shadow,1
objects,type,shoe,1
objects,type,sky,2
objects,type,sky feature sun disk,1
objects,type,spectator seating,3
objects,type,spectator stands,1
objects,type,stadium seating,1
objects,type,stadium structure,1
objects,type,starting wedge,1
objects,type,sunlight flare,1
objects,type,track generic,1
objects,type,track surface,18
objects,type,treeline,1
objects,type,turf,1
objects,type,unknown,2
objects,type,vegetation,4
objects,type,watch,1
people,activities,accelerating,1
people,activities,running activity,4
people,activities,sprinting activity,10
people,age_range,young adult,21
people,clothing_color,black,20
people,clothing_color,blue,10
people,clothing_color,brown,1
people,clothing_color,gray,1
people,clothing_color,green,2
people,clothing_color,orange,4
people,clothing_color,pink,1
people,clothing_color,red,4
people,clothing_color,white,10
people,clothing_color,yellow,2
people,clothing_color_aggregated,black,21
people,clothing_color_aggregated,blue,8
people,clothing_color_aggregated,green,1
people,clothing_color_aggregated,mediumblue,2
people,clothing_color_aggregated,orange,5
people,clothing_color_aggregated,pink,1
people,clothing_color_aggregated,red,4
people,clothing_color_aggregated,white,8
people,clothing_color_aggregated,yellow,2
people,clothing_condition,clean,4
people,clothing_condition,even,4
people,clothing_condition,fitted,3
people,clothing_condition,good,3
people,clothing_condition,partially legible,1
people,clothing_condition,partially occluded,1
people,clothing_condition,slight creasing,1
people,clothing_condition,used,1
people,clothing_condition,worn,2
people,clothing_condition,worn but serviceable,1
people,clothing_condition,worn outsole,1
people,clothing_condition,worn sole,1
people,clothing_fit_style,ankle length,1
people,clothing_fit_style,low cut,1
people,clothing_fit_style,regular,1
people,clothing_fit_style,tight,21
people,clothing_garment,competition bib,1
people,clothing_garment,compression shorts,5
people,clothing_garment,race bib,3
people,clothing_garment,racing spike shoes,1
people,clothing_garment,racing spikes variant,1
people,clothing_garment,running shoes,3
people,clothing_garment,running shorts,2
people,clothing_garment,running spikes,1
people,clothing_garment,shoes general,3
people,clothing_garment,shorts,4
people,clothing_garment,singlet,8
people,clothing_garment,sleeveless singlet,1
people,clothing_garment,socks,2
people,clothing_garment,tank top,2
people,clothing_garment,wrist watch,1
people,clothing_garment,wristband,1
people,clothing_material,adhesive,1
people,clothing_material,fabric,3
people,clothing_material,knit,3
people,clothing_material,mesh,6
people,clothing_material,metal,1
people,clothing_material,paper,7
people,clothing_material,plastic,2
people,clothing_material,polyester,2
people,clothing_material,rubber,6
people,clothing_material,studded sole,1
people,clothing_material,synthetic,50
people,clothing_material,textile,2
people,clothing_material,woven,1
people,clothing_texture,breathable,1
people,clothing_texture,granular,0
people,clothing_texture,knitted,4
people,clothing_texture,matte,3
people,clothing_texture,mesh,2
people,clothing_texture,shiny,2
people,clothing_texture,smooth,20
people,clothing_texture,textured,3
people,clothing_texture,thin,1
people,eyewear_present,no,20
people,facial_hair_color,black,2
people,facial_hair_color,brown,1
people,facial_hair_present,no,16
people,facial_hair_present,yes,3
people,facial_hair_style,short stubble,1
people,facial_hair_style,stubble,1
people,facial_hair_style,trimmed stubble,1
people,gaze_direction,down,2
people,gaze_direction,left,2
people,gaze_direction,right,1
people,gaze_direction,unknown,7
people,gender_presentation,female,4
people,gender_presentation,male,17
people,hair_color,black,6
people,hair_color,brown,15
people,hair_color,red,1
people,hair_present,yes,21
people,hair_style,bun,2
people,hair_style,curly,1
people,hair_style,ponytail,2
people,hair_style,short,16
people,hair_style,updo,2
people,head_covering_present,no,20
people,occlusions,partial occlusion,9
people,orientation,front,8
people,pose,airborne stride,1
people,pose,arms pumping,2
people,pose,explosive sprinting,1
people,pose,forward leaning,10
people,pose,mid stride,6
people,pose,sprinting,3
people,pose,upright sprint posture,1
people,pose_activity,preparing sprint,1
people,pose_activity,running,2
people,pose_activity,sprinting,6
people,role_hint,appears competitive detailed,1
people,role_hint,appears competitive sprinter,1
people,role_hint,athlete generic,2
people,role_hint,competitive athlete,2
people,role_hint,competitive runner,2
people,role_hint,competitive sprinter,5
people,role_hint,competitive track athlete,1
people,role_hint,track athlete,1
people,skin_tone,dark,4
people,skin_tone,light,8
people,skin_tone,medium,9
safety,hazards,no detected,8
safety,hazards,no observed,8
safety,nsfw,not,10
safety,nsfw,unknown,10
texts,content,partial transcription s r dor,1
texts,content,race bib fragment includes 17,1
texts,content,text 136,1
texts,content,text token 049,1
texts,content,text token 197,1
texts,content,text token 45,1
texts,content,text token 9299,1
texts,content,text token surso,1
texts,font_style,bold,10
texts,font_style,condensed,3
texts,font_style,sans,7
texts,font_style,sans serif,5
texts,legibility,illegible,3
texts,legibility,legible,1
texts,legibility,legible text,4
texts,legibility,partially illegible,1
texts,legibility,partially legible,3
texts,legibility,unreadable,1
texts,plane,text in background,1
texts,plane,text in foreground,5
texts,plane,text in midground,7
texts,side,text center,5
texts,side,text left,1
uncertainty,note,adjacent lane numbers partially out of frame not legible,1
uncertainty,note,athlete rear torso cropped partially occluded,1
uncertainty,note,athlete s right foot partially out of frame,1
uncertainty,note,background beyond midground blurred small markings illegible,1
uncertainty,note,background spectator faces indistinct blurred,1
uncertainty,note,blurred rectangular object behind canopy not identifiable,1
uncertainty,note,distant bleacher rows heavy blur spectator indiscernible,1
uncertainty,note,distant crowd faces and clothing indistinct due to blur,1
uncertainty,note,distant light pole fixture count approximated 3 4 uncertain,1
uncertainty,note,distant metallic fixtures partially occluded not detailed,1
uncertainty,note,distant small facility objects low detail not identifiable,1
uncertainty,note,distant spectator seating row count approximate,1
uncertainty,note,exact make model of running shoes not identifiable,1
uncertainty,note,exact number of running lanes uncertain,1
uncertainty,note,exact time day unspecified beyond daylight,1
uncertainty,note,exact time day unspecified beyond daytime,1
uncertainty,note,facial micro expressions not fully resolvable,1
uncertainty,note,far background peripheral elements not visible,1
uncertainty,note,gaze direction mapping uncertain detailed,1
uncertainty,note,lane number painted markings partially occluded worn,1
uncertainty,note,lower portions of shoes partly occluded by motion blur small distant objects omitted,1
uncertainty,note,midground stacked items count uncertain,1
uncertainty,note,possible small objects on track surface not identifiable,1
uncertainty,note,race bib small text partially illegible detailed,1
uncertainty,note,race bib text smudged partially occluded moderate certainty,1
uncertainty,note,race bib upper letter text partially occluded,1
uncertainty,note,roof truss markings not legible,1
uncertainty,note,shoe brand model text not readable due to motion blur,1
uncertainty,note,shoe branding logos not legible,1
uncertainty,note,slight motion blur reduces detail,1
uncertainty,note,small dark object near athlete toes likely starting wedge but uncertain,1
uncertainty,note,small human shaped figure blurred omitted from people inventory,1
uncertainty,note,small logos or text on apparel watch faces illegible,1
uncertainty,note,small objects along track edge blurred not identifiable,1
uncertainty,note,small printed text above bib 45 illegible,1
uncertainty,note,small seating area background right partial occlusion,1
uncertainty,note,small sponsor text on bib not fully verified,1
uncertainty,note,small text beneath bib number 197 illegible,1
uncertainty,note,small white printed text on rear singlet partially occluded,1
uncertainty,note,smaller sponsor text above bib numerals partially occluded,1
uncertainty,note,starting block fixture reported not visible,1
uncertainty,note,time of day weather not visible,1
uncertainty,note,trailing shoe partially out of frame occluded by shadow,1
uncertainty,note,trailing shoe trailing areas partially occluded by motion blur,1
uncertainty,note,tree species in background not identifiable,1
uncertainty,note,unknown,17
uncertainty,token,approximate tree count 10 15 uncertain due to blur,1
uncertainty,token,exact number of background poles uncertain approx 6,1
uncertainty,token,large indiscernible motion blur causing omitted details,44
uncertainty,token,race bib text partially illegible partial transcription s r dor,1
uncertainty,token,small embroidered logo on tank top visible but text not legible,1
uncertainty,token,small white marks on track surface material uncertain,1
uncertainty,token,unknown,10
