cohort,dimension,label,count
environment,floor_condition,light wet look places,1
environment,floor_condition,lightly soiled,1
environment,floor_condition,moderate,1
environment,floor_condition,moderate urban wear,1
environment,floor_condition,moderate wear,1
environment,floor_condition,partially eroded paint,1
environment,floor_condition,partially faded,1
environment,floor_condition,puddled,2
environment,floor_condition,reflective,1
environment,floor_condition,reflective sheen,1
environment,floor_condition,scuffed,1
environment,floor_condition,shadowed,1
environment,floor_condition,slight wear,24
environment,floor_condition,slightly faded,1
environment,floor_condition,slightly soiled,1
environment,floor_condition,slightly weathered,1
environment,floor_condition,slightly worn,2
environment,floor_condition,wet,4
environment,floor_condition,wet looking,1
environment,floor_condition,worn,3
environment,floor_condition,worn paint,1
environment,floor_finish,glossy,4
environment,floor_finish,glossy reflections,1
environment,floor_finish,glossy sheen,1
environment,floor_finish,matte,15
environment,floor_finish,reflective,3
environment,floor_finish,reflective sheen,1
environment,floor_finish,slightly glossy,1
environment,floor_finish,slightly reflective,3
environment,floor_finish,slightly weathered,1
environment,floor_finish,sunlit sheen,1
environment,floor_material,asphalt,28
environment,floor_material,concrete,18
environment,floor_material,paint,3
environment,floor_material,painted asphalt,1
environment,floor_material,paving,1
environment,floor_material,rubber,1
environment,floor_material,stone,2
environment,floor_texture,broad white striped,1
environment,floor_texture,coarse grained,1
environment,floor_texture,granular,1
environment,floor_texture,grooved,1
environment,floor_texture,patterned,1
environment,floor_texture,paved,1
environment,floor_texture,paving,1
environment,floor_texture,reflective,1
environment,floor_texture,rough,2
environment,floor_texture,scuffed,2
environment,floor_texture,slight road sheen,1
environment,floor_texture,slightly abrasioned painted markings,1
environment,floor_texture,slightly faded paint,1
environment,floor_texture,slightly textured,2
environment,floor_texture,slightly worn,2
environment,floor_texture,smooth,24
environment,floor_texture,smooth worn,1
environment,floor_texture,textured,10
environment,floor_texture,textured paving,1
environment,floor_texture,wet,1
environment,floor_texture,worn,3
environment,indoor_outdoor,unknown,28
environment,location_type,city street,5
environment,location_type,urban avenue,2
environment,location_type,urban canyon,1
environment,location_type,urban street,18
environment,location_type,vehicle cabin,2
environment,location_type,vehicle compartment,2
environment,spatial_layout_aisle_width,unknown,2
environment,spatial_layout_depth,deep,12
environment,spatial_layout_depth,moderate,5
environment,spatial_layout_depth,shallow,3
environment,spatial_layout_openness,open,3
environment,spatial_layout_openness,unknown,13
environment,time_of_day_hint,afternoon,6
environment,time_of_day_hint,evening,1
environment,time_of_day_hint,morning,1
environment,walls_color,beige,6
environment,walls_color,black,6
environment,walls_color,brown,14
environment,walls_color,darkblue,1
environment,walls_color,gray,8
environment,walls_color,lightblue,1
environment,walls_color,mediumblue,1
environment,walls_color,snow,1
environment,walls_color,steelblue,1
environment,walls_color,wall beige,4
environment,walls_color,wall black,2
environment,walls_color,wall brown,4
environment,walls_color,wall darkblue,1
environment,walls_color,wall gray,5
environment,walls_color,wall green,1
environment,walls_color,wall mediumblue,1
environment,walls_color,wall olivedrab,1
environment,walls_color,wall red,1
environment,walls_color,wall violet,1
environment,walls_color,wall white,1
environment,walls_color,white,1
environment,walls_condition,aged,8
environment,walls_condition,aged but intact,2
environment,walls_condition,clean,1
environment,walls_condition,generally good,1
environment,walls_condition,intact,8
environment,walls_condition,light soiling,1
environment,walls_condition,moderately worn,1
environment,walls_condition,modern,1
environment,walls_condition,modern maintained,1
environment,walls_condition,slightly dirty,1
environment,walls_condition,slightly soiled,1
environment,walls_condition,soiled,1
environment,walls_condition,urban grime,1
environment,walls_condition,urban wear,1
environment,walls_condition,urban weathered,1
environment,walls_condition,wall aged,4
environment,walls_condition,wall clean,1
environment,walls_condition,wall good,2
environment,walls_condition,wall intact,5
environment,walls_condition,wall lightly scuffed,1
environment,walls_condition,wall minor dust,1
environment,walls_condition,wall pristine,1
environment,walls_condition,wall slightly soiled,1
environment,walls_condition,wall slightly weathered,1
environment,walls_condition,wall weathered,5
environment,walls_condition,wall well maintained,1
environment,walls_condition,weathered,12
environment,walls_condition,worn,1
environment,walls_finish,glossy,2
environment,walls_finish,matte,8
environment,walls_finish,mixed,1
environment,walls_finish,reflective,6
environment,walls_finish,smooth,2
environment,walls_finish,wall aged,1
environment,walls_finish,wall glossy,2
environment,walls_finish,wall matte,4
environment,walls_finish,wall neutral,1
environment,walls_finish,wall painted,2
environment,walls_finish,wall pristine,1
environment,walls_finish,wall reflective,1
environment,walls_finish,wall rough,1
environment,walls_finish,wall weathered,2
environment,walls_finish,weathered,6
environment,walls_material,brick,4
environment,walls_material,concrete,10
environment,walls_material,glass,14
environment,walls_material,limestone,2
environment,walls_material,masonry,8
environment,walls_material,metal,2
environment,walls_material,steel,2
environment,walls_material,stone,20
environment,walls_material,wall brick,1
environment,walls_material,wall glass,2
environment,walls_material,wall masonry,6
environment,walls_material,wall metal,3
environment,walls_material,wall plastic,2
environment,walls_material,wall steel,1
environment,walls_material,wall stone,8
environment,walls_texture,carved,8
environment,walls_texture,carved detailing,1
environment,walls_texture,glazed,4
environment,walls_texture,masonry,1
environment,walls_texture,reflective,8
environment,walls_texture,rough,1
environment,walls_texture,rough textured,1
environment,walls_texture,smooth,8
environment,walls_texture,smooth glass panels,1
environment,walls_texture,smooth glazing,1
environment,walls_texture,textured,16
environment,walls_texture,textured masonry,1
environment,walls_texture,unknown,4
environment,walls_texture,vertical window grid,1
environment,walls_texture,wall carved,2
environment,walls_texture,wall carved masonry,1
environment,walls_texture,wall hard,1
environment,walls_texture,wall reflective,1
environment,walls_texture,wall rough textured,1
environment,walls_texture,wall smooth,5
environment,walls_texture,wall textured,8
environment,walls_texture,wall weathered,4
environment,walls_texture,weathered,12
environment,weather,clear,6
environment,weather,mist,1
environment,weather,overcast,5
environment,weather,rain,1
environment,weather,sunny,2
lighting,artifacts,artifact faint window glare,1
lighting,artifacts,artifact lens bloom,1
lighting,artifacts,artifact mild reflection eyeglasses,1
lighting,artifacts,artifact reflections eyeglass lenses,1
lighting,artifacts,artifact reflections glass,1
lighting,artifacts,artifact reflections glass metal,1
lighting,artifacts,artifact reflections windshield,1
lighting,artifacts,artifact specular highlights paint,1
lighting,artifacts,artifact specular reflections,1
lighting,artifacts,artifact specular reflections glossy dashboard trim,1
lighting,artifacts,artifact starburst sunburst,1
lighting,artifacts,artifact wet pavement reflections,1
lighting,artifacts,artifact windshield reflections,1
lighting,artifacts,bloom,1
lighting,artifacts,halo,2
lighting,artifacts,layered specular highlights,1
lighting,artifacts,lens bloom,1
lighting,artifacts,lens flare,1
lighting,artifacts,motion blur,3
lighting,artifacts,no obvious digital,1
lighting,artifacts,no obvious lens flare,1
lighting,artifacts,reflections on windshield,1
lighting,artifacts,windshield reflections,1
lighting,color_temperature,cool,12
lighting,color_temperature,neutral,4
lighting,color_temperature,warm,16
lighting,contrast_level,high,10
lighting,contrast_level,medium,22
lighting,directionality,unknown,20
lighting,hardness,light hard,2
lighting,hardness,light soft,10
lighting,saturation_level,neutral,12
lighting,saturation_level,vivid,20
lighting,shadows,casting,1
lighting,shadows,medium,2
lighting,shadows,soft,17
lighting,sources_count,light one,6
lighting,sources_count,light two,2
lighting,sources_count,one,5
lighting,sources_count,one source,5
lighting,sources_directionality,backlight,3
lighting,sources_directionality,top light,4
lighting,sources_directionality,unknown,6
lighting,sources_hardness,hard,1
lighting,sources_hardness,medium,2
lighting,sources_hardness,soft,6
lighting,sources_type,source artificial,4
lighting,sources_type,unknown,28
objects,color,beige,2
objects,color,black,16
objects,color,blue,1
objects,color,brown,7
objects,color,crimson,1
objects,color,darkblue,6
objects,color,darkslategrey,1
objects,color,gray,12
objects,color,green,4
objects,color,lightblue,2
objects,color,lightcyan,1
objects,color,mediumblue,2
objects,color,orange,3
objects,color,pink,1
objects,color,red,4
objects,color,silver,3
objects,color,skyblue,1
objects,color,snow,1
objects,color,steelblue,1
objects,color,violet,1
objects,color,white,9
objects,color,yellow,13
objects,colors,beige,4
objects,colors,black,11
objects,colors,blue,4
objects,colors,brown,5
objects,colors,chocolate,1
objects,colors,darkblue,5
objects,colors,gray,7
objects,colors,green,1
objects,colors,lightblue,1
objects,colors,lightgreen,2
objects,colors,mediumblue,1
objects,colors,olivedrab,1
objects,colors,orange,4
objects,colors,red,4
objects,colors,silver,5
objects,colors,violet,3
objects,colors,white,10
objects,colors,yellow,5
objects,condition,generally clean,20
objects,condition,gently worn,1
objects,condition,good visible,1
objects,condition,lightly scuffed,6
objects,condition,lightly scuffed duplicate,0
objects,condition,lightly scuffed other,0
objects,condition,minor scuffing,3
objects,condition,minor surface reflections,1
objects,condition,moderate clean,18
objects,condition,moderate clean building specific,10
objects,condition,puddled,1
objects,condition,unknown,6
objects,condition,weathered,4
objects,condition,wet looking,1
objects,condition,worn edges,1
objects,finish,clear lens,2
objects,finish,glossy,35
objects,finish,glossy painted,1
objects,finish,glossy trim,1
objects,finish,high reflective,1
objects,finish,lit,1
objects,finish,matte,9
objects,finish,matte bumper,1
objects,finish,matte trim,1
objects,finish,neutral,1
objects,finish,painted,4
objects,finish,polished,1
objects,finish,pristine,1
objects,finish,reflective,7
objects,finish,rough,1
objects,finish,semi gloss,1
objects,finish,shiny,1
objects,finish,unknown,0
objects,finish,weathered,3
objects,material,asphalt,5
objects,material,brick,3
objects,material,chrome,1
objects,material,chrome trim,1
objects,material,chromed metal,1
objects,material,cloth,1
objects,material,concrete,5
objects,material,cotton,1
objects,material,curtain wall,1
objects,material,cut stone,1
objects,material,fabric,2
objects,material,fiberglass,1
objects,material,foliage,1
objects,material,glass,37
objects,material,glazed windows,1
objects,material,leather,2
objects,material,led,1
objects,material,led module,1
objects,material,limestone,1
objects,material,living plant,1
objects,material,masonry,9
objects,material,metal,41
objects,material,metal embedded,1
objects,material,metal frame,1
objects,material,paint,8
objects,material,paint asphalt,2
objects,material,painted metal,18
objects,material,paper,1
objects,material,plant,1
objects,material,plastic,18
objects,material,reflective surface,1
objects,material,rubber,10
objects,material,stainless steel,1
objects,material,steel,2
objects,material,stone,20
objects,material,tempered glass,1
objects,material,unknown,3
objects,material,vinyl,1
objects,material,wood,1
objects,material,wool,1
objects,size_class,compact,1
objects,size_class,large,20
objects,size_class,medium,6
objects,size_class,small,12
objects,size_class,small medium,1
objects,size_class,tall,1
objects,size_class,very tall,1
objects,state,blurred,1
objects,state,headlights,1
objects,state,motion,1
objects,state,motion blurred,1
objects,state,moving,9
objects,state,parked,2
objects,state,static,1
objects,state,unknown,7
objects,texture,carved,2
objects,texture,carved masonry,1
objects,texture,coarse grained,1
objects,texture,dense,1
objects,texture,dot matrix,1
objects,texture,glossy,30
objects,texture,glossy windows,2
objects,texture,leafy,3
objects,texture,leafy textured,0
objects,texture,matte,7
objects,texture,patterned,1
objects,texture,polished,2
objects,texture,reflective,4
objects,texture,rough textured,1
objects,texture,rubberized,1
objects,texture,scuffed,2
objects,texture,slightly weathered,1
objects,texture,smooth,28
objects,texture,stiff brim,1
objects,texture,textured,10
objects,texture,textured bark,1
objects,texture,textured fabric,1
objects,texture,unknown,4
objects,texture,vertical masonry,1
objects,texture,weathered,3
objects,texture,woven,1
objects,type,architecture,3
objects,type,architecture road elements,1
objects,type,barrier,1
objects,type,blurred vehicles,1
objects,type,building,10
objects,type,building row,2
objects,type,bus,28
objects,type,clock tower,1
objects,type,commercial row,1
objects,type,crossover,1
objects,type,decal,1
objects,type,digital instrument display,1
objects,type,display,1
objects,type,electronic display,1
objects,type,exterior panel,1
objects,type,fabric seat back,1
objects,type,feature,1
objects,type,glass steel skyscraper,1
objects,type,glass tower,1
objects,type,grab rail,1
objects,type,infrastructure,4
objects,type,mirror,2
objects,type,mirror assembly,1
objects,type,object architecture,3
objects,type,object building,9
objects,type,object dashboard,1
objects,type,object dashboard display,1
objects,type,object furniture,1
objects,type,object ground marking,1
objects,type,object handrail,1
objects,type,object headwear,1
objects,type,object infrastructure,2
objects,type,object instrument,1
objects,type,object misc,3
objects,type,object person,1
objects,type,object seat back,1
objects,type,object sign,1
objects,type,object steering wheel,1
objects,type,object street furniture,2
objects,type,object street infrastructure,1
objects,type,object surface,1
objects,type,object surface marking,1
objects,type,object vehicle,18
objects,type,object vehicle body,1
objects,type,object vehicle control,1
objects,type,peaked cap,1
objects,type,plant,1
objects,type,road feature,1
objects,type,road marking,1
objects,type,roadway,1
objects,type,sidewalk cafe umbrella,1
objects,type,stone facade right,7
objects,type,street feature,1
objects,type,street furniture,4
objects,type,unknown,3
objects,type,vegetation,3
objects,type,vehicle,26
people,activities,activity driving,1
people,activities,activity facing camera,1
people,activities,activity holding bag,1
people,activities,activity holding handheld object,1
people,activities,activity holding object,1
people,activities,activity holding papers,1
people,activities,activity looking toward dashboard,1
people,activities,activity near crosswalk,1
people,activities,activity operating vehicle,1
people,activities,activity preparing step,1
people,activities,activity reading or examining papers,1
people,activities,activity resting right hand handbrake or lever,1
people,activities,activity seated,1
people,activities,activity standing,3
people,activities,activity waiting,1
people,activities,activity walking across pedestrian crossing,1
people,activities,driving activity,1
people,activities,operating vehicle,2
people,activities,seated driving position,1
people,activities,standing activity,2
people,activities,standing or paused,1
people,activities,unknown,4
people,activities,walking activity,1
people,activities,walking or standing activity,4
people,age_range,middle aged,9
people,age_range,young adult,2
people,clothing_color,black,3
people,clothing_color,gray,4
people,clothing_color,tan,1
people,clothing_color,white,1
people,clothing_garment,accessory,1
people,clothing_garment,footwear,1
people,clothing_garment,handheld object,1
people,clothing_garment,high visibility reflective safety vest,1
people,clothing_garment,insulated uniform jacket,1
people,clothing_garment,jacket,4
people,clothing_garment,lower,1
people,clothing_garment,neck tie,2
people,clothing_garment,necktie,1
people,clothing_garment,operator uniform top,1
people,clothing_garment,outer,2
people,clothing_garment,overcoat,3
people,clothing_garment,shirt,9
people,clothing_garment,shoes,3
people,clothing_garment,shoulder bag,1
people,clothing_garment,sweater,1
people,clothing_garment,trousers,8
people,clothing_garment,undershirt,1
people,clothing_garment,uniform jacket,1
people,clothing_garment,uniform shirt short sleeve,1
people,clothing_garment,upper,2
people,eyewear_frame_color,black,3
people,eyewear_frame_color,darkcyan,1
people,eyewear_frame_color,silver,1
people,eyewear_present,yes,8
people,eyewear_type,eyeglasses,2
people,eyewear_type,prescription,1
people,eyewear_type,rectangular,2
people,facial_hair_color,brown,1
people,facial_hair_present,yes,5
people,facial_hair_style,goatee,1
people,facial_hair_style,mustache,1
people,gaze_direction,down,2
people,gaze_direction,left,1
people,gaze_direction,up,2
people,gender_presentation,male,11
people,hair_color,black,16
people,hair_color,brown,2
people,hair_color,gray,4
people,hair_present,yes,10
people,hair_style,short,9
people,head_covering_color,black,4
people,head_covering_color,brown,1
people,head_covering_color,chocolate,1
people,head_covering_present,yes,10
people,head_covering_type,cap,2
people,head_covering_type,flat cap,2
people,head_covering_type,peaked cap,1
people,head_covering_type,peaked officer cap,1
people,occlusions,partial,10
people,occlusions,partial occlusion,11
people,occlusions,significant,1
people,orientation,front,3
people,orientation,front oriented,5
people,orientation,unknown,3
people,pose,crossing,1
people,pose,driving posture,1
people,pose,forward facing,2
people,pose,forward leaning,1
people,pose,forward stepping,1
people,pose,hands clasped near mid torso,1
people,pose,hands forward driving posture,1
people,pose,hands pockets,1
people,pose,mid stride,1
people,pose,relaxed,1
people,pose,relaxed shoulders,2
people,pose,relaxed stance,1
people,pose,relaxed standing,1
people,pose,seated,5
people,pose,slightly forward leaning,1
people,pose,squared shoulders,1
people,pose,standing,3
people,pose,upright,15
people,pose,walking,1
people,pose,walking or standing,4
people,role_hint,appears transit worker high visibility,1
people,role_hint,appears uniformed transit or traffic officer,1
people,role_hint,appears vehicle operator steering wheel visible,1
people,role_hint,bus driver,1
people,role_hint,vehicle operator,3
people,skin_tone,dark,2
people,skin_tone,light,4
people,skin_tone,medium,4
safety,hazards,hazard person standing roadway front bus,1
safety,hazards,no noted,8
safety,hazards,unknown,8
safety,nsfw,no content,10
safety,nsfw,unknown,10
texts,content,2,1
texts,content,4014 11 4,1
texts,content,72,1
texts,content,851 partially illegible,1
texts,content,din,1
texts,content,text 2,1
texts,content,text 4014 11 4,1
texts,content,text 72,1
texts,content,text 851 partially illegible,1
texts,content,text approx 13 third character unclear,1
texts,content,text approx riaurfo illegible segments possible,1
texts,content,text din,1
texts,content,text partial visible,1
texts,content,unknown,2
texts,font_style,amber,2
texts,font_style,condensed,2
texts,font_style,digital segment,2
texts,font_style,dot matrix,2
texts,font_style,led,2
texts,font_style,sans,4
texts,legibility,illegible,34
texts,legibility,legible,4
texts,legibility,mostly illegible,2
texts,legibility,not legible,6
texts,legibility,partial,2
texts,legibility,partially illegible,3
texts,legibility,partially legible,13
texts,legibility,unreadable,3
texts,plane,background text,6
texts,plane,foreground text,11
texts,plane,midground text,10
texts,plane,text background,3
texts,plane,text foreground,5
texts,plane,text midground,12
texts,plane_distribution,background,6
texts,plane_distribution,foreground,11
texts,plane_distribution,midground,10
texts,side,center text,15
texts,side,left text,6
texts,side,right text,6
texts,side,text center,12
texts,side,text left,3
texts,side,text right,5
texts,side_distribution,center,15
texts,side_distribution,left,6
texts,side_distribution,right,6
uncertainty,note,ambiguous sunrise vs sunset,1
uncertainty,note,approximate count visible humans 4 small occluded,1
uncertainty,note,background left building window count estimated 6 10,1
uncertainty,note,bus front electronic display partially illegible,24
uncertainty,note,exact vehicle makes models not discernible,1
uncertainty,note,faint wetness sheen noted but unconfirmed,1
uncertainty,note,far background building details motion blurred indiscernible,1
uncertainty,note,individual pedestrian finer attributes indiscernible,1
uncertainty,note,interior passenger figures inside bus indiscernible,4
uncertainty,note,no confirmed visible humans possible reflections,1
uncertainty,note,parked vehicle background right mostly out of frame,1
uncertainty,note,people inside vehicles indistinct silhouettes omitted,1
uncertainty,note,several distant pedestrian figures small partially occluded,12
uncertainty,note,sidewalk surface right frame partially occluded,1
uncertainty,note,small debris or surface blemishes omitted not identifiable,1
uncertainty,note,small street level fixtures partially occluded blurred,1
uncertainty,note,some elements motion blurred indistinct,1
uncertainty,note,time of day only labeled daytime no specific hint,1
uncertainty,note,tree species not identifiable,1
uncertainty,note,unknown,14
uncertainty,note,upper building facades partially occluded by haze steam,1
uncertainty,uncertainty,approx 4 distant pedestrians background right,1
uncertainty,uncertainty,approx count background right awnings 6 8,1
uncertainty,uncertainty,approx count distant pedestrians 12,1
uncertainty,uncertainty,approximate vehicle counts background,1
uncertainty,uncertainty,background elements blurred,1
uncertainty,uncertainty,background right small pedestrian blurred omitted,1
uncertainty,uncertainty,bright yellow handheld object partially occluded,1
uncertainty,uncertainty,bus interior details obscured by reflections,1
uncertainty,uncertainty,camera perspective estimations conservative,1
uncertainty,uncertainty,circular green street sign pictogram unresolved,1
uncertainty,uncertainty,distant pedestrians indistinct omitted,1
uncertainty,uncertainty,distant pedestrians not enumerated omitted,1
uncertainty,uncertainty,facial feature identity not legible,1
uncertainty,uncertainty,facial occluded,1
uncertainty,uncertainty,facial stubble uncertain,1
uncertainty,uncertainty,far background upper left building interior shadowed,1
uncertainty,uncertainty,far right building facade cropped,1
uncertainty,uncertainty,focal length unspecified,1
uncertainty,uncertainty,instrument cluster green characters illegible,1
uncertainty,uncertainty,instrument cluster numeric like shapes illegible,1
uncertainty,uncertainty,license plate area illegible,19
uncertainty,uncertainty,lower body clothing occluded by crop shadow,1
uncertainty,uncertainty,lower body out of frame,1
uncertainty,uncertainty,midground right transit sign occluded illegible,1
uncertainty,uncertainty,multiple distant pedestrians vehicles background left approximate,1
uncertainty,uncertainty,overhead orange placard illegible,1
uncertainty,uncertainty,peripheral moving vehicles partially occluded,1
uncertainty,uncertainty,potential small vertical curb post occluded,1
uncertainty,uncertainty,rear head partially occluded by seat back,1
uncertainty,uncertainty,slight motion blur on bus wheel areas,1
uncertainty,uncertainty,small accessories not clear,1
uncertainty,uncertainty,small dashboard objects indistinguishable,1
uncertainty,uncertainty,small objects inside bus visible through windshield not identifiable,1
uncertainty,uncertainty,small out of focus object dashboard not identifiable,1
uncertainty,uncertainty,small pedestrian silhouettes partially occluded,1
uncertainty,uncertainty,small white dashboard label illegible,1
uncertainty,uncertainty,uniform cap embroidered text not legible,1
uncertainty,uncertainty,unknown,20
uncertainty,uncertainty,weather outside not visible,1
