cohort,dimension,label,count
objects,material,wood frame,42
objects,material,woven fabric,22
objects,size_class,large,50
objects,size_class,long,1
objects,size_class,low,2
objects,size_class,medium,70
objects,size_class,other,0
objects,size_class,small,70
objects,size_class,small medium,1
objects,size_class,tall,9
objects,size_class,unknown,2
objects,state,connected hose,1
objects,state,daylight through,1
objects,state,idle,1
objects,state,not legible,1
objects,state,off,2
objects,state,parted curtains,1
objects,state,resting rug,1
objects,state,sheer curtains,1
objects,state,static,4
objects,state,unknown,6
objects,state,use,10
objects,texture,brushed,1
objects,texture,coarse woven,1
objects,texture,feathery,3
objects,texture,gloss,1
objects,texture,glossy,21
objects,texture,knitted,1
objects,texture,leafy,2
objects,texture,low pile,9
objects,texture,matboard,1
objects,texture,matte,18
objects,texture,others,0
objects,texture,pleated,1
objects,texture,plush,4
objects,texture,polished,3
objects,texture,ribbed,3
objects,texture,rough,1
objects,texture,smooth,100
objects,texture,soft,6
objects,texture,textured,28
objects,texture,tight woven,1
objects,texture,tufted,1
objects,texture,unknown,1
objects,texture,visible grain,3
objects,texture,woven,15
objects,type,accessory,1
objects,type,appliance,4
objects,type,basket tray,1
objects,type,books,1
objects,type,cleaning tool,12
objects,type,decor,45
objects,type,decoration subtype sofa many occurrences under decor subtype,30
objects,type,dishware,2
objects,type,electronics,1
objects,type,furniture,33
objects,type,other object types each small count grouped as other for roster clarity,18
objects,type,plant,15
objects,type,pouf,1
objects,type,rug,10
objects,type,soft furnishing,2
objects,type,table,7
objects,type,unknown,2
objects,type,window,10
people,activities,cleaning generic,3
people,activities,handling cleaning tool,1
people,activities,holding mop,1
people,activities,holding mop handle,1
people,activities,holding wand with both hands,1
people,activities,lifting throw cushion,1
people,activities,mopping,3
people,activities,pushing,1
people,activities,pushing brush across rug,1
people,activities,pushing guiding vacuum,1
people,activities,pushing or pulling mop,1
people,activities,vacuuming,10
people,age_range,middle aged,4
people,age_range,unknown,3
people,age_range,young adult,12
people,clothing_color,black,16
people,clothing_color,blue,18
people,clothing_color,brown,1
people,clothing_color,gray,3
people,clothing_color,green,9
people,clothing_color,mediumpurple,2
people,clothing_color,pink,1
people,clothing_color,red,1
people,clothing_color,tan,3
people,clothing_color,white,13
people,clothing_color,yellow,3
people,clothing_garment,apron,2
people,clothing_garment,cleaning gloves,1
people,clothing_garment,cropped straight leg trousers,1
people,clothing_garment,dress,2
people,clothing_garment,feet,4
people,clothing_garment,footwear,2
people,clothing_garment,gloves,1
people,clothing_garment,handheld cloth,1
people,clothing_garment,leggings,2
people,clothing_garment,pants,1
people,clothing_garment,scrub pants,1
people,clothing_garment,scrub top,1
people,clothing_garment,shirt,4
people,clothing_garment,skirt,1
people,clothing_garment,slippers,2
people,clothing_garment,t-shirt,1
people,clothing_garment,top,1
people,clothing_garment,trousers,1
people,clothing_garment,uniform dress,1
people,clothing_garment,waist apron,1
people,clothing_garment,work apron,1
people,clothing_material,canvas,1
people,clothing_material,cotton,18
people,clothing_material,denim,1
people,clothing_material,fabric,10
people,clothing_material,knit,6
people,clothing_material,lightweight,1
people,clothing_material,nonwoven,1
people,clothing_material,polyester,4
people,clothing_material,rubber,4
people,clothing_material,skin,1
people,clothing_material,stretch,1
people,clothing_material,synthetic,2
people,clothing_material,textile,1
people,clothing_material,unknown,4
people,clothing_material,woven,3
people,eyewear_present,no,9
people,eyewear_present,yes,10
people,facial_hair_present,no,19
people,gaze_direction,down,14
people,gaze_direction,unknown,5
people,gender_presentation,female,19
people,hair_color,black,8
people,hair_color,brown,13
people,hair_present,yes,19
people,hair_style,bun,3
people,hair_style,long,5
people,hair_style,ponytail,13
people,hair_style,straight,4
people,hair_style,unknown,1
people,hair_style,updo,2
people,head_covering_color,green,1
people,head_covering_present,no,18
people,head_covering_present,yes,1
people,head_covering_type,cap,1
people,occlusions,partial,9
people,occlusions,partial occlusion,9
people,occlusions,unknown,1
people,orientation,front,3
people,orientation,unknown,6
people,pose,bent over,1
people,pose,forward leaning,4
people,pose,kneeling,1
people,pose,kneeling one leg,1
people,pose,leaning forward,8
people,pose,relaxed standing,1
people,pose,slight forward bend,1
people,pose,slight forward lean,1
people,pose,slightly bent,2
people,pose,slightly bent forward,2
people,pose,slightly crouched,1
people,pose,slightly forward leaning,1
people,pose,upright,8
people,role_hint,appears caregiver or home care worker detailed,1
people,role_hint,appears cleaning personnel,1
people,role_hint,appears cleaning staff,2
people,role_hint,appears domestic worker or domestic care provider detailed,1
people,role_hint,appears household cleaning,1
people,role_hint,cleaner,2
people,role_hint,cleaning staff,1
people,role_hint,cleaning worker,1
people,role_hint,domestic cleaner,1
people,role_hint,domestic cleaning worker,1
people,role_hint,unknown,1
people,skin_tone,medium,19
safety,hazards,low trip hazard due to floor tools,1
safety,hazards,no,8
safety,hazards,unknown,8
safety,nsfw,not,9
safety,nsfw,unknown,10
texts,font_style,unknown,7
texts,legibility,text illegible,2
texts,legibility,text not legible,4
texts,legibility,text partial,1
texts,plane,text background,1
texts,plane,text foreground,2
texts,plane,text in background,1
texts,plane,text in midground,1
texts,plane,text midground,2
texts,side,text center,1
texts,side,text left,2
texts,side,text on left,1
texts,side,text on right,1
texts,side,text right,1
texts,side,unknown,1
totals,images,unknown,10
totals,object_instances,unknown,129
totals,people_instances,unknown,10
totals,text_instances,unknown,5
uncertainty,note,age range unresolvable mapped conservatively,1
uncertainty,note,printed labels or small object text not legible,1
uncertainty,note,time of day not specified only daylight noted,1
uncertainty,note,unknown,68
uncertainty,note,vacuum brand model not legible,1
uncertainty,uncertainty,other singleton tokens each count 1,19
uncertainty,uncertainty,token small dark object partially occluded repeated,17
uncertainty,uncertainty,unknown,4
