cohort,dimension,label,count
background,object_totals_by_position,midground right,9
background,object_totals_by_position,unknown,1
camera,angle,unknown,20
camera,depth_of_field,deep,6
camera,depth_of_field,moderate,3
camera,depth_of_field,shallow,16
camera,depth_of_field,unknown,4
camera,focal_length,normal,2
camera,focal_length,telephoto,1
camera,focal_length,unknown,6
camera,focal_length,wide,1
camera,framing,establishing shot,5
camera,framing,full body,11
camera,framing,medium,3
camera,framing,unknown,1
camera,framing,wide,10
camera,perspective,eye level,21
camera,perspective,low angle,2
camera,perspective,third person,2
camera,perspective,unknown,5
environment,aisle_width,unknown,18
environment,indoor_outdoor,unknown,20
environment,location_type,corridor,7
environment,location_type,hallway,1
environment,location_type,unknown,12
environment,openness,unknown,10
environment,spatial_depth,deep,5
environment,spatial_depth,moderate,4
environment,spatial_depth,unknown,1
environment,spatial_layout_depth,deep,4
environment,spatial_layout_depth,elongated,1
environment,spatial_layout_depth,long,2
environment,spatial_layout_depth,moderate,1
environment,spatial_layout_openness,enclosed,2
environment,spatial_layout_openness,open,1
environment,spatial_layout_openness,unknown,5
environment,surfaces_ceiling_color,white,9
environment,surfaces_ceiling_condition,intact,2
environment,surfaces_ceiling_finish,matte,9
environment,surfaces_ceiling_material,acoustic tiles grouped variants,7
environment,surfaces_color,beige,8
environment,surfaces_color,gray,6
environment,surfaces_color,lightblue,1
environment,surfaces_color,saddlebrown,1
environment,surfaces_color,white,18
environment,surfaces_floor_color,gray,4
environment,surfaces_floor_condition,clean,3
environment,surfaces_floor_finish,high gloss,5
environment,surfaces_floor_material,tile,3
environment,surfaces_floor_texture,smooth,7
environment,surfaces_material,acoustic tile,10
environment,surfaces_material,ceramic tile,2
environment,surfaces_material,cinderblock,2
environment,surfaces_material,linoleum,3
environment,surfaces_material,metal,1
environment,surfaces_material,paint,4
environment,surfaces_material,painted drywall,2
environment,surfaces_material,painted plaster,1
environment,surfaces_material,plaster,1
environment,surfaces_material,plastic diffuser,1
environment,surfaces_material,polished stone,1
environment,surfaces_material,terrazzo,2
environment,surfaces_material,vinyl,4
environment,surfaces_material,vinyl or linoleum,1
environment,surfaces_material,vinyl or tile,1
environment,surfaces_material,vinyl tile,1
environment,surfaces_material,wood paneling lower section,1
environment,surfaces_walls_color,beige,4
environment,surfaces_walls_color,gray,3
environment,surfaces_walls_color,white,5
environment,surfaces_walls_condition,clean,9
environment,surfaces_walls_material,ceramic tile,3
environment,surfaces_walls_material,glass,1
environment,surfaces_walls_material,paint,4
environment,surfaces_walls_material,painted drywall,3
environment,surfaces_walls_material,painted surface variant,2
environment,surfaces_walls_material,plaster,2
environment,surfaces_walls_material,wood,1
environment,surfaces_walls_texture,smooth,12
environment,time_of_day_hint,afternoon,1
environment,time_of_day_hint,unknown,19
environment,weather,unknown,20
lighting,artifacts,diffuse ceiling reflections,1
lighting,artifacts,each artifact token,0
lighting,artifacts,glossy reflections fixtures objects,1
lighting,artifacts,no chromatic aberration,1
lighting,artifacts,no lens flare,2
lighting,artifacts,reflections,1
lighting,artifacts,reflections floor,1
lighting,artifacts,specular floor reflections,3
lighting,artifacts,specular highlights metal glossy plastic,1
lighting,artifacts,strong floor reflections,1
lighting,artifacts,strong specular reflections floor,1
lighting,color_temperature,cool,9
lighting,color_temperature,neutral,5
lighting,color_temperature,unknown,3
lighting,color_temperature,warm,2
lighting,contrast_level,high,4
lighting,contrast_level,medium,11
lighting,contrast_level,unknown,4
lighting,saturation_level,neutral,8
lighting,saturation_level,unknown,4
lighting,saturation_level,vivid,7
lighting,shadows,casting,2
lighting,shadows,soft,18
lighting,shadows,unknown,1
lighting,sources_count,four or more,9
lighting,sources_count,four or more light,9
lighting,sources_count,one light source,1
lighting,sources_count,one source,2
lighting,sources_directionality,back light,2
lighting,sources_directionality,side light,2
lighting,sources_directionality,top light,19
lighting,sources_hardness,hard light,1
lighting,sources_hardness,soft light,19
lighting,sources_hardness,unknown,1
lighting,sources_type,artificial light,10
lighting,sources_type,artificial source,9
lighting,sources_type,unknown,4
objects,color,beige,4
objects,color,black,21
objects,color,blue,18
objects,color,blue palette,0
objects,color,brown,8
objects,color,brown beige,0
objects,color,darkblue,9
objects,color,darkolivegreen,1
objects,color,darkslateblue,1
objects,color,darkslategrey,2
objects,color,deepskyblue,1
objects,color,gray,13
objects,color,green,6
objects,color,lightblue,4
objects,color,lightyellow,1
objects,color,mediumblue,1
objects,color,mediumpurple,2
objects,color,mediumslateblue,1
objects,color,orange,8
objects,color,other,0
objects,color,pink,1
objects,color,red,8
objects,color,silver,8
objects,color,teal,1
objects,color,white,16
objects,color,yellow,8
objects,condition,blurred,1
objects,condition,clean,14
objects,condition,good,3
objects,condition,intact,10
objects,condition,maintained,1
objects,condition,mounted,1
objects,condition,partially occluded,1
objects,condition,scuffed,3
objects,condition,slightly worn,1
objects,condition,unknown,6
objects,condition,used,6
objects,condition,used but orderly,1
objects,condition,visibly used,1
objects,condition,well maintained,3
objects,condition,wet,2
objects,condition,worn,5
objects,finish,backlit,1
objects,finish,brushed,2
objects,finish,diffuse,1
objects,finish,glossy,12
objects,finish,high gloss,7
objects,finish,lit,2
objects,finish,matte,16
objects,finish,molded plastic,1
objects,finish,painted,3
objects,finish,polished,3
objects,finish,recessed diffuser panels,1
objects,finish,reflective,6
objects,finish,reflective striping,1
objects,finish,semi gloss,5
objects,material,ceramic,1
objects,material,flat plastic,2
objects,material,glass,9
objects,material,leather,0
objects,material,metal,12
objects,material,metal family,20
objects,material,mineral fiber,1
objects,material,others,0
objects,material,painted drywall,12
objects,material,plastic,58
objects,material,polished stone,1
objects,material,printed,1
objects,material,rigid plastic diffusers,1
objects,material,rubber,10
objects,material,stainless steel,2
objects,material,synthetic bristles,1
objects,material,terrazzo,1
objects,material,translucent panel,1
objects,material,unknown,12
objects,material,wood family,6
objects,material,wood veneer,1
objects,size_class,compact,2
objects,size_class,large,5
objects,size_class,long,9
objects,size_class,medium,15
objects,size_class,repeating,1
objects,size_class,small,11
objects,size_class,standard,5
objects,size_class,unknown,1
objects,state,attached bucket,1
objects,state,being operated,2
objects,state,contact floor,4
objects,state,contains cleaning water,1
objects,state,lit,1
objects,state,unknown,10
objects,state,use,8
objects,state,wet appearing,1
objects,state,wheels,1
objects,state,worn,1
objects,texture,absorbent,1
objects,texture,brushed,2
objects,texture,bubbly,1
objects,texture,coarse bristles,2
objects,texture,dense bristle,1
objects,texture,durable,1
objects,texture,flat,4
objects,texture,glossy,8
objects,texture,glossy reflections,1
objects,texture,matte,11
objects,texture,molded plastic,1
objects,texture,polished,3
objects,texture,reflective,4
objects,texture,ribbed rubber,1
objects,texture,slightly dulled,1
objects,texture,slightly reflective,1
objects,texture,smooth,32
objects,texture,speckled,1
objects,texture,stiff bristles,1
objects,texture,textured,6
objects,texture,textured plastic,2
objects,texture,wet,4
objects,type,accessory,1
objects,type,arched windows series,1
objects,type,architectural surface,3
objects,type,architecture element,1
objects,type,broom head,1
objects,type,bucket,1
objects,type,cabinet,1
objects,type,ceiling tiles lights,1
objects,type,cleaning tool,20
objects,type,clothing,1
objects,type,corridor wall segment,1
objects,type,distant terminus feature,1
objects,type,door,4
objects,type,door frames,8
objects,type,door panels sequence,1
objects,type,emergency sign,1
objects,type,fixture,3
objects,type,floor patch,1
objects,type,floor protector,1
objects,type,floor reflection band,1
objects,type,framed wall poster,1
objects,type,furniture or equipment,1
objects,type,handrail,3
objects,type,indicator device,1
objects,type,mop,22
objects,type,mop bucket assembly,15
objects,type,push broom,3
objects,type,safety equipment,1
objects,type,safety sign,6
objects,type,safety vest,1
objects,type,stainless tubular handrail,2
objects,type,unknown,6
objects,type,wall panel,1
objects,type,wall sign,12
objects,type,wall surface,20
objects,type,wheeled container,1
people,activities,mopping,9
people,activities,push brooming,1
people,activities,pushing mop,2
people,age_range,middle aged,17
people,age_range,older adult,1
people,age_range,unknown,3
people,age_range,young adult,1
people,clothing_color,black,25
people,clothing_color,blue,37
people,clothing_color,brown,1
people,clothing_color,gray,5
people,clothing_color,green,9
people,clothing_color,orange,5
people,clothing_color,tan,1
people,clothing_color,white,4
people,clothing_color,yellow,8
people,clothing_garment,face mask,1
people,clothing_garment,high visibility safety vest,2
people,clothing_garment,overalls,4
people,clothing_garment,safety vest,2
people,clothing_garment,shirt,14
people,clothing_garment,shoes,5
people,clothing_garment,trousers,4
people,clothing_garment,utility pouch,1
people,clothing_garment,work gloves,17
people,clothing_garment,work overall sleeveless,1
people,clothing_material,cotton,9
people,clothing_material,disposable polymer,1
people,clothing_material,disposable surgical fabric,1
people,clothing_material,durable fabric,2
people,clothing_material,durable woven fabric,1
people,clothing_material,heavy duty fabric,2
people,clothing_material,heavy duty textile,1
people,clothing_material,knit,4
people,clothing_material,latex or nitrile,1
people,clothing_material,leather,2
people,clothing_material,mesh or fabric,1
people,clothing_material,others,0
people,clothing_material,poly cotton,1
people,clothing_material,polyester,7
people,clothing_material,polyester cotton,1
people,clothing_material,rubber,10
people,clothing_material,rubber or rubber like,4
people,clothing_material,rubber sol,1
people,clothing_material,rubber soled,1
people,clothing_material,rubber synthetic,1
people,clothing_material,synthetic,1
people,clothing_material,synthetic blend,1
people,clothing_material,synthetic fabric,1
people,clothing_material,textile textured grip,1
people,clothing_material,unknown,15
people,clothing_material,woven,3
people,clothing_material,woven work fabric,1
people,eyewear_present,no,15
people,eyewear_present,unknown,6
people,eyewear_present,yes,1
people,facial_hair_present,no,5
people,facial_hair_present,unknown,13
people,facial_hair_present,yes,4
people,gaze_direction,down,15
people,gaze_direction,unknown,6
people,gaze_direction,up,1
people,gender_presentation,female,1
people,gender_presentation,male,21
people,hair_color,black,19
people,hair_color,brown,4
people,hair_color,gray,11
people,hair_present,unknown,3
people,hair_present,yes,19
people,hair_style,curly,1
people,hair_style,short,17
people,hair_style,unknown,5
people,head_covering_color,blue,4
people,head_covering_color,orange,1
people,head_covering_color,unknown,1
people,head_covering_present,no,8
people,head_covering_present,unknown,1
people,head_covering_present,yes,13
people,head_covering_type,baseball cap,4
people,head_covering_type,brimmed cap,1
people,head_covering_type,cap,7
people,head_covering_type,hard hat,1
people,occlusions,partial occlusion,10
people,occlusions,partially occluded,8
people,occlusions,unknown,4
people,orientation,facing front,5
people,orientation,front,4
people,orientation,three quarter,1
people,orientation,unknown,12
people,pose,bent forward general,2
people,pose,forward leaning,5
people,pose,mopping posture,2
people,pose,shoulders squared,1
people,pose,slight forward lean,3
people,pose,slightly bent,2
people,pose,slightly bent forward,4
people,pose,slightly crouched,1
people,pose,slightly forward leaning,5
people,pose,standing,1
people,pose,task focused posture,1
people,pose,upright,4
people,pose,upright walking,1
people,role_hint,appears janitorial worker proximity evidence,1
people,role_hint,cleaning staff,3
people,role_hint,cleaning worker,2
people,role_hint,custodial worker,1
people,role_hint,janitorial staff,4
people,role_hint,janitorial worker,5
people,role_hint,unknown,5
people,skin_tone,dark,1
people,skin_tone,light,3
people,skin_tone,medium,18
safety,hazards,biohazard waste container,1
safety,hazards,no,6
safety,hazards,no observed,7
safety,hazards,potential slip hazard recently cleaned floor,1
safety,hazards,slip hazard,1
safety,hazards,slip hazard wet floor,2
safety,hazards,unknown,7
safety,hazards,wet floor,2
safety,hazards,wet floor slip risk,2
safety,nsfw,unknown,19
texts,content,caution wet floor,1
texts,content,exit,1
texts,content,text biohazard,1
texts,content,text caution wet floor,1
texts,content,text exit,3
texts,font_style,bold,1
texts,font_style,sans,1
texts,font_style,sans serif,4
texts,font_style,unknown,26
texts,font_style,uppercase,1
texts,font_style_summary,sans,4
texts,font_style_summary,unknown,16
texts,font_style_summary,uppercase,1
texts,legibility,illegible,24
texts,legibility,legible,6
texts,legibility,not legible,5
texts,legibility,partially legible,1
texts,legibility,partially unreadable,1
texts,legibility,unreadable,5
texts,plane,text background,4
texts,plane,text in background,8
texts,plane,text in foreground,7
texts,plane,text in midground,5
texts,plane,text midground,7
texts,side,text center,18
texts,side,text left,8
texts,side,text right,5
uncertainty,comment,exact material finish of some garments unspecified,1
uncertainty,comment,facial eyewear not specified,1
uncertainty,comment,precise floor material vinyl vs tile uncertain,1
uncertainty,comment,small black logo text on bucket side not legible,1
uncertainty,comment,text logo on shirt pocket not legible,1
uncertainty,comment,unknown,29
uncertainty,comment,wet floor pictogram partially occluded not fully legible,5
uncertainty,note,approximate counts of ceiling panels door frames wall devices,1
uncertainty,note,background center bright rectangular window area overexposed,1
uncertainty,note,distant corridor terminus ambiguous door or window,1
uncertainty,note,exact count of overhead fixtures not provided,1
uncertainty,note,exact number of doors per corridor side uncertain,1
uncertainty,note,exact number of wall mounted control devices uncertain,1
uncertainty,note,exact time of day ambiguous morning afternoon,1
uncertainty,note,eyewear head covering not specified,1
uncertainty,note,placement of angled push broom not precisely specified,1
uncertainty,note,small accessory utility belt partially occluded unidentified,1
uncertainty,note,unknown,56
uncertainty,notes,others,6
uncertainty,notes,unknown,52
