cohort,dimension,label,count
lighting,hardness,unknown,3
lighting,saturation_level,neutral,8
lighting,saturation_level,unknown,9
lighting,saturation_level,vivid,3
lighting,shadows,medium,1
lighting,shadows,soft,13
lighting,shadows,unknown,6
lighting,sources_count,four or more,4
lighting,sources_count,light source one,5
lighting,sources_count,light source three,1
lighting,sources_count,light source two,2
lighting,sources_count,one light source,6
lighting,sources_count,two,1
lighting,sources_count,unknown,13
lighting,sources_directionality,backlight,1
lighting,sources_directionality,sidelight,2
lighting,sources_directionality,top light,1
lighting,sources_directionality,unknown,14
lighting,sources_hardness,hard light,3
lighting,sources_hardness,soft light,7
lighting,sources_hardness,unknown,7
lighting,sources_type,artificial light source,7
lighting,sources_type,light source artificial,5
lighting,sources_type,unknown,20
objects,color,black,13
objects,color,blue,8
objects,color,brown,2
objects,color,darkblue,6
objects,color,gray,2
objects,color,green,3
objects,color,lightcoral,1
objects,color,maroon,1
objects,color,mediumblue,1
objects,color,mediumseagreen,1
objects,color,midnightblue,1
objects,color,orange,2
objects,color,red,8
objects,color,silver,3
objects,color,snow,1
objects,color,teal,1
objects,color,unknown,1
objects,color,violet,3
objects,color,white,23
objects,color,yellow,5
objects,colors,beige,1
objects,colors,black,10
objects,colors,blue,11
objects,colors,brown,5
objects,colors,darkblue,5
objects,colors,darkslategrey,2
objects,colors,gold,1
objects,colors,gray,12
objects,colors,lightgray,2
objects,colors,mediumblue,1
objects,colors,mediumpurple,3
objects,colors,mediumseagreen,1
objects,colors,other,0
objects,colors,red,3
objects,colors,silver,5
objects,colors,tan,1
objects,colors,teal,1
objects,colors,white,25
objects,colors,yellow,3
objects,condition,abrasion,1
objects,condition,clean,6
objects,condition,functioning,1
objects,condition,good,9
objects,condition,good visual,1
objects,condition,healthy,1
objects,condition,maintained,1
objects,condition,mildly stained,1
objects,condition,minor scuffing,1
objects,condition,minor surface glare,1
objects,condition,minor wear,0
objects,condition,motion,3
objects,condition,moving,3
objects,condition,other,0
objects,condition,partial motion blur,1
objects,condition,partially occluded,1
objects,condition,patched,1
objects,condition,polished,1
objects,condition,queued,1
objects,condition,repaired,1
objects,condition,scuffed,2
objects,condition,slightly worn,4
objects,condition,small cracks,1
objects,condition,stopped or slow moving,2
objects,condition,unknown,45
objects,condition,use,3
objects,condition,used,1
objects,condition,visible,1
objects,condition,visible mounts,1
objects,condition,weathered,1
objects,condition,well maintained,14
objects,condition,well maintained or clean,0
objects,condition,work,0
objects,condition,worn,1
objects,condition,worn but maintained,1
objects,finish,cast,1
objects,finish,chrome accent,1
objects,finish,glazed,2
objects,finish,glossy,26
objects,finish,glossy or reflective,0
objects,finish,high gloss,1
objects,finish,matte,10
objects,finish,matte or painted,0
objects,finish,metallic,3
objects,finish,metallic other,0
objects,finish,painted,6
objects,finish,polished,3
objects,finish,reflective,14
objects,finish,reflective sheen,1
objects,finish,specular,1
objects,finish,specular reflections,2
objects,finish,unknown,8
objects,material,asphalt,6
objects,material,brick,4
objects,material,cable,1
objects,material,chrome,2
objects,material,cloth,1
objects,material,concrete,3
objects,material,fabric,1
objects,material,glass,28
objects,material,leather,2
objects,material,metal,44
objects,material,molded plastic,1
objects,material,nylon,1
objects,material,organic,2
objects,material,other,0
objects,material,paint,19
objects,material,painted metal,17
objects,material,plastic,18
objects,material,plastic family,0
objects,material,reflective coating,1
objects,material,reflective vinyl,2
objects,material,rubber,2
objects,material,steel,1
objects,material,stone,5
objects,material,stone brick masonry,0
objects,material,translucent plastic,1
objects,material,unknown,3
objects,material,vinyl,1
objects,material,vinyl decal,1
objects,material,wood,1
objects,plane,background,15
objects,plane,foreground,19
objects,plane,midground,23
objects,side,center,22
objects,side,left,18
objects,side,right,16
objects,side,unknown,1
objects,size_class,large,30
objects,size_class,linear,1
objects,size_class,medium,26
objects,size_class,multi story,3
objects,size_class,other,0
objects,size_class,several,2
objects,size_class,small,17
objects,size_class,small medium,1
objects,size_class,tall,1
objects,size_class,unknown,15
objects,size_class,varied,3
objects,size_class,various,1
objects,size_class,very large,1
objects,state,emergency lights,3
objects,state,installed,1
objects,state,mounted,3
objects,state,mounted portable frame,1
objects,state,moving,4
objects,state,moving or queued,2
objects,state,queued,1
objects,state,roof lights activated,1
objects,state,static,35
objects,state,stopped,15
objects,state,stopped moving variants,0
objects,state,transit,1
objects,state,unknown,45
objects,state,worn,1
objects,state,worn by person,1
objects,texture,curved,1
objects,texture,glossy,22
objects,texture,leafy,1
objects,texture,matte,4
objects,texture,matte leather,1
objects,texture,molded,1
objects,texture,motion blur,4
objects,texture,motion blur variants,0
objects,texture,multi pocket,2
objects,texture,other,0
objects,texture,partial motion blur,1
objects,texture,polished,2
objects,texture,recessed storefronts,1
objects,texture,reflective,4
objects,texture,reflective glass,1
objects,texture,regular window grid,7
objects,texture,ribbed,1
objects,texture,rough aggregate,1
objects,texture,rough textured pavement,1
objects,texture,scuffed,2
objects,texture,smooth,6
objects,texture,textured,59
objects,texture,textured bumper,1
objects,texture,textured concrete,1
objects,texture,textured masonry,1
objects,texture,textured metal,0
objects,texture,textured tire,1
objects,texture,unknown,1
objects,texture,worn,1
objects,texture,worn painted,1
objects,type,accessory,1
objects,type,architecture,1
objects,type,building,15
objects,type,building facade,1
objects,type,clothing,1
objects,type,crosswalk,12
objects,type,curb,1
objects,type,ground marking,1
objects,type,handheld device,1
objects,type,infrastructure,10
objects,type,object vehicles,1
objects,type,pedestrians,1
objects,type,person,1
objects,type,person equipment,1
objects,type,person object category,1
objects,type,police vehicle,19
objects,type,road marking,6
objects,type,sign,2
objects,type,street furniture,1
objects,type,street infrastructure,2
objects,type,streetlight,1
objects,type,surface,2
objects,type,traffic cone,1
objects,type,traffic control,1
objects,type,traffic equipment,1
objects,type,traffic sign,2
objects,type,unknown,6
objects,type,vegetation,2
objects,type,vehicle,42
objects,type,vehicle feature,1
objects,type,vehicle part,1
people,activities,attending vehicle,1
people,activities,attending vehicle cluster,1
people,activities,hand contact with vehicle,1
people,activities,holding small device,1
people,activities,interacting with vehicle,1
people,activities,leaning on vehicle,1
people,activities,observing approaching vehicles,1
people,activities,observing oncoming traffic,1
people,activities,one hand near duty belt,1
people,activities,overseeing traffic,1
people,activities,standing,4
people,activities,standing beside driver side door,1
people,activities,standing by cruiser,1
people,activities,traffic control inference,1
people,activities,unknown,4
people,age_range,middle aged,13
people,age_range,unknown,6
people,age_range,young adult,2
people,clothing_color,black,29
people,clothing_color,blue,25
people,clothing_color,brown,3
people,clothing_color,darkblue,3
people,clothing_color,lightcoral,1
people,clothing_color,unknown,1
people,clothing_color,white,1
people,clothing_color,yellow,2
people,clothing_colors,black,21
people,clothing_colors,blue,34
people,clothing_colors,brown,0
people,clothing_colors,other,0
people,clothing_garment,belt,11
people,clothing_garment,boots,6
people,clothing_garment,cap,7
people,clothing_garment,footwear,1
people,clothing_garment,helmet,1
people,clothing_garment,necktie,1
people,clothing_garment,shirt,20
people,clothing_garment,shoes,5
people,clothing_garment,uniform jacket,3
people,clothing_garment,uniform trousers,19
people,clothing_garment,wristwatch,3
people,clothing_material,cotton,2
people,clothing_material,durable fabric,1
people,clothing_material,durable woven fabric,1
people,clothing_material,fabric,24
people,clothing_material,fabric family,0
people,clothing_material,leather,23
people,clothing_material,matte plastic,1
people,clothing_material,metal,1
people,clothing_material,nylon,2
people,clothing_material,other,0
people,clothing_material,plastic,2
people,clothing_material,polished leather,2
people,clothing_material,polyester,8
people,clothing_material,polymer,1
people,clothing_material,rubber,2
people,clothing_material,structured fabric,1
people,clothing_material,synthetic blend,1
people,clothing_material,unknown,2
people,clothing_material,wool blend,1
people,clothing_material,woven fabric,10
people,eyewear_present,no,9
people,eyewear_present,unknown,10
people,eyewear_present,yes,2
people,eyewear_type,sunglasses,2
people,eyewear_type,unknown,1
people,facial_hair_present,no,9
people,facial_hair_present,unknown,13
people,facial_hair_present,yes,1
people,gaze_direction,left,2
people,gaze_direction,unknown,9
people,gender_presentation,male,21
people,hair_color,black,15
people,hair_color,brown,6
people,hair_present,no,1
people,hair_present,unknown,1
people,hair_present,yes,19
people,hair_style,short,16
people,hair_style,unknown,5
people,head_covering_color,black,4
people,head_covering_color,blue,8
people,head_covering_color,dark blue,5
people,head_covering_color,lightcoral,1
people,head_covering_color,unknown,3
people,head_covering_present,no,1
people,head_covering_present,yes,20
people,head_covering_type,cap,1
people,head_covering_type,duty helmet,1
people,head_covering_type,peaked cap,9
people,head_covering_type,peaked police cap,2
people,head_covering_type,peaked service cap,4
people,head_covering_type,protective helmet,1
people,head_covering_type,service cap,1
people,head_covering_type,unknown,1
people,occlusions,partially occluded,9
people,occlusions,unknown,2
people,orientation,back,2
people,orientation,three quarter,1
people,orientation,unknown,8
people,pose,alert,2
people,pose,alert standing,1
people,pose,attentive,3
people,pose,forward leaning,1
people,pose,hands near passenger side window,1
people,pose,head slightly turned toward midground center,1
people,pose,leaning against vehicle one arm on roofline,1
people,pose,left hand resting on vehicle roof,1
people,pose,right arm resting on vehicle,1
people,pose,right hand extended downward,1
people,pose,shoulders squared,1
people,pose,slightly forward leaning,2
people,pose,slightly leaning,1
people,pose,standing,3
people,pose,unknown,1
people,pose,upright,9
people,role_hint,police officer,15
people,role_hint,unknown,2
people,skin_tone,dark,3
people,skin_tone,light,9
people,skin_tone,medium,9
safety,hazards,active emergency lights,1
safety,hazards,active marked emergency vehicles in travel lanes,1
safety,hazards,black leather duty belt holster containing opaque object,1
safety,hazards,heavy duty duty belt,1
safety,hazards,holstered firearm visible,1
safety,hazards,no,6
safety,hazards,roadway obstruction,1
safety,hazards,traffic hazard,1
safety,hazards,unknown,3
safety,hazards,vehicular traffic near officer,1
safety,hazards,visible baton or tool,1
safety,hazards,visible firearm holstered,1
safety,hazards,visible firearm on duty belt,2
safety,hazards,visible holstered firearm,2
safety,hazards,weapon,1
safety,nsfw,no content,10
safety,nsfw,unknown,10
texts,content,back jacket lettering partial,1
texts,content,empty blank text,1
texts,content,text 20,1
texts,content,text ice,1
texts,content,text olice,1
texts,content,text penctoch as observed,1
texts,content,text plp,1
texts,content,text pol partial,1
texts,content,text pole police,1
texts,content,text police,16
texts,content,text police police,1
texts,content,text s 22 partial,1
texts,content,text stop,1
texts,font_style,block,6
texts,font_style,bold,6
texts,font_style,sans,21
texts,font_style,serif like,1
texts,font_style,unknown,11
texts,font_style,uppercase,2
texts,font_style_case,bold,5
texts,font_style_case,uppercase,5
texts,legibility,illegible,2
texts,legibility,legible,9
texts,legibility,legible text,9
texts,legibility,not legible,1
texts,legibility,partial,4
texts,legibility,partially legible,6
texts,legibility,unreadable,2
texts,plane,text background,5
texts,plane,text foreground,16
texts,plane,text midground,12
texts,side,text center,17
texts,side,text left,7
texts,side,text right,8
texts,side,unknown,1
totals,images,count,10
totals,object_instances,count,51
totals,people_instances,count,11
totals,text_instances,count,19
uncertainty,token,approximate parked vehicles count 3 5 due to occlusion,1
uncertainty,token,back jacket lettering partially occluded unreadable,1
uncertainty,token,duty belt equipment partially occluded,1
uncertainty,token,embroidered shoulder patch not readable rear view,1
uncertainty,token,exact count background right motor vehicles approx 4 6,1
uncertainty,token,exact count distant blurred vehicles approx three four,1
uncertainty,token,facial expression gaze target not verifiable due to view occlusion,1
uncertainty,token,facial not visible due to angle mask,1
uncertainty,token,interior contents visible but partially occluded unidentifiable,1
uncertainty,token,license plate characters not legible,12
uncertainty,token,officer facial features gaze not verifiably visible due to occlusion,4
uncertainty,token,possible eyewear unclear due to cap shadow,1
uncertainty,token,sidewalk pedestrian figures distant blurred omitted,13
uncertainty,token,small dark object foreground right not identifiable,1
uncertainty,token,small handheld item partially occluded unidentifiable,1
uncertainty,token,small objects interiors partially occluded or too small to describe reliably,1
uncertainty,token,uncertainty distant skyscraper facade details ambiguous,1
uncertainty,token,uncertainty exact contents of holster belt attachments unidentifiable,1
uncertainty,token,uncertainty other specific uncertainties merged tokens list,9
uncertainty,token,uncertainty small pedestrian figures midground right partially occluded,15
uncertainty,token,unknown,56
uncertainty,token,vehicle door badge text too small to transcribe,1
uncertainty,token,vehicle front grille emblem not legible,1
uncertainty,token,vehicle markings beyond police partially occluded by reflection,1
