cohort,standardized_dimension,standardized_label,count,bins
objects,side,right,15,4
objects,subtype_overview,desk,35,5
objects,subtype_overview,others,25,5
objects,subtype_overview,potted plant,4,5
objects,subtype_overview,window panels,8,5
objects,subtype_overview,wristwatch,3,5
objects,type,accessory,3,44
objects,type,architectural element,1,44
objects,type,architectural feature,1,44
objects,type,architecture,2,44
objects,type,belt,1,44
objects,type,cabinet,1,44
objects,type,chair,6,44
objects,type,clothing,2,44
objects,type,column,1,44
objects,type,credenza or cabinet,1,44
objects,type,cup,1,44
objects,type,decor,1,44
objects,type,desk,2,44
objects,type,device,9,44
objects,type,documents,1,44
objects,type,electronic,1,44
objects,type,eyeglasses,1,44
objects,type,fixture recessed,1,44
objects,type,folder,1,44
objects,type,furniture,6,44
objects,type,glass partition edge,1,44
objects,type,lamp,1,44
objects,type,light fixture,1,44
objects,type,mouse,1,44
objects,type,office chairs,1,44
objects,type,paper,5,44
objects,type,partition,1,44
objects,type,plant,4,44
objects,type,planters,1,44
objects,type,seating,1,44
objects,type,shelving,1,44
objects,type,shelving with books,1,44
objects,type,stationery,1,44
objects,type,table,2,44
objects,type,tabletop,1,44
objects,type,tool,1,44
objects,type,vegetation,1,44
objects,type,wall cladding,1,44
objects,type,watch,1,44
objects,type,window,2,44
objects,type,window glazing,1,44
objects,type,window grid,1,44
objects,type,window panels,1,44
objects,type,writing instrument,1,44
people,age_range,middle aged,10,1
people,clothing_colors,black,1,5
people,clothing_colors,blue,7,5
people,clothing_colors,brown,1,5
people,clothing_colors,gray,1,5
people,clothing_colors,white,10,5
people,clothing_garment,belt,1,12
people,clothing_garment,dress shoes,2,12
people,clothing_garment,dress trousers,1,12
people,clothing_garment,neck tie,4,12
people,clothing_garment,necktie,2,12
people,clothing_garment,shirt,10,12
people,clothing_garment,suit jacket,7,12
people,clothing_garment,tie,3,12
people,clothing_garment,trousers,1,12
people,clothing_garment,two piece suit,1,12
people,clothing_garment,watch belt accessory,1,12
people,clothing_garment,wristwatch,2,12
people,eyewear_frame_color,black,7,2
people,eyewear_frame_color,silver,1,2
people,eyewear_present,yes,10,1
people,eyewear_type,eyeglasses generic,2,2
people,eyewear_type,rectangular frame,6,2
people,facial_hair_color,brown,1,3
people,facial_hair_color,gray,1,3
people,facial_hair_color,tomato token,1,3
people,facial_hair_present,no,6,2
people,facial_hair_present,yes,3,2
people,facial_hair_style,beard,1,3
people,facial_hair_style,closely trimmed full beard,1,3
people,facial_hair_style,moustache goatee,1,3
people,gaze_direction,left,1,2
people,gaze_direction,up,7,2
people,gender_presentation,male,10,1
people,hair_color,brown,1,2
people,hair_color,gray,10,2
people,hair_present,yes,10,1
people,hair_style,short,9,2
people,hair_style,straight,4,2
people,head_covering_present,no,10,1
people,occlusions,partial occlusion,9,1
people,orientation,front,4,2
people,orientation,three quarter,4,2
people,pose,forearms crossed,1,13
people,pose,forearms resting on table,1,13
people,pose,hands partially in jacket pockets,1,13
people,pose,leaning forward slightly,1,13
people,pose,legs crossed at ankles,1,13
people,pose,relaxed,6,13
people,pose,relaxed torso,1,13
people,pose,seated,6,13
people,pose,slightly forward leaning,1,13
people,pose,slightly turned torso,1,13
people,pose,upright,8,13
people,pose,upright seated,1,13
people,pose,weight shifted,1,13
people,skin_tone,light,6,2
people,skin_tone,medium,4,2
safety,hazards,no,9,1
texts,legibility,text not legible,1,1
texts,plane,text on foreground,1,4
texts,side,text at center,1,4
uncertainty,note,approximate background right bound volumes 70 140 due to blur occlusion,1,6
uncertainty,note,background left exterior scene beyond windows overexposed blurred,1,6
uncertainty,note,foreground floor material not visible,1,6
uncertainty,note,small items background right blurred indiscernible,1,6
uncertainty,note,smartphone watch brand model details not legible,1,6
uncertainty,note,stack flat documents book text not legible,1,6
