cohort,standardized_dimension,standardized_label,count,bins
people,facial_hair_style,short stubble,1,2
people,gender_presentation,male,10,1
people,hair_color,black,14,2
people,hair_color,brown,6,2
people,hair_present,yes,10,1
people,hair_style,short,8,1
people,head_covering_color,black,3,6
people,head_covering_color,blue,6,6
people,head_covering_color,darkblue,1,6
people,head_covering_color,pink,1,6
people,head_covering_color,tan,1,6
people,head_covering_color,white,1,6
people,head_covering_present,yes,10,1
people,head_covering_type,officer cap,1,5
people,head_covering_type,peaked cap,3,5
people,head_covering_type,peaked service hat,2,5
people,head_covering_type,peaked uniform cap,1,5
people,head_covering_type,structured police cap,1,5
people,role_hint,appears law enforcement badge visible,1,4
people,role_hint,appears law enforcement officer,3,4
people,role_hint,police officer,4,4
people,role_hint,uniformed law enforcement officer,1,4
people,skin_tone,light,4,2
people,skin_tone,medium,6,2
safety,hazards,active emergency lights,2,6
safety,hazards,baton visible,2,6
safety,hazards,firearm visible,2,6
safety,hazards,no visible hazard,4,6
safety,hazards,visible holstered firearm,6,6
safety,hazards,visible service weapon,2,6
texts,content,text pd,1,3
texts,content,text pessi fools,1,3
texts,content,text police,7,3
texts,font_style,bold,4,7
texts,font_style,condensed,1,7
texts,font_style,embossed,1,7
texts,font_style,sans,7,7
texts,font_style,serif like,1,7
texts,font_style,stylized,1,7
texts,font_style,uppercase,4,7
texts,legibility,illegible,7,4
texts,legibility,not legible,2,4
texts,legibility,partial,1,4
texts,legibility,partially legible,3,4
texts,plane,background,1,3
texts,plane,foreground,8,3
texts,plane,midground,4,3
texts,side,center,5,3
texts,side,left,1,3
texts,side,right,7,3
uncertainty,uncertainty,age range ambiguity between young adult and middle aged,1,37
uncertainty,uncertainty,approximate count of rectangular windows on background left building,1,37
uncertainty,uncertainty,background architectural details indiscernible due to shallow focus,1,37
uncertainty,uncertainty,background left distant structure partially occluded,1,37
uncertainty,uncertainty,background light fixtures suggested by bokeh exact types not visible,1,37
uncertainty,uncertainty,background right lower stair detail area not clearly identifiable,1,37
uncertainty,uncertainty,background vehicle colors makes approximate due to blur,1,37
uncertainty,uncertainty,cap badge text or numerals small and not legible,1,37
uncertainty,uncertainty,description contains potentially contradictory orientation phrasing,1,37
uncertainty,uncertainty,embroidered wording on right sleeve shoulder patch partially occluded,1,37
uncertainty,uncertainty,exact counts of parked vehicles approximate at least two clearly visible,1,37
uncertainty,uncertainty,exact number of upper story window panels approximate due to cropping,1,37
uncertainty,uncertainty,exact textual details on chest badge illegible,1,37
uncertainty,uncertainty,eyes partially occluded by shadow cap visor,1,37
uncertainty,uncertainty,fine emblematic details in shoulder patch not legible,1,37
uncertainty,uncertainty,foreground left parked vehicle make model not identifiable due to occlusion,1,37
uncertainty,uncertainty,gaze direction obscured by sunglasses exact gaze not verifiable,1,37
uncertainty,uncertainty,ground surface pavement detail in background right partially occluded blurred,1,37
uncertainty,uncertainty,lower body clothing footwear cropped out of frame,1,37
uncertainty,uncertainty,lower body duty belt or other equipment out of frame not visible,1,37
uncertainty,uncertainty,lower body hands not visible below waist,1,37
uncertainty,uncertainty,metallic chest badge stamped text inner medallion not legible,1,37
uncertainty,uncertainty,officer shoulder patch lettering illegible,1,37
uncertainty,uncertainty,peripheral small objects sidewalks windows indiscernible due to blur,1,37
uncertainty,uncertainty,possible faint reflections or motion blur might obscure distant human figures,1,37
uncertainty,uncertainty,precise number models of background vehicles approximate due to blur,1,37
uncertainty,uncertainty,shoulder patch emblem specifics partially occluded illegible,1,37
uncertainty,uncertainty,shoulder patch embroidery text partially occluded out of focus,1,37
uncertainty,uncertainty,shoulder patch lower band text partially occluded,1,37
uncertainty,uncertainty,small dark handheld object in officer s hands unclear partially occluded,1,37
uncertainty,uncertainty,small dashboard instruments blurred indiscernible,1,37
uncertainty,uncertainty,small dashboard items visible through windshield partially obscured,1,37
uncertainty,uncertainty,small embossed chest badge text not fully legible,2,37
uncertainty,uncertainty,small lettering on left sleeve embroidered patch illegible,1,37
uncertainty,uncertainty,some occluded body parts limit detail,1,37
uncertainty,uncertainty,vehicle license plate characters partially occluded not legible,2,37
uncertainty,uncertainty,vehicle numeric markings partially visible but characters not legible,1,37
