cohort,standardized_dimension,standardized_label,count,bins
objects,type,stockpots,1,51
objects,type,storage racks,1,51
objects,type,surface,1,51
objects,type,tableware,1,51
objects,type,tile,1,51
objects,type,tomatoes,2,51
objects,type,utensil,6,51
objects,type,vent hood,1,51
objects,type,ventilation hood,3,51
objects,type,window,1,51
people,age_range,middle aged,6,2
people,age_range,young adult,2,2
people,clothing_colors,black,11,2
people,clothing_colors,white,12,2
people,clothing_condition,clean,9,6
people,clothing_condition,good,2,6
people,clothing_condition,neat,1,6
people,clothing_condition,pristine,1,6
people,clothing_condition,used,2,6
people,clothing_condition,well pressed,1,6
people,clothing_material,cotton,13,5
people,clothing_material,plastic,1,5
people,clothing_material,rubber,2,5
people,clothing_material,silicone or rubber,1,5
people,clothing_material,woven,2,5
people,clothing_pattern,black buttons,1,5
people,clothing_pattern,black piping,3,5
people,clothing_pattern,double breasted,2,5
people,clothing_pattern,piped trim,1,5
people,clothing_pattern,striped,1,5
people,clothing_texture,crisp,2,7
people,clothing_texture,heavy,1,7
people,clothing_texture,loose fabric,1,7
people,clothing_texture,matte,4,7
people,clothing_texture,smooth,6,7
people,clothing_texture,stiff,1,7
people,clothing_texture,sturdy,1,7
people,eyewear_present,yes,8,1
people,facial_hair_color,black,2,3
people,facial_hair_color,brown,4,3
people,facial_hair_color,dark blue,2,3
people,facial_hair_present,yes,8,1
people,facial_hair_style,full beard,3,5
people,facial_hair_style,mustache,2,5
people,facial_hair_style,stubble,1,5
people,facial_hair_style,trimmed beard,2,5
people,facial_hair_style,trimmed stubble,2,5
people,gender_presentation,male,8,1
people,hair_color,black,4,2
people,hair_color,brown,4,2
people,hair_present,yes,8,1
people,hair_style,short,8,1
people,head_covering_present,yes,8,1
people,head_covering_type,chef hat,3,2
people,head_covering_type,tall pleated chef hat,4,2
people,role_hint,chef,4,1
people,skin_tone,light,6,2
people,skin_tone,medium,2,2
safety,hazards,hazard hot surface,1,11
safety,hazards,hazard kitchen knife,1,11
safety,hazards,hazard raw fish,1,11
safety,hazards,hazard sharp knife,1,11
safety,hazards,hazard steam,1,11
safety,hazards,hot surface,1,11
safety,hazards,kitchen knife,1,11
safety,hazards,no hazard reported,4,11
safety,hazards,raw fish,1,11
safety,hazards,sharp knife,1,11
safety,hazards,steam,1,11
texts,content,embroidered script illegible chest area,1,1
texts,legibility,illegible,8,2
texts,legibility,no clearly legible text,1,2
texts,plane,midground,5,4
texts,plane,text midground,5,4
texts,side,center,4,5
texts,side,left,1,5
texts,side,text center,4,5
texts,side,text left,1,5
uncertainty,note,aesthetic qualities enumeration tokens not specified,1,18
uncertainty,note,blurred midground center worker figure indiscernible,1,18
uncertainty,note,camera focal length specifics not provided,1,18
uncertainty,note,contents of domed stainless steel pots not visible,1,18
uncertainty,note,contents of small white ceramic bowl not clearly visible,1,18
uncertainty,note,embroidered text on chef jacket illegible left chest,6,18
uncertainty,note,exact count of eggs approximate 3,1,18
uncertainty,note,exact count of hanging utensils approximate 5 7,1,18
uncertainty,note,face emotion gaze described free text schema tokens not specified,1,18
uncertainty,note,floor surface not visible,1,18
uncertainty,note,lower body footwear out of frame,1,18
uncertainty,note,lower body of central figure out of frame,1,18
uncertainty,note,lower right counter objects partially occluded not individually identifiable,28,18
uncertainty,note,right hand partly motion blurred occluded by steam,1,18
uncertainty,note,small control panel cabinet text not legible,1,18
uncertainty,note,stack counts approximate estimated,1,18
uncertainty,note,time of day not specified,1,18
uncertainty,note,uppermost ceiling material not visible,1,18
uncertainty,notes_total,uncertainty entries,59,1
