cohort,standardized_dimension,standardized_label,count,bins
environment,floor_material,paint,3,7
environment,floor_material,painted asphalt,1,7
environment,floor_material,paving,1,7
environment,floor_material,rubber,1,7
environment,floor_material,stone,2,7
environment,floor_texture,broad white striped,1,21
environment,floor_texture,coarse grained,1,21
environment,floor_texture,granular,1,21
environment,floor_texture,grooved,1,21
environment,floor_texture,patterned,1,21
environment,floor_texture,paved,1,21
environment,floor_texture,paving,1,21
environment,floor_texture,reflective,1,21
environment,floor_texture,rough,2,21
environment,floor_texture,scuffed,2,21
environment,floor_texture,slight road sheen,1,21
environment,floor_texture,slightly abrasioned painted markings,1,21
environment,floor_texture,slightly faded paint,1,21
environment,floor_texture,slightly textured,2,21
environment,floor_texture,slightly worn,2,21
environment,floor_texture,smooth,24,21
environment,floor_texture,smooth worn,1,21
environment,floor_texture,textured,10,21
environment,floor_texture,textured paving,1,21
environment,floor_texture,wet,1,21
environment,floor_texture,worn,3,21
environment,location_type,city street,5,6
environment,location_type,urban avenue,2,6
environment,location_type,urban canyon,1,6
environment,location_type,urban street,18,6
environment,location_type,vehicle cabin,2,6
environment,location_type,vehicle compartment,2,6
environment,spatial_layout_depth,deep,12,3
environment,spatial_layout_depth,moderate,5,3
environment,spatial_layout_depth,shallow,3,3
environment,spatial_layout_openness,open,3,1
environment,time_of_day_hint,afternoon,6,3
environment,time_of_day_hint,evening,1,3
environment,time_of_day_hint,morning,1,3
environment,walls_color,beige,6,20
environment,walls_color,black,6,20
environment,walls_color,brown,14,20
environment,walls_color,darkblue,1,20
environment,walls_color,gray,8,20
environment,walls_color,lightblue,1,20
environment,walls_color,mediumblue,2,20
environment,walls_color,snow,1,20
environment,walls_color,steelblue,1,20
environment,walls_color,wall beige,4,20
environment,walls_color,wall black,2,20
environment,walls_color,wall brown,4,20
environment,walls_color,wall darkblue,1,20
environment,walls_color,wall gray,5,20
environment,walls_color,wall green,1,20
environment,walls_color,wall olivedrab,1,20
environment,walls_color,wall red,1,20
environment,walls_color,wall violet,1,20
environment,walls_color,wall white,1,20
environment,walls_color,white,1,20
environment,walls_condition,aged,8,27
environment,walls_condition,aged but intact,2,27
environment,walls_condition,clean,1,27
environment,walls_condition,generally good,1,27
environment,walls_condition,intact,8,27
environment,walls_condition,light soiling,1,27
environment,walls_condition,moderately worn,1,27
environment,walls_condition,modern,1,27
environment,walls_condition,modern maintained,1,27
environment,walls_condition,slightly dirty,1,27
environment,walls_condition,slightly soiled,2,27
environment,walls_condition,slightly weathered,1,27
environment,walls_condition,soiled,1,27
environment,walls_condition,urban grime,1,27
environment,walls_condition,urban wear,1,27
environment,walls_condition,urban weathered,1,27
environment,walls_condition,wall aged,4,27
environment,walls_condition,wall clean,1,27
environment,walls_condition,wall good,2,27
environment,walls_condition,wall intact,5,27
environment,walls_condition,wall lightly scuffed,1,27
environment,walls_condition,wall minor dust,1,27
environment,walls_condition,wall pristine,1,27
environment,walls_condition,wall weathered,5,27
environment,walls_condition,weathered,12,27
environment,walls_condition,well maintained,1,27
environment,walls_condition,worn,1,27
environment,walls_finish,glossy,2,15
environment,walls_finish,matte,8,15
environment,walls_finish,mixed,1,15
environment,walls_finish,reflective,6,15
environment,walls_finish,smooth,2,15
environment,walls_finish,wall aged,1,15
environment,walls_finish,wall glossy,2,15
environment,walls_finish,wall matte,4,15
environment,walls_finish,wall neutral,1,15
environment,walls_finish,wall painted,2,15
environment,walls_finish,wall pristine,1,15
environment,walls_finish,wall reflective,1,15
environment,walls_finish,wall rough,1,15
environment,walls_finish,wall weathered,2,15
environment,walls_finish,weathered,6,15
environment,walls_material,brick,4,15
environment,walls_material,concrete,10,15
environment,walls_material,glass,14,15
environment,walls_material,limestone,2,15
environment,walls_material,masonry,8,15
environment,walls_material,metal,2,15
environment,walls_material,steel,2,15
environment,walls_material,stone,20,15
environment,walls_material,wall brick,1,15
environment,walls_material,wall glass,2,15
environment,walls_material,wall masonry,6,15
environment,walls_material,wall metal,3,15
environment,walls_material,wall plastic,2,15
environment,walls_material,wall steel,1,15
environment,walls_material,wall stone,8,15
environment,walls_texture,carved,8,21
environment,walls_texture,carved detailing,1,21
environment,walls_texture,glazed,4,21
environment,walls_texture,masonry,1,21
environment,walls_texture,reflective,8,21
environment,walls_texture,rough,1,21
environment,walls_texture,rough textured,2,21
environment,walls_texture,smooth,8,21
environment,walls_texture,smooth glass panels,1,21
environment,walls_texture,smooth glazing,1,21
environment,walls_texture,textured,16,21
environment,walls_texture,textured masonry,1,21
environment,walls_texture,vertical window grid,1,21
environment,walls_texture,wall carved,2,21
environment,walls_texture,wall carved masonry,1,21
environment,walls_texture,wall hard,1,21
environment,walls_texture,wall reflective,1,21
environment,walls_texture,wall smooth,5,21
environment,walls_texture,wall textured,8,21
environment,walls_texture,wall weathered,4,21
environment,walls_texture,weathered,12,21
environment,weather,clear,6,5
environment,weather,mist,1,5
environment,weather,overcast,5,5
environment,weather,rain,1,5
environment,weather,sunny,2,5
lighting,artifacts,artifact faint window glare,1,21
lighting,artifacts,artifact lens bloom,1,21
lighting,artifacts,artifact mild reflection eyeglasses,1,21
lighting,artifacts,artifact reflections eyeglass lenses,1,21
lighting,artifacts,artifact reflections glass,2,21
lighting,artifacts,artifact reflections windshield,1,21
lighting,artifacts,artifact specular highlights paint,1,21
lighting,artifacts,artifact specular reflections,1,21
lighting,artifacts,artifact specular reflections glossy dashboard trim,1,21
lighting,artifacts,artifact starburst sunburst,1,21
lighting,artifacts,artifact wet pavement reflections,1,21
lighting,artifacts,artifact windshield reflections,2,21
lighting,artifacts,bloom,1,21
lighting,artifacts,halo,2,21
lighting,artifacts,layered specular highlights,1,21
lighting,artifacts,lens bloom,1,21
lighting,artifacts,lens flare,1,21
lighting,artifacts,motion blur,3,21
lighting,artifacts,no obvious digital,1,21
lighting,artifacts,no obvious lens flare,1,21
lighting,artifacts,reflections on windshield,1,21
lighting,color_temperature,cool,12,3
lighting,color_temperature,neutral,4,3
lighting,color_temperature,warm,16,3
lighting,contrast_level,high,10,2
lighting,contrast_level,medium,22,2
lighting,hardness,light hard,2,2
lighting,hardness,light soft,10,2
lighting,saturation_level,neutral,12,2
lighting,saturation_level,vivid,20,2
lighting,shadows,casting,1,3
lighting,shadows,medium,2,3
lighting,shadows,soft,17,3
lighting,sources_count,light one,6,4
lighting,sources_count,light two,2,4
lighting,sources_count,one,5,4
lighting,sources_count,one source,5,4
lighting,sources_directionality,backlight,3,2
lighting,sources_directionality,top light,4,2
lighting,sources_hardness,hard,1,3
lighting,sources_hardness,medium,2,3
lighting,sources_hardness,soft,6,3
lighting,sources_type,source artificial,4,1
objects,color,beige,6,25
objects,color,black,27,25
objects,color,blue,5,25
objects,color,brown,12,25
objects,color,chocolate,1,25
objects,color,crimson,1,25
objects,color,darkblue,11,25
objects,color,darkslategrey,1,25
objects,color,gray,19,25
objects,color,green,5,25
objects,color,lightblue,3,25
objects,color,lightcyan,1,25
objects,color,lightgreen,2,25
objects,color,mediumblue,3,25
objects,color,olivedrab,1,25
objects,color,orange,7,25
objects,color,pink,1,25
objects,color,red,8,25
objects,color,silver,8,25
objects,color,skyblue,1,25
objects,color,snow,1,25
objects,color,steelblue,1,25
objects,color,violet,4,25
objects,color,white,19,25
objects,color,yellow,18,25
objects,condition,generally clean,20,14
objects,condition,gently worn,1,14
objects,condition,good visible,1,14
objects,condition,lightly scuffed duplicate,0,14
objects,condition,lightly scuffed other,0,14
objects,condition,minor scuffing,3,14
objects,condition,minor surface reflections,1,14
objects,condition,moderate clean,18,14
objects,condition,moderate clean building specific,10,14
objects,condition,puddled,1,14
objects,condition,wall lightly scuffed,6,14
objects,condition,weathered,4,14
objects,condition,wet looking,1,14
objects,condition,worn edges,1,14
objects,finish,clear lens,2,18
objects,finish,glossy,35,18
objects,finish,glossy painted,1,18
objects,finish,glossy trim,1,18
objects,finish,high reflective,1,18
objects,finish,lit,1,18
objects,finish,matte,9,18
objects,finish,matte bumper,1,18
objects,finish,matte trim,1,18
objects,finish,neutral,1,18
objects,finish,painted,4,18
objects,finish,polished,1,18
objects,finish,pristine,1,18
objects,finish,reflective,7,18
objects,finish,rough,1,18
objects,finish,semi gloss,1,18
objects,finish,shiny,1,18
objects,finish,weathered,3,18
objects,material,asphalt,5,39
objects,material,brick,3,39
objects,material,chrome,1,39
objects,material,chrome trim,1,39
objects,material,chromed metal,1,39
objects,material,cloth,1,39
objects,material,concrete,5,39
objects,material,cotton,1,39
objects,material,curtain wall,1,39
objects,material,cut stone,1,39
objects,material,fabric,2,39
objects,material,fiberglass,1,39
objects,material,foliage,1,39
objects,material,glass,37,39
objects,material,glazed windows,1,39
objects,material,leather,2,39
objects,material,led,1,39
objects,material,led module,1,39
objects,material,limestone,1,39
objects,material,living plant,1,39
objects,material,masonry,9,39
objects,material,metal,41,39
objects,material,metal embedded,1,39
objects,material,metal frame,1,39
objects,material,paint,8,39
objects,material,painted asphalt,2,39
objects,material,painted metal,18,39
objects,material,paper,1,39
objects,material,plant,1,39
objects,material,plastic,18,39
objects,material,reflective surface,1,39
objects,material,rubber,10,39
objects,material,stainless steel,1,39
objects,material,steel,2,39
objects,material,stone,20,39
objects,material,tempered glass,1,39
objects,material,vinyl,1,39
objects,material,wood,1,39
objects,material,wool,1,39
objects,size_class,compact,1,7
objects,size_class,large,20,7
objects,size_class,medium,6,7
objects,size_class,small,12,7
objects,size_class,small medium,1,7
objects,size_class,tall,1,7
objects,size_class,very tall,1,7
objects,state,blurred,1,7
objects,state,headlights,1,7
objects,state,motion,1,7
objects,state,motion blur,1,7
objects,state,moving,9,7
objects,state,parked,2,7
objects,state,static,1,7
objects,texture,carved,2,25
objects,texture,coarse grained,1,25
objects,texture,dense,1,25
objects,texture,dot matrix,1,25
objects,texture,glossy,30,25
objects,texture,glossy windows,2,25
objects,texture,leafy,3,25
objects,texture,leafy textured,0,25
objects,texture,matte,7,25
objects,texture,patterned,1,25
objects,texture,polished,2,25
objects,texture,reflective,4,25
objects,texture,rough textured,1,25
objects,texture,rubberized,1,25
objects,texture,scuffed,2,25
objects,texture,slightly weathered,1,25
objects,texture,smooth,28,25
objects,texture,stiff brim,1,25
objects,texture,textured,10,25
objects,texture,textured bark,1,25
objects,texture,textured fabric,1,25
objects,texture,vertical masonry,1,25
objects,texture,wall carved masonry,1,25
objects,texture,weathered,3,25
objects,texture,woven,1,25
objects,type,architecture,3,52
objects,type,architecture road elements,1,52
objects,type,barrier,1,52
objects,type,blurred vehicles,1,52
objects,type,building,10,52
objects,type,building row,2,52
objects,type,bus,28,52
objects,type,clock tower,1,52
objects,type,commercial row,1,52
objects,type,crossover,1,52
objects,type,decal,1,52
objects,type,digital instrument display,1,52
objects,type,display,1,52
objects,type,electronic display,1,52
objects,type,exterior panel,1,52
objects,type,fabric seat back,1,52
objects,type,feature,1,52
objects,type,glass steel skyscraper,1,52
objects,type,glass tower,1,52
objects,type,grab rail,1,52
objects,type,infrastructure,4,52
objects,type,mirror,2,52
objects,type,mirror assembly,1,52
objects,type,object architecture,3,52
objects,type,object building,9,52
objects,type,object dashboard,1,52
objects,type,object dashboard display,1,52
objects,type,object ground marking,1,52
objects,type,object handrail,1,52
objects,type,object headwear,1,52
objects,type,object instrument,1,52
objects,type,object misc,3,52
objects,type,object person,1,52
objects,type,object seat back,1,52
objects,type,object sign,1,52
objects,type,object steering wheel,1,52
objects,type,object street furniture,7,52
objects,type,object street infrastructure,3,52
objects,type,object surface,1,52
objects,type,object surface marking,1,52
objects,type,object vehicle,19,52
objects,type,object vehicle control,1,52
objects,type,peaked cap,1,52
objects,type,plant,1,52
objects,type,road feature,1,52
objects,type,road marking,1,52
objects,type,roadway,1,52
objects,type,sidewalk cafe umbrella,1,52
objects,type,stone facade right,7,52
objects,type,street feature,1,52
objects,type,vegetation,3,52
objects,type,vehicle,26,52
people,activities,activity driving,1,23
people,activities,activity facing camera,1,23
people,activities,activity holding bag,1,23
people,activities,activity holding handheld object,1,23
people,activities,activity holding object,1,23
people,activities,activity holding papers,1,23
people,activities,activity looking toward dashboard,1,23
people,activities,activity near crosswalk,1,23
people,activities,activity operating vehicle,1,23
people,activities,activity preparing step,1,23
people,activities,activity reading or examining papers,1,23
people,activities,activity resting right hand handbrake or lever,1,23
people,activities,activity seated,1,23
people,activities,activity standing,3,23
people,activities,activity waiting,1,23
people,activities,activity walking across pedestrian crossing,1,23
people,activities,driving activity,1,23
people,activities,operating vehicle,2,23
people,activities,seated driving position,1,23
people,activities,standing activity,2,23
people,activities,standing or paused,1,23
people,activities,walking activity,1,23
people,activities,walking or standing activity,4,23
people,age_range,middle aged,9,2
people,age_range,young adult,2,2
people,clothing_color,black,3,4
people,clothing_color,gray,4,4
people,clothing_color,tan,1,4
people,clothing_color,white,1,4
people,clothing_garment,accessory,1,21
people,clothing_garment,footwear,1,21
people,clothing_garment,handheld object,1,21
people,clothing_garment,high visibility reflective safety vest,1,21
people,clothing_garment,insulated uniform jacket,1,21
people,clothing_garment,jacket,4,21
people,clothing_garment,lower,1,21
people,clothing_garment,neck tie,2,21
people,clothing_garment,necktie,1,21
people,clothing_garment,operator uniform top,1,21
people,clothing_garment,outer,2,21
people,clothing_garment,overcoat,3,21
people,clothing_garment,shirt,9,21
people,clothing_garment,shoes,3,21
people,clothing_garment,shoulder bag,1,21
people,clothing_garment,sweater,1,21
people,clothing_garment,trousers,8,21
people,clothing_garment,undershirt,1,21
people,clothing_garment,uniform jacket,1,21
people,clothing_garment,uniform shirt short sleeve,1,21
people,clothing_garment,upper,2,21
people,eyewear_frame_color,black,3,3
people,eyewear_frame_color,darkcyan,1,3
people,eyewear_frame_color,silver,1,3
people,eyewear_present,yes,8,1
people,eyewear_type,eyeglasses,2,3
people,eyewear_type,prescription,1,3
people,eyewear_type,rectangular,2,3
people,facial_hair_color,brown,1,1
people,facial_hair_present,yes,5,1
people,facial_hair_style,goatee,1,2
people,facial_hair_style,mustache,1,2
people,gaze_direction,down,2,3
people,gaze_direction,left,1,3
people,gaze_direction,up,2,3
people,gender_presentation,male,11,1
people,hair_color,black,16,3
people,hair_color,brown,2,3
people,hair_color,gray,4,3
people,hair_present,yes,10,1
people,hair_style,short,9,1
people,head_covering_color,black,4,3
people,head_covering_color,brown,1,3
people,head_covering_color,chocolate,1,3
people,head_covering_present,yes,10,1
people,head_covering_type,cap,2,4
people,head_covering_type,flat cap,2,4
people,head_covering_type,peaked cap,1,4
people,head_covering_type,peaked officer cap,1,4
people,occlusions,partial,10,3
people,occlusions,partial occlusion,11,3
people,occlusions,significant,1,3
people,orientation,front,3,2
people,orientation,front oriented,5,2
people,pose,crossing,1,20
people,pose,driving posture,1,20
people,pose,forward facing,2,20
people,pose,forward leaning,1,20
people,pose,forward stepping,1,20
people,pose,hands clasped near mid torso,1,20
people,pose,hands forward driving posture,1,20
people,pose,hands pockets,1,20
people,pose,mid stride,1,20
people,pose,relaxed,1,20
people,pose,relaxed shoulders,2,20
people,pose,relaxed stance,1,20
people,pose,relaxed standing,1,20
people,pose,seated,5,20
people,pose,slightly forward leaning,1,20
people,pose,squared shoulders,1,20
people,pose,standing,3,20
people,pose,upright,15,20
people,pose,walking,1,20
people,pose,walking or standing activity,4,20
people,role_hint,appears transit worker high visibility,1,5
people,role_hint,appears uniformed transit or traffic officer,1,5
people,role_hint,appears vehicle operator steering wheel visible,1,5
people,role_hint,bus driver,1,5
people,role_hint,vehicle operator,3,5
people,skin_tone,dark,2,3
people,skin_tone,light,4,3
people,skin_tone,medium,4,3
safety,hazards,hazard person standing roadway front bus,1,2
safety,hazards,no noted,8,2
safety,nsfw,no content,10,1
texts,content,2,1,11
texts,content,4014 11 4,2,11
texts,content,72,1,11
texts,content,din,1,11
texts,content,text 2,1,11
texts,content,text 72,1,11
texts,content,text 851 partially illegible,2,11
texts,content,text approx 13 third character unclear,1,11
texts,content,text approx riaurfo illegible segments possible,1,11
texts,content,text din,1,11
texts,content,text partial visible,1,11
texts,font_style,amber,2,6
texts,font_style,condensed,2,6
texts,font_style,digital segment,2,6
texts,font_style,dot matrix,2,6
texts,font_style,led,2,6
texts,font_style,sans,4,6
texts,legibility,legible,38,6
texts,legibility,mostly illegible,2,6
texts,legibility,not legible,6,6
texts,legibility,partial,2,6
texts,legibility,partially illegible,16,6
texts,legibility,unreadable,3,6
texts,plane,background text,6,6
texts,plane,foreground text,11,6
texts,plane,midground text,10,6
texts,plane,text background,3,6
texts,plane,text foreground,5,6
texts,plane,text midground,12,6
texts,plane_distribution,background,6,3
texts,plane_distribution,foreground,11,3
texts,plane_distribution,midground,10,3
texts,side,center text,15,6
texts,side,left text,6,6
texts,side,right text,6,6
texts,side,text center,12,6
texts,side,text left,3,6
texts,side,text right,5,6
texts,side_distribution,centered,15,3
texts,side_distribution,left,6,3
texts,side_distribution,right,6,3
uncertainty,note,ambiguous sunrise vs sunset,1,20
uncertainty,note,approximate count visible humans 4 small occluded,1,20
uncertainty,note,background left building window count estimated 6 10,1,20
uncertainty,note,bus front electronic display partially illegible,24,20
uncertainty,note,exact vehicle makes models not discernible,1,20
uncertainty,note,faint wetness sheen noted but unconfirmed,1,20
uncertainty,note,far background building details motion blurred indiscernible,1,20
uncertainty,note,individual pedestrian finer attributes indiscernible,1,20
uncertainty,note,interior passenger figures inside bus indiscernible,4,20
uncertainty,note,no confirmed visible humans possible reflections,1,20
uncertainty,note,parked vehicle background right mostly out of frame,1,20
uncertainty,note,people inside vehicles indistinct silhouettes omitted,1,20
uncertainty,note,several distant pedestrian figures small partially occluded,12,20
uncertainty,note,sidewalk surface right frame partially occluded,1,20
uncertainty,note,small debris or surface blemishes omitted not identifiable,1,20
uncertainty,note,small street level fixtures partially occluded blurred,1,20
uncertainty,note,some elements motion blurred indistinct,1,20
uncertainty,note,time of day only labeled daytime no specific hint,1,20
uncertainty,note,tree species not identifiable,1,20
uncertainty,note,upper building facades partially occluded by haze steam,1,20
uncertainty,uncertainty,approx 4 distant pedestrians background right,1,38
uncertainty,uncertainty,approx count background right awnings 6 8,1,38
uncertainty,uncertainty,approx count distant pedestrians 12,1,38
uncertainty,uncertainty,approximate vehicle counts background,1,38
uncertainty,uncertainty,background elements blurred,1,38
uncertainty,uncertainty,background right small pedestrian blurred omitted,1,38
uncertainty,uncertainty,bright yellow handheld object partially occluded,1,38
uncertainty,uncertainty,bus interior details obscured by reflections,1,38
uncertainty,uncertainty,camera perspective estimations conservative,1,38
uncertainty,uncertainty,circular green street sign pictogram unresolved,1,38
uncertainty,uncertainty,distant pedestrians indistinct omitted,1,38
uncertainty,uncertainty,distant pedestrians not enumerated omitted,1,38
uncertainty,uncertainty,facial feature identity not legible,1,38
uncertainty,uncertainty,facial occluded,1,38
uncertainty,uncertainty,facial stubble uncertain,1,38
uncertainty,uncertainty,far background upper left building interior shadowed,1,38
uncertainty,uncertainty,far right building facade cropped,1,38
uncertainty,uncertainty,focal length unspecified,1,38
uncertainty,uncertainty,instrument cluster green characters illegible,1,38
uncertainty,uncertainty,instrument cluster numeric like shapes illegible,1,38
uncertainty,uncertainty,license plate area illegible,19,38
uncertainty,uncertainty,lower body clothing occluded by crop shadow,1,38
uncertainty,uncertainty,lower body out of frame,1,38
uncertainty,uncertainty,midground right transit sign occluded illegible,1,38
uncertainty,uncertainty,multiple distant pedestrians vehicles background left approximate,1,38
uncertainty,uncertainty,overhead orange placard illegible,1,38
uncertainty,uncertainty,peripheral moving vehicles partially occluded,1,38
uncertainty,uncertainty,potential small vertical curb post occluded,1,38
uncertainty,uncertainty,rear head partially occluded by seat back,1,38
uncertainty,uncertainty,slight motion blur on bus wheel areas,1,38
uncertainty,uncertainty,small accessories not clear,1,38
uncertainty,uncertainty,small dashboard objects indistinguishable,1,38
uncertainty,uncertainty,small objects inside bus visible through windshield not identifiable,1,38
uncertainty,uncertainty,small out of focus object dashboard not identifiable,1,38
uncertainty,uncertainty,small pedestrian silhouettes partially occluded,1,38
uncertainty,uncertainty,small white dashboard label illegible,1,38
uncertainty,uncertainty,uniform cap embroidered text not legible,1,38
uncertainty,uncertainty,weather outside not visible,1,38
