cohort,dimension,label,count
environment,color,darkblue,1
environment,color,gray,5
environment,color,silver,3
environment,color,white,6
environment,condition,clean,7
environment,condition,good,3
environment,condition,slightly streaked,1
environment,condition,smudged,1
environment,condition,used,1
environment,condition,well maintained,1
environment,finish,brushed,2
environment,finish,glossy,6
environment,finish,high gloss,2
environment,finish,matte,2
environment,finish,polished,3
environment,finish,reflective,3
environment,floor_color,black,7
environment,floor_color,brown,4
environment,floor_color,gray,1
environment,floor_color,green,7
environment,floor_color,lightblue,1
environment,floor_color,mediumpurple,1
environment,floor_color,white,1
environment,floor_condition,clean,1
environment,floor_condition,even,2
environment,floor_condition,good,3
environment,floor_condition,intact,1
environment,floor_condition,manicured,1
environment,floor_condition,neat,1
environment,floor_condition,soft,1
environment,floor_condition,weathered,2
environment,floor_condition,well maintained,2
environment,floor_condition,worn,1
environment,floor_finish,matte,5
environment,floor_finish,rounded edge,1
environment,floor_finish,uniform,1
environment,floor_finish,unknown,5
environment,floor_material,composite,1
environment,floor_material,concrete,2
environment,floor_material,fabric,1
environment,floor_material,grass,7
environment,floor_material,paved,1
environment,floor_material,paved path,1
environment,floor_material,paving stone,1
environment,floor_material,stone,1
environment,floor_material,tile,1
environment,floor_material,unknown,5
environment,floor_material,wood,3
environment,floor_texture,smooth,1
environment,floor_texture,unknown,5
environment,indoor_outdoor,unknown,30
environment,location_type,commercial kitchen,13
environment,location_type,kitchen unspecified,1
environment,location_type,park,9
environment,location_type,public park,1
environment,location_type,unknown,6
environment,material,ceramic,3
environment,material,ceramic tile,1
environment,material,metal,2
environment,material,stainless steel,8
environment,material,subway tile,1
environment,material,tile,2
environment,material,wood,1
environment,openness,medium,1
environment,openness,open,9
environment,spatial_layout_depth,layered,1
environment,spatial_layout_depth,medium,1
environment,spatial_layout_depth,moderate,11
environment,spatial_layout_depth,moderately deep,1
environment,spatial_layout_depth,shallow,8
environment,spatial_layout_depth,unknown,4
environment,spatial_layout_openness,closed,1
environment,spatial_layout_openness,enclosed,1
environment,spatial_layout_openness,moderately open,1
environment,spatial_layout_openness,open,6
environment,spatial_layout_openness,unknown,4
environment,surfaces_ceiling_material,stainless steel,3
environment,surfaces_ceiling_material,wood,1
environment,surfaces_walls_material,wall ceramic,3
environment,surfaces_walls_material,wall ceramic tile,1
environment,surfaces_walls_material,wall metal,2
environment,surfaces_walls_material,wall stainless steel,8
environment,surfaces_walls_material,wall subway tile,1
environment,surfaces_walls_material,wall tile,2
environment,texture,brushed,6
environment,texture,brushed metal,1
environment,texture,glossy,3
environment,texture,reflective,3
environment,texture,ribbed,1
environment,texture,rough,1
environment,texture,smooth,5
environment,time_of_day_hint,afternoon,3
environment,time_of_day_hint,unknown,10
environment,walls_color,brown,2
environment,walls_color,gray,3
environment,walls_color,lightblue,1
environment,walls_color,mediumpurple,1
environment,walls_color,silver,3
environment,walls_color,white,7
environment,walls_condition,clean,10
environment,walls_condition,fingerprints,1
environment,walls_condition,good,4
environment,walls_condition,maintained,1
environment,walls_condition,used,1
environment,walls_finish,brushed,3
environment,walls_finish,glazed,1
environment,walls_finish,gloss,1
environment,walls_finish,glossy,5
environment,walls_finish,lacquered,1
environment,walls_finish,matte,1
environment,walls_finish,polished,1
environment,walls_finish,smooth,2
environment,walls_finish,unknown,1
environment,walls_finish,varnished,1
environment,walls_material,ceramic,4
environment,walls_material,ceramic tile,3
environment,walls_material,glass,1
environment,walls_material,metal,2
environment,walls_material,painted plaster,2
environment,walls_material,stainless steel,3
environment,walls_material,tile,2
environment,walls_material,wood,2
environment,walls_texture,brushed,2
environment,walls_texture,brushed metal,1
environment,walls_texture,glazed,1
environment,walls_texture,glossy,4
environment,walls_texture,reflective,1
environment,walls_texture,smooth,11
environment,weather,clear,1
environment,weather,sunny,9
environment,weather,unknown,10
lighting,artifact,bokeh lens,3
lighting,artifact,circular bokeh highlights,1
lighting,artifact,lens bokeh highlights,1
lighting,artifact,lens flare,1
lighting,artifact,mild lens flare,1
lighting,artifact,mild lens glow,1
lighting,artifact,mild warm lens flare,1
lighting,artifact,specular metal reflections,1
lighting,artifact,sun flare,1
lighting,artifacts,artifact bokeh,1
lighting,artifacts,artifact specular highlights,2
lighting,artifacts,artifact specular reflections,1
lighting,artifacts,bokeh,4
lighting,artifacts,circular bokeh highlights,1
lighting,artifacts,lens bokeh highlights,1
lighting,artifacts,lens flare,1
lighting,artifacts,mild lens flare,1
lighting,artifacts,mild lens glow,1
lighting,artifacts,mild warm lens flare,1
lighting,artifacts,specular highlights,2
lighting,artifacts,specular reflections,1
lighting,artifacts,specular reflections metal,1
lighting,artifacts,sun flare,1
lighting,color_temperature,cool,2
lighting,color_temperature,neutral,2
lighting,color_temperature,unknown,6
lighting,color_temperature,warm,40
lighting,contrast_level,high,6
lighting,contrast_level,medium,30
lighting,contrast_level,unknown,4
lighting,directionality,backlight,4
lighting,directionality,sidelight,4
lighting,directionality,unknown,4
lighting,hardness,soft light,11
lighting,saturation_level,neutral,36
lighting,saturation_level,unknown,4
lighting,shadows,soft,42
lighting,shadows,unknown,2
lighting,sources,artificial,9
lighting,sources,mixed,1
lighting,sources,unknown,2
lighting,sources_count,four or more,1
lighting,sources_count,one light source,17
lighting,sources_count,two light,4
lighting,sources_count,unknown,12
lighting,sources_directionality,backlight,3
lighting,sources_directionality,side light,4
lighting,sources_directionality,top light,9
lighting,sources_directionality,unknown,16
lighting,sources_hardness,light medium,1
lighting,sources_hardness,light soft,11
lighting,sources_hardness,soft,14
lighting,sources_hardness,unknown,4
lighting,sources_type,artificial light,9
lighting,sources_type,light source artificial,9
lighting,sources_type,light source mixed,1
lighting,sources_type,mixed light,2
lighting,sources_type,unknown,20
objects,color,black,7
objects,color,brown,23
objects,color,crimson,1
objects,color,darkblue,4
objects,color,gray,9
objects,color,green,14
objects,color,lawngreen,1
objects,color,lightgreen,1
objects,color,lightyellow,6
objects,color,mediumseagreen,1
objects,color,orange,1
objects,color,palegreen,1
objects,color,pink,5
objects,color,purple,1
objects,color,red,12
objects,color,silver,55
objects,color,white,24
objects,color,yellow,2
objects,condition,clean,13
objects,condition,fresh,10
objects,condition,fresh appearing,1
objects,condition,good,1
objects,condition,light wear marks,1
objects,condition,lightly used,2
objects,condition,maintained,1
objects,condition,moderate use,1
objects,condition,neatly positioned,1
objects,condition,orderly,1
objects,condition,organized,2
objects,condition,polished,1
objects,condition,ripe,1
objects,condition,sharp,2
objects,condition,uncut,2
objects,condition,unknown,1
objects,condition,use,2
objects,condition,used,17
objects,condition,used but well maintained,1
objects,condition,well maintained,1
objects,condition,worn,2
objects,finish,brushed,1
objects,finish,fresh,1
objects,finish,glazed,2
objects,finish,glossy,2
objects,finish,matte,2
objects,finish,planed,1
objects,finish,polished,11
objects,finish,reflective,2
objects,finish,shiny,1
objects,finish,smooth,2
objects,finish,unknown,12
objects,finish,used,1
objects,material,aluminum,1
objects,material,baked dough,2
objects,material,cast iron,3
objects,material,cast iron or nonstick,1
objects,material,ceramic,21
objects,material,chrome,1
objects,material,cotton,1
objects,material,cotton or cotton blend,1
objects,material,fresh produce,1
objects,material,glass,2
objects,material,metal,19
objects,material,organic,6
objects,material,plant,5
objects,material,plastic,1
objects,material,produce,2
objects,material,raw meat,2
objects,material,seafood,1
objects,material,stainless steel,44
objects,material,stone,1
objects,material,unknown,1
objects,material,wood,29
objects,material,wood or metal frame,1
objects,plane,background,39
objects,plane,foreground,94
objects,plane,midground,43
objects,side,center,75
objects,side,left,48
objects,side,right,53
objects,size_class,handheld,1
objects,size_class,large,2
objects,size_class,medium,14
objects,size_class,small,12
objects,size_class,unknown,1
objects,size_class,varied,1
objects,size_class,various,1
objects,state,being handled,1
objects,state,being prepped,1
objects,state,containing food,1
objects,state,contains arranged vegetables,1
objects,state,contains chopped green herbs,1
objects,state,contains dark liquid,1
objects,state,contains food,1
objects,state,contains produce,1
objects,state,contains ripe red tomatoes herbs,1
objects,state,contains sliced vegetables,1
objects,state,contains whole tomatoes herbs,1
objects,state,exposed blade,1
objects,state,flame visible,1
objects,state,has garlic herbs scattered,1
objects,state,has sliced vegetables,1
objects,state,hot,1
objects,state,hung,1
objects,state,idle,1
objects,state,raw,1
objects,state,sharp,1
objects,state,stacked,1
objects,state,static,3
objects,state,uncut,4
objects,state,use,2
objects,state,whole,1
objects,texture,brushed,7
objects,texture,brushed metal,2
objects,texture,crisp,1
objects,texture,fibrous,1
objects,texture,fine wood grain,1
objects,texture,fleshy,1
objects,texture,fresh,1
objects,texture,glazed,1
objects,texture,glazed smooth,1
objects,texture,glossy,2
objects,texture,grain visible,1
objects,texture,knife marks,1
objects,texture,lacquered,1
objects,texture,leaf,1
objects,texture,leafy,4
objects,texture,matte,5
objects,texture,metallic,1
objects,texture,moist,1
objects,texture,oiled,1
objects,texture,papery,1
objects,texture,polished,8
objects,texture,polished interior,1
objects,texture,reflective,10
objects,texture,rough,1
objects,texture,sanded,1
objects,texture,seasoned,1
objects,texture,sharp,1
objects,texture,shiny,2
objects,texture,slightly shiny,1
objects,texture,slightly textured,1
objects,texture,smooth,26
objects,texture,textured,2
objects,texture,textured grain,2
objects,texture,unknown,1
objects,texture,waxy,1
objects,texture,wood grain,2
objects,texture,worn cutting surface,1
objects,type,accessory e g watch,1
objects,type,appliance,6
objects,type,bench,3
objects,type,board,1
objects,type,bowl,5
objects,type,bread,1
objects,type,bread basket,1
objects,type,cabinet doors,1
objects,type,chef hat,1
objects,type,container,5
objects,type,cooking pan,1
objects,type,cooking pot,1
objects,type,cooking pot lid,1
objects,type,cooking spoon,1
objects,type,cooking surface griddle,1
objects,type,cooking vessel,62
objects,type,cookware,1
objects,type,counter,4
objects,type,cutting board,6
objects,type,display bowl,1
objects,type,eggs,1
objects,type,fixture,1
objects,type,food,1
objects,type,food generic,6
objects,type,furniture,2
objects,type,furniture or grounds,1
objects,type,garlic,1
objects,type,griddle edge,1
objects,type,ground surface,1
objects,type,hanging cookware,1
objects,type,hanging utensils,1
objects,type,hat,1
objects,type,head covering,1
objects,type,headwear,1
objects,type,hedge,1
objects,type,herbs,1
objects,type,jar,2
objects,type,kitchen knife,1
objects,type,knife,1
objects,type,lamppost park lamp,1
objects,type,light fixture,1
objects,type,metal frame,1
objects,type,metal rail,1
objects,type,mixing bowl,3
objects,type,open shelving,2
objects,type,overhead vent hood,1
objects,type,pendant lamp,1
objects,type,people blurred distant blob,1
objects,type,people object level,1
objects,type,picnic table,2
objects,type,plate,2
objects,type,plates,1
objects,type,potted plant,1
objects,type,prep container,1
objects,type,prep counter,1
objects,type,preparation counter,1
objects,type,preparation countertop,1
objects,type,produce,2
objects,type,range,2
objects,type,range hood,4
objects,type,range top,1
objects,type,rolling like utensil,1
objects,type,salt,1
objects,type,saucepan,2
objects,type,serving pan,1
objects,type,serving plate,4
objects,type,shade structure umbrella,1
objects,type,shelving,13
objects,type,shelving unit,2
objects,type,sign post,1
objects,type,skillet,1
objects,type,small containers,1
objects,type,stacked plates,1
objects,type,stockpots,1
objects,type,storage racks,1
objects,type,structure railing etc,1
objects,type,surface,1
objects,type,table,5
objects,type,tableware,1
objects,type,textile,1
objects,type,tiles,1
objects,type,tomato,1
objects,type,tomatoes,1
objects,type,tool,2
objects,type,trash receptacle,1
objects,type,umbrella patio umbrella,2
objects,type,utensil,30
objects,type,utensil holder,1
objects,type,utensils,1
objects,type,vegetation plants produce,19
objects,type,vent hood,1
objects,type,ventilation hood,6
objects,type,wall,1
objects,type,window,5
objects,type,wooden bowl,1
objects,type,work surface,2
objects,utensil_color_distribution,black,3
objects,utensil_color_distribution,brown,15
objects,utensil_color_distribution,darkslategrey,2
objects,utensil_color_distribution,green,2
objects,utensil_color_distribution,lightyellow,1
objects,utensil_color_distribution,orange,1
objects,utensil_color_distribution,red,3
objects,utensil_color_distribution,silver,11
objects,utensil_color_distribution,white,2
objects,vegetation_color_distribution,brown,4
objects,vegetation_color_distribution,green,12
objects,vegetation_color_distribution,red,6
people,activities,cooking,2
people,activities,holding frying pan,1
people,activities,stirring,1
people,age_range,middle aged,17
people,age_range,unknown,1
people,age_range,young adult,11
people,clothing_color,black,25
people,clothing_color,brown,0
people,clothing_color,gray,1
people,clothing_color,red,1
people,clothing_color,white,29
people,clothing_colors,black,11
people,clothing_colors,white,12
people,clothing_condition,clean,9
people,clothing_condition,good,2
people,clothing_condition,neat,1
people,clothing_condition,pristine,1
people,clothing_condition,unknown,1
people,clothing_condition,used,2
people,clothing_condition,well pressed,1
people,clothing_garment,apron,10
people,clothing_garment,backpack,2
people,clothing_garment,casual,2
people,clothing_garment,chef coat,2
people,clothing_garment,chef jacket,29
people,clothing_garment,chef trousers,1
people,clothing_garment,hat,2
people,clothing_garment,neckerchief,6
people,clothing_garment,pants,3
people,clothing_garment,shirt,2
people,clothing_garment,shoes,2
people,clothing_garment,short sleeved jacket,1
people,clothing_garment,trousers,3
people,clothing_garment,undershirt,2
people,clothing_garment,waist apron,5
people,clothing_garment,wrist accessories,1
people,clothing_garment,wristwatch,3
people,clothing_material,cotton,22
people,clothing_material,cotton blend,3
people,clothing_material,cotton like,1
people,clothing_material,fabric,2
people,clothing_material,heavy duty fabric,1
people,clothing_material,heavy fabric,2
people,clothing_material,plastic,1
people,clothing_material,poly cotton,1
people,clothing_material,rubber,3
people,clothing_material,silicone or rubber,1
people,clothing_material,synthetic,1
people,clothing_material,unknown,2
people,clothing_material,woven,2
people,clothing_material,woven fabric,4
people,clothing_pattern,black buttons,1
people,clothing_pattern,black piping,3
people,clothing_pattern,double breasted,2
people,clothing_pattern,piped trim,1
people,clothing_pattern,striped,1
people,clothing_texture,crisp,2
people,clothing_texture,heavy,1
people,clothing_texture,loose fabric,1
people,clothing_texture,matte,4
people,clothing_texture,smooth,6
people,clothing_texture,stiff,1
people,clothing_texture,sturdy,1
people,eyewear_present,no,19
people,eyewear_present,unknown,1
people,eyewear_present,yes,9
people,facial_hair_color,black,14
people,facial_hair_color,brown,13
people,facial_hair_color,dark blue,9
people,facial_hair_color,darkblue,2
people,facial_hair_color,gray,3
people,facial_hair_present,unknown,1
people,facial_hair_present,yes,28
people,facial_hair_style,beard,3
people,facial_hair_style,full beard,4
people,facial_hair_style,full trimmed beard,1
people,facial_hair_style,goatee,1
people,facial_hair_style,mustache,8
people,facial_hair_style,short,1
people,facial_hair_style,short beard,2
people,facial_hair_style,short trimmed beard,2
people,facial_hair_style,stubble,4
people,facial_hair_style,trimmed beard,7
people,facial_hair_style,trimmed mustache,1
people,facial_hair_style,trimmed stubble,3
people,gaze_direction,down,10
people,gaze_direction,unknown,3
people,gaze_direction,up,3
people,gender_presentation,male,29
people,hair_color,black,20
people,hair_color,brown,21
people,hair_color,gray,1
people,hair_present,yes,30
people,hair_style,short,29
people,hair_style,unknown,1
people,head_covering_color,black,2
people,head_covering_color,white,11
people,head_covering_present,no,8
people,head_covering_present,unknown,1
people,head_covering_present,yes,20
people,head_covering_type,chef hat,12
people,head_covering_type,short chef cap,1
people,head_covering_type,skullcap,1
people,head_covering_type,tall pleated chef hat,5
people,head_covering_type,unknown,1
people,occlusions,partial occlusion,21
people,occlusions,unknown,1
people,orientation,front,7
people,orientation,three quarter,4
people,orientation,unknown,4
people,pose,both hands resting on counter,1
people,pose,engaged chopping posture,1
people,pose,engaged posture,4
people,pose,focused posture,1
people,pose,forward facing,1
people,pose,forward leaning,2
people,pose,forward leaning variant token,2
people,pose,hands on countertop,1
people,pose,hands over table,1
people,pose,leaning forward,3
people,pose,relaxed,4
people,pose,relaxed torso,1
people,pose,seated,2
people,pose,slight forward lean,3
people,pose,slightly bent forward,1
people,pose,slightly forward,1
people,pose,slightly forward leaning,2
people,pose,slightly forward leaning variant,1
people,pose,slightly leaned forward,1
people,pose,slightly leaning,1
people,pose,slightly leaning forward,1
people,pose,standing,1
people,pose,upright,9
people,pose,waist up framing lower body cropped,1
people,pose,walking,1
people,role_hint,chef,7
people,role_hint,chef generic,3
people,role_hint,unknown,11
people,skin_tone,light,14
people,skin_tone,medium,14
people,skin_tone,unknown,1
safety,hazards,exposed knife blade,1
safety,hazards,hazard hot surface,1
safety,hazards,hazard kitchen knife,1
safety,hazards,hazard raw fish,1
safety,hazards,hazard sharp knife,1
safety,hazards,hazard steam,1
safety,hazards,hot cookware,1
safety,hazards,hot pan active cooktop,1
safety,hazards,hot surface,1
safety,hazards,hot surface potential,1
safety,hazards,kitchen knife,1
safety,hazards,no,4
safety,hazards,no hazard detected,6
safety,hazards,no hazard reported,4
safety,hazards,open flame,1
safety,hazards,open hot cookware burn hazard,1
safety,hazards,raw fish,1
safety,hazards,sharp knife,2
safety,hazards,sharp knife on cutting board,1
safety,hazards,sharp knife variant token,1
safety,hazards,sharp object knife explicit,1
safety,hazards,steam,1
safety,hazards,unknown,5
safety,hazards_distribution,open hot cookware,1
safety,hazards_distribution,sharp knife,1
safety,hazards_distribution,sharp object knife,1
safety,hazards_distribution,unknown,6
safety,nsfw,no content,10
safety,nsfw,unknown,26
texts,content,embroidered script illegible chest area,1
texts,content,illegible text,1
texts,content,leading capital g visible remainder illegible,1
texts,content,text token sta,1
texts,font_style,sans,1
texts,font_style,script,1
texts,font_style,unknown,13
texts,legibility,illegible,33
texts,legibility,no clearly legible text,1
texts,legibility,partial,2
texts,legibility,partially legible,4
texts,legibility,unknown,1
texts,plane,midground,5
texts,plane,text in foreground,6
texts,plane,text in midground,3
texts,plane,text midground,5
texts,plane,text on foreground,3
texts,plane,text on midground,10
texts,plane_distribution,foreground,9
texts,plane_distribution,midground,13
texts,side,center,4
texts,side,left,1
texts,side,text center,14
texts,side,text centered,8
texts,side,text left,4
texts,side,text right,1
uncertainty,note,aesthetic qualities enumeration tokens not specified,1
uncertainty,note,approx human count duplicate mention,1
uncertainty,note,approximate human count 4 only central chef clearly detailed,1
uncertainty,note,blurred midground center worker figure indiscernible,1
uncertainty,note,blurred staff figure midground left seated patrons indiscernible,1
uncertainty,note,camera focal length specifics not provided,1
uncertainty,note,contents of domed stainless steel pots not visible,1
uncertainty,note,contents of small clear glass spice jar not readable,1
uncertainty,note,contents of small white ceramic bowl not clearly visible,1
uncertainty,note,distant blurred human figures approximate count 4 8,11
uncertainty,note,distant light colored building facade visible but blurred and indiscernible,1
uncertainty,note,distant vehicle like shapes unclear duplicate reference,1
uncertainty,note,distant wooden post or sign out of focus details unreadable,1
uncertainty,note,embroidered text on chef jacket illegible left chest,6
uncertainty,note,exact count of eggs approximate 3,1
uncertainty,note,exact count of hanging utensils approximate 5 7,1
uncertainty,note,exact count of small herb sprigs approximate handful,1
uncertainty,note,face emotion gaze described free text schema tokens not specified,1
uncertainty,note,floor surface not visible,1
uncertainty,note,leader chef jacket chest text partially occluded leading g visible,12
uncertainty,note,lower body footwear out of frame,1
uncertainty,note,lower body of central figure out of frame,1
uncertainty,note,lower body of person 1 cropped out not visible,5
uncertainty,note,lower right counter objects partially occluded not individually identifiable,28
uncertainty,note,possible low horizontal arc bridge like structure background center blurred,1
uncertainty,note,possible metal frame object bicycle rack bench support partially occluded,1
uncertainty,note,possible stovetop heat source beneath foreground right saucepan partially occluded,1
uncertainty,note,right hand partly motion blurred occluded by steam,1
uncertainty,note,several small utensil produce items in midground trays partially occluded item level ids uncertain,1
uncertainty,note,small control panel cabinet text not legible,1
uncertainty,note,small item foreground center round table blurred indiscernible,8
uncertainty,note,specific time of day not specified beyond general daylight hint,1
uncertainty,note,stack counts approximate estimated,1
uncertainty,note,time of day not specified,1
uncertainty,note,unknown,20
uncertainty,note,uppermost ceiling material not visible,1
uncertainty,notes_total,uncertainty entries,59
uncertainty,token,contents of small jars not identifiable colors only,1
uncertainty,token,distant countertop items background left blurred indiscernible,38
uncertainty,token,exact count of small jars approximate 3 4,1
uncertainty,token,exact counts of stacked dishes approximate 3 5,1
uncertainty,token,exact hanging cookware count approximate 6 and partially occluded,1
uncertainty,token,small embroidered script left chest area illegible,14
uncertainty,token,small labels printed text not legible,1
uncertainty,token,steam or motion blur partially occluding midground center,1
uncertainty,token,time of day beyond daytime unspecified,1
uncertainty,token,time of day suggested daytime unspecified,1
uncertainty,token,unknown,7
uncertainty,token,white flour like powder uncertain substance,1
