cohort,dimension,label,count
objects,type,door assembly,1
objects,type,doorway,1
objects,type,dress,1
objects,type,effect,2
objects,type,equipment,1
objects,type,equipment cases,1
objects,type,fabric blur,1
objects,type,fabric edge,1
objects,type,fixture,7
objects,type,floor,10
objects,type,floor area,1
objects,type,floor length drapery,1
objects,type,floor mark,1
objects,type,food,6
objects,type,foreground fabric blur,1
objects,type,furniture,8
objects,type,furniture candidate,1
objects,type,garment,1
objects,type,glass jar,4
objects,type,hood,1
objects,type,ingredient,5
objects,type,kitchen,27
objects,type,kitchenware,3
objects,type,knife,1
objects,type,ledge,1
objects,type,leotard,1
objects,type,leotard object level,1
objects,type,light beams,1
objects,type,light fixture,10
objects,type,light shafts dust,1
objects,type,light source,1
objects,type,low horizontal edge,1
objects,type,mark,1
objects,type,object,4
objects,type,object misc,8
objects,type,open wooden shelving,5
objects,type,other light fixture subtypes,0
objects,type,people,1
objects,type,person figure,1
objects,type,plant,8
objects,type,plaster wall,1
objects,type,plates,1
objects,type,pots and pans,1
objects,type,produce,3
objects,type,rafters truss,1
objects,type,rectangular silhouette,1
objects,type,rig,1
objects,type,rigging,1
objects,type,rigging or speaker,1
objects,type,scuff mark,1
objects,type,seating frame,1
objects,type,seating or ledge,1
objects,type,shadow,3
objects,type,shelf unit,1
objects,type,skirt,1
objects,type,small appliance,2
objects,type,spotlight,1
objects,type,spotlight beam,1
objects,type,spotlight patch,1
objects,type,spotlights,1
objects,type,stage edge strip,1
objects,type,stage fixture,1
objects,type,stage floor,4
objects,type,stage truss,1
objects,type,stainless steel range hood,4
objects,type,storage jars,1
objects,type,stovetop,2
objects,type,structural element,1
objects,type,structure,3
objects,type,sunbeam,1
objects,type,surface,10
objects,type,textile,2
objects,type,theater structure,1
objects,type,tomatoes,7
objects,type,translucent fabric backdrop,1
objects,type,tree,2
objects,type,tulle skirt,7
objects,type,tutu object level,1
objects,type,unit,1
objects,type,unknown,9
objects,type,utensil rail,3
objects,type,wall,1
objects,type,wall fixture,1
objects,type,wall painting fragment,1
objects,type,window,9
objects,type,window assembly,3
objects,type,window mullion,1
objects,type,wooden cutting board,6
objects,type,wooden frame,18
objects,type_distribution,architectural element,1
objects,type_distribution,architectural feature,1
objects,type_distribution,backsplash,1
objects,type_distribution,bowl,1
objects,type_distribution,cabinet,2
objects,type_distribution,cabinetry,4
objects,type_distribution,clothing,2
objects,type_distribution,container,1
objects,type_distribution,counter,1
objects,type_distribution,countertop,2
objects,type_distribution,cutting board,1
objects,type_distribution,decorative item,1
objects,type_distribution,faucet,1
objects,type_distribution,floor,2
objects,type_distribution,floor mat or tray,1
objects,type_distribution,flooring,1
objects,type_distribution,furniture,2
objects,type_distribution,garment,1
objects,type_distribution,glass bowl,1
objects,type_distribution,kettle,1
objects,type_distribution,kitchen item,26
objects,type_distribution,lamp,1
objects,type_distribution,light fixture,10
objects,type_distribution,microwave,1
objects,type_distribution,mixing bowl,1
objects,type_distribution,object,8
objects,type_distribution,object group,4
objects,type_distribution,others,0
objects,type_distribution,plant,4
objects,type_distribution,plumbing fixture,1
objects,type_distribution,rug,1
objects,type_distribution,sink group,1
objects,type_distribution,sink shelving,1
objects,type_distribution,stovetop,1
objects,type_distribution,structure,1
objects,type_distribution,surface,3
objects,type_distribution,surface detail,1
objects,type_distribution,window,5
people,activities,balancing,2
people,activities,balancing en pointe,1
people,activities,balancing on single pointe shoe,1
people,activities,balancing one pointed shoe,1
people,activities,ballet pose,19
people,activities,en pointe extension,1
people,activities,interacting airflow,1
people,activities,leaping,1
people,activities,lifting skirt,1
people,activities,mid turn,1
people,activities,performing deep backbend,1
people,activities,performing under stage lights,1
people,activities,reaching extended foot,1
people,activities,rehearsal,1
people,activities,rehearsal action,1
people,activities,rotation turn inferred,1
people,activities,skirt mid motion,1
people,activities,solo balance,1
people,activities,solo performance,1
people,age_range,child,1
people,age_range,teen,1
people,age_range,unknown,6
people,age_range,young adult,38
people,clothing_color,black,22
people,clothing_color,gray,3
people,clothing_color,mediumblue,1
people,clothing_color,pink,13
people,clothing_color,red,2
people,clothing_color,tan,4
people,clothing_color,white,10
people,clothing_color,yellow,1
people,clothing_material,beaded,1
people,clothing_material,chiffon,1
people,clothing_material,fabric,7
people,clothing_material,knit,1
people,clothing_material,lace,3
people,clothing_material,mesh,1
people,clothing_material,netting,1
people,clothing_material,satin,15
people,clothing_material,sequin,1
people,clothing_material,sequined,4
people,clothing_material,skin,1
people,clothing_material,tulle,17
people,clothing_material,unknown,1
people,eyewear_present,no,36
people,eyewear_present,unknown,1
people,facial_hair_present,no,36
people,facial_hair_present,unknown,1
people,gaze_direction,down,10
people,gaze_direction,left,2
people,gaze_direction,unknown,4
people,gaze_direction,up,5
people,gender_presentation,female,46
people,hair_color,black,12
people,hair_color,brown,34
people,hair_color,pink,1
people,hair_present,yes,37
people,hair_style,bun,18
people,hair_style,curly,2
people,hair_style,long,16
people,hair_style,ponytail,8
people,hair_style,straight,7
people,hair_style,unknown,1
people,hair_style,updo,2
people,hair_style,wavy,8
people,head_covering_present,no,35
people,head_covering_present,unknown,2
people,occlusions,partial occlusion,17
people,orientation,back facing,1
people,orientation,three quarter,4
people,orientation,unknown,8
people,pose,airborne leap,1
people,pose,arabesque,3
people,pose,arabesque like,3
people,pose,arched back,1
people,pose,arms extended,1
people,pose,arms extended classical,1
people,pose,arms outstretched,1
people,pose,backbend,1
people,pose,balanced pointe,1
people,pose,balancing one leg,1
people,pose,balancing pointe,1
people,pose,balancing single planted foot,1
people,pose,body rotated stage left,1
people,pose,deep arched back,4
people,pose,deeply arched back,1
people,pose,elevated skirt,1
people,pose,elongated,1
people,pose,elongated arched torso,1
people,pose,elongated neck,1
people,pose,elongated posture,1
people,pose,elongated torso,1
people,pose,en pointe,5
people,pose,extended,1
people,pose,extended leg,2
people,pose,extended limbs,9
people,pose,extended lunge,1
people,pose,extended midair arabesque en pointe,1
people,pose,extended rounded arms,1
people,pose,facing stage right,1
people,pose,head orientation,1
people,pose,head tilted back,3
people,pose,head tilted rearward,1
people,pose,head tilted upward,5
people,pose,kneeling,2
people,pose,left arm curved overhead,1
people,pose,left arm extended,27
people,pose,left arm extended forward,1
people,pose,left arm lowered,1
people,pose,left arm raised upper left,1
people,pose,left foot en pointe,1
people,pose,left leg bent wide lunge,1
people,pose,left leg en pointe,1
people,pose,left leg weight ball,1
people,pose,pirouette like,1
people,pose,pointe,3
people,pose,raised arching silhouette,1
people,pose,raised arms,1
people,pose,rear foot extended,1
people,pose,right arm extended lateral,1
people,pose,right arm extended rearward,1
people,pose,right arm extended up,1
people,pose,right leg bent,1
people,pose,right leg extended rearward,2
people,pose,skirt airborne trailing,1
people,pose,skirt fanned,1
people,pose,supporting limb en pointe,1
people,pose,torso twisted,1
people,pose,uplifted,1
people,pose,upright,8
people,pose,wide low lunge,1
people,pose_activity_gaze_direction,left,2
people,pose_activity_gaze_direction,right,2
people,pose_activity_gaze_direction,unknown,4
people,pose_activity_gaze_direction,up,1
people,pose_activity_occlusions,partial occlusion,8
people,pose_activity_occlusions,unknown,1
people,pose_activity_orientation,three quarter,5
people,pose_activity_orientation,unknown,4
people,pose_occlusions,partial,8
people,role_hint,appears ballet dancer,1
people,role_hint,appears dancer,1
people,role_hint,ballet dancer,2
people,role_hint,ballet performer,1
people,role_hint,cooking,1
people,role_hint,dancer,15
people,role_hint,home cook,1
people,role_hint,performer,1
people,role_hint,performer dancer,1
people,role_hint,unknown,1
people,skin_tone,light,32
people,skin_tone,medium,17
people,skin_tone,unknown,6
safety,hazards,cooking appliance pan,1
safety,hazards,dancer en pointe near hard edged countertop stove potential hazard,1
safety,hazards,hot contents steam burn risk,1
safety,hazards,no detected,22
safety,hazards,no observed,5
safety,hazards,open gas burner grate,1
safety,hazards,person balancing near stove,1
safety,hazards,stovetop body contact,1
safety,hazards_distribution,cooking appliance pan,1
safety,hazards_distribution,hot contents steam burn risk,1
safety,hazards_distribution,hot steam,1
safety,hazards_distribution,open gas burner grate,1
safety,hazards_distribution,person balancing near stove,1
safety,hazards_distribution,unknown,4
safety,nsfw,no content,10
safety,nsfw,not,26
safety,nsfw,unknown,10
texts,font_style,unknown,2
texts,legibility,illegible,2
texts,legibility,not legible,1
texts,plane,text midground,1
texts,plane,unknown,1
texts,side,text left,1
texts,side,unknown,1
totals,images,total,10
totals,images,unknown,20
totals,object_instances,unknown,131
totals,people_instances,unknown,27
totals,text_instances,unknown,0
uncertainty,note,appliance labels branding not legible,4
uncertainty,note,approximate plate counts in background stack 6 10,1
uncertainty,note,background bright bokeh patches source ambiguous studio lights vs sunlight,1
uncertainty,note,camera focal length exact values not specified,1
uncertainty,note,exact count of window panes not precise due to perspective brightness,1
uncertainty,note,exact ground material identification not conclusive pale gray concrete possibility,1
uncertainty,note,exact material composition of reflective leotard uncertain sequins vs metallic,1
uncertainty,note,exact number of window muntins approximate due to blur,1
uncertainty,note,exact skin tone nuance approximate,1
uncertainty,note,exact skin undertone borderline between light and medium,1
uncertainty,note,exact skirt fabric uncertain tulle vs chiffon,1
uncertainty,note,exact utensil counts approximate uncertain,1
uncertainty,note,facial details partially occluded low detail,1
uncertainty,note,facial expression details partially occluded by shadow rim,1
uncertainty,note,facial micro expression details partially occluded by shadow,1
uncertainty,note,fine facial feature details partially occluded by silhouette backlight,1
uncertainty,note,fine stitch level bodice details partially occluded,1
uncertainty,note,floor scuff details uncertain due to reflective sheen,1
uncertainty,note,heavily blurred rectangular shapes background right omitted,10
uncertainty,note,left hand partially occluded by depth of field blur,1
uncertainty,note,long angular shadow patterns foreground left not fully visible,1
uncertainty,note,low angle light suggests early late sun but not definitive,1
uncertainty,note,low horizontal midground edge appears stone concrete but exact material uncertain,1
uncertainty,note,lower legs feet out of frame,4
uncertainty,note,lower most tip supporting foot partially cropped and motion blurred details indiscernible,5
uncertainty,note,lower right arm partially occluded by blur limiting hand detail,1
uncertainty,note,many small countertop items partially occluded approximate counts,29
uncertainty,note,no architectural details visible outside frame,1
uncertainty,note,no legible text detected,1
uncertainty,note,other low frequency uncertainty tokens aggregated,33
uncertainty,note,outside view weather through glazing not visible,1
uncertainty,note,precise age classification uncertain appears adolescent,1
uncertainty,note,precise beadwork material details beyond reflective quality not legible,1
uncertainty,note,precise material composition of sleeveless top uncertain satin like vs synthetic,1
uncertainty,note,rear dancer torso area partially occluded by layered skirt fabric,1
uncertainty,note,seating elements background left blurred approximate count two,1
uncertainty,note,skirt layer count approximate not precisely countable,1
uncertainty,note,small details ear lower skirt partially occluded by foreground blur,1
uncertainty,note,small items far background partially occluded,16
uncertainty,note,small items on window sill not discernible,1
uncertainty,note,some enumerations not mapped to schema enums preserved as descriptive notes,1
uncertainty,note,supporting left foot footwear ambiguous appears bare vs thin covering,1
uncertainty,note,time of day ambiguous,2
uncertainty,note,time of day ambiguous morning or afternoon,1
uncertainty,note,unknown,14
uncertainty,note,wall treatment painted brick plaster not definitive,1
uncertainty,note_counts,approximate plates background left shelving estimated approximately 6 10 per visible stack,1
uncertainty,note_counts,lower legs feet person out frame therefore not visible,4
uncertainty,note_counts,no legible text detected any small text containers or appliance surfaces not legible,1
uncertainty,note_counts,unknown,16
uncertainty,token,any text might exist in unseen wall areas or out of frame,1
uncertainty,token,background right structural details of rig partially occluded,1
uncertainty,token,certain wall material finish described but not precisely identifiable,1
uncertainty,token,dancer exact shade uncertain,1
uncertainty,token,exact count overhead circular stage fixtures approximate 8 due to occlusion,1
uncertainty,token,exact material composition of sparkling bodice not verifiable,1
uncertainty,token,exact number of active stage lights approximate at least three major shafts,1
uncertainty,token,exact total count of overhead spotlights uncertain due to framing haze,1
uncertainty,token,exact type of ballet shoe material satin vs leather not discernible,1
uncertainty,token,facial features skin tone central dancer obscured by silhouette backlighting,7
uncertainty,token,identification of small dark wooden bench like object uncertain,1
uncertainty,token,lower back area partially occluded by skirt translucency,1
uncertainty,token,no legible text small labels on equipment not readable,1
uncertainty,token,outside weather conditions beyond window glass not visible,1
uncertainty,token,precise identification of front back leg partially ambiguous due to motion occlusion,1
uncertainty,token,precise material embellishment detail of bodice top not fully legible,1
uncertainty,token,several small suspended fixtures brackets upper right partially occluded,1
uncertainty,token,small dark shapes background lower right may include handheld devices or cameras,1
uncertainty,token,small decorative details background right indiscernible due to depth of field blur,1
uncertainty,token,small details on pointe shoe soles not legible,1
uncertainty,token,small objects near background left indiscernible omitted,8
uncertainty,token,small warm toned hanging light fixtures upper left partially occluded,1
uncertainty,token,spotlight count estimated 4 5 background left exact uncertain,1
uncertainty,token,unknown,15
uncertainty,token,upper ceiling structural details partially occluded,1
uncertainty,token,uppermost light fixtures near top left partially out of frame,1
uncertainty,token,weather not applicable indoor,1
uncertainty,uncertainty,background audience details shadowed indistinct,1
uncertainty,uncertainty,exact costume embellishment detail not fully legible,1
uncertainty,uncertainty,exact count of stage bulbs approximate uncertain,1
uncertainty,uncertainty,exact number of vertical window sections approximate,1
uncertainty,uncertainty,precise curtain shade uncertain,1
uncertainty,uncertainty,small objects stage edges partially occluded not identifiable,39
uncertainty,uncertainty,small scuff details pointe shoe toe areas not fully resolvable,1
uncertainty,uncertainty,time of day ambiguous morning or late afternoon suggested,5
uncertainty,uncertainty,unknown,6
