cohort,dimension,label,count
people,clothing_texture,breathable mesh,1
people,clothing_texture,cushioned,1
people,clothing_texture,elastic,1
people,clothing_texture,fitted,1
people,clothing_texture,granular,0
people,clothing_texture,knitted,4
people,clothing_texture,matte,3
people,clothing_texture,mesh,2
people,clothing_texture,moisture wicking,1
people,clothing_texture,rubber sole,1
people,clothing_texture,shiny,2
people,clothing_texture,slightly shiny,1
people,clothing_texture,smooth,37
people,clothing_texture,smooth knit,1
people,clothing_texture,subtle mesh panel,1
people,clothing_texture,textile upper,1
people,clothing_texture,textured,5
people,clothing_texture,textured soles,1
people,clothing_texture,thin,1
people,eyewear_frame_color,black,2
people,eyewear_present,no,39
people,eyewear_present,unknown,2
people,eyewear_present,yes,10
people,facial_hair_color,black,3
people,facial_hair_color,brown,7
people,facial_hair_color,darkblue,1
people,facial_hair_present,no,37
people,facial_hair_present,unknown,3
people,facial_hair_present,yes,11
people,facial_hair_style,full beard,2
people,facial_hair_style,full trimmed beard,1
people,facial_hair_style,long,1
people,facial_hair_style,short beard,1
people,facial_hair_style,short full beard,1
people,facial_hair_style,short stubble,2
people,facial_hair_style,stubble,2
people,facial_hair_style,thick,1
people,facial_hair_style,trimmed stubble,1
people,gaze_direction,down,2
people,gaze_direction,left,2
people,gaze_direction,looking down,10
people,gaze_direction,looking left,2
people,gaze_direction,looking up,2
people,gaze_direction,right,1
people,gaze_direction,unknown,14
people,gender_presentation,female,11
people,gender_presentation,male,42
people,hair_color,black,13
people,hair_color,brown,52
people,hair_color,red,1
people,hair_present,yes,53
people,hair_style,bun,2
people,hair_style,curly,1
people,hair_style,long,3
people,hair_style,ponytail,12
people,hair_style,short,47
people,hair_style,unknown,2
people,hair_style,updo,2
people,hair_style,wavy,1
people,head_covering_color,black,1
people,head_covering_present,no,39
people,occlusions,partial occlusion,20
people,occlusions,partially occluded,10
people,occlusions,unknown,1
people,orientation,front,14
people,orientation,frontal,4
people,orientation,three quarter,7
people,orientation,unknown,2
people,pose,airborne stride,1
people,pose,arms pumping,2
people,pose,engaged preparation posture,1
people,pose,explosive sprinting,1
people,pose,forward leaning,19
people,pose,low crouched,2
people,pose,mid stride,8
people,pose,other descriptors many low frequency tokens aggregated,27
people,pose,slightly forward leaning,2
people,pose,slightly leaned forward,1
people,pose,slightly leaning,1
people,pose,slightly leaning forward,3
people,pose,sprinting,3
people,pose,standing,1
people,pose,torso oriented toward midground center,1
people,pose,torso over countertop,1
people,pose,upright,4
people,pose,upright sprint posture,1
people,pose_activity,preparing sprint,1
people,pose_activity,running,2
people,pose_activity,sprinting,6
people,pose_gaze_direction,down,4
people,pose_gaze_direction,left,1
people,pose_gaze_direction,right,2
people,pose_gaze_direction,up,2
people,pose_occlusions,partial occlusion,9
people,role_hint,appears competitive detailed,1
people,role_hint,appears competitive sprinter,1
people,role_hint,athlete,3
people,role_hint,athlete generic,2
people,role_hint,competitive athlete,2
people,role_hint,competitive runner,2
people,role_hint,competitive sprinter,5
people,role_hint,competitive track athlete,1
people,role_hint,cook,2
people,role_hint,exerciser,1
people,role_hint,home cook,1
people,role_hint,sprinter,2
people,role_hint,track athlete,1
people,skin_tone,dark,6
people,skin_tone,light,23
people,skin_tone,medium,35
safety,hazards,hot steam,1
safety,hazards,knife hazard,1
safety,hazards,loose apron hazard,1
safety,hazards,no,8
safety,hazards,no detected,8
safety,hazards,no hazard observed,3
safety,hazards,no observed,8
safety,hazards,open gas flame,1
safety,hazards,sharp knife exposed,1
safety,hazards,sharp object,1
safety,nsfw,no,9
safety,nsfw,no content,10
safety,nsfw,not,10
safety,nsfw,shirtless,1
safety,nsfw,unknown,10
safety,nsfw,vulgar text detected,1
texts,content,315,1
texts,content,e,1
texts,content,homemade text,1
texts,content,illegible,1
texts,content,partial transcription s r dor,1
texts,content,race bib fragment includes 17,1
texts,content,shitter,1
texts,content,text 136,1
texts,content,text 315,1
texts,content,text illegible,1
texts,content,text shitter vulgar,1
texts,content,text token 049,1
texts,content,text token 197,1
texts,content,text token 45,1
texts,content,text token 9299,1
texts,content,text token surso,1
texts,font_style,bold,14
texts,font_style,condensed,3
texts,font_style,sans,12
texts,font_style,sans serif,5
texts,font_style,unknown,12
texts,legibility,illegible,15
texts,legibility,legible,4
texts,legibility,legible text,4
texts,legibility,not legible,6
texts,legibility,partially illegible,1
texts,legibility,partially legible,4
texts,legibility,unreadable,1
texts,plane,background,3
texts,plane,midground,3
texts,plane,text in background,1
texts,plane,text in foreground,5
texts,plane,text in midground,7
texts,plane,text on background,4
texts,plane,text on foreground,6
texts,plane,text on midground,4
texts,plane,unknown,1
texts,side,center,3
texts,side,left,1
texts,side,right,2
texts,side,text center,9
texts,side,text left,1
texts,side,text right,3
totals,images,unknown,10
totals,object_instances,unknown,181
totals,people_instances,unknown,10
totals,text_instances,unknown,8
uncertainty,note,adjacent lane numbers partially out of frame not legible,1
uncertainty,note,athlete rear torso cropped partially occluded,1
uncertainty,note,athlete s right foot partially out of frame,1
uncertainty,note,background beyond midground blurred small markings illegible,1
uncertainty,note,background spectator faces indistinct blurred,1
uncertainty,note,blurred rectangular object behind canopy not identifiable,1
uncertainty,note,distant bleacher rows heavy blur spectator indiscernible,1
uncertainty,note,distant crowd faces and clothing indistinct due to blur,1
uncertainty,note,distant light pole fixture count approximated 3 4 uncertain,1
uncertainty,note,distant metallic fixtures partially occluded not detailed,1
uncertainty,note,distant small facility objects low detail not identifiable,1
uncertainty,note,distant spectator seating row count approximate,1
uncertainty,note,exact make model of running shoes not identifiable,1
uncertainty,note,exact number of running lanes uncertain,1
uncertainty,note,exact time day unspecified beyond daylight,1
uncertainty,note,exact time day unspecified beyond daytime,1
uncertainty,note,facial micro expressions not fully resolvable,1
uncertainty,note,far background peripheral elements not visible,1
uncertainty,note,gaze direction mapping uncertain detailed,1
uncertainty,note,lane number painted markings partially occluded worn,1
uncertainty,note,lower portions of shoes partly occluded by motion blur small distant objects omitted,1
uncertainty,note,midground stacked items count uncertain,1
uncertainty,note,possible small objects on track surface not identifiable,1
uncertainty,note,race bib small text partially illegible detailed,1
uncertainty,note,race bib text smudged partially occluded moderate certainty,1
uncertainty,note,race bib upper letter text partially occluded,1
uncertainty,note,roof truss markings not legible,1
uncertainty,note,shoe brand model text not readable due to motion blur,1
uncertainty,note,shoe branding logos not legible,1
uncertainty,note,slight motion blur reduces detail,1
uncertainty,note,small dark object near athlete toes likely starting wedge but uncertain,1
uncertainty,note,small human shaped figure blurred omitted from people inventory,1
uncertainty,note,small logos or text on apparel watch faces illegible,1
uncertainty,note,small objects along track edge blurred not identifiable,1
uncertainty,note,small printed text above bib 45 illegible,1
uncertainty,note,small seating area background right partial occlusion,1
uncertainty,note,small sponsor text on bib not fully verified,1
uncertainty,note,small text beneath bib number 197 illegible,1
uncertainty,note,small white printed text on rear singlet partially occluded,1
uncertainty,note,smaller sponsor text above bib numerals partially occluded,1
uncertainty,note,starting block fixture reported not visible,1
uncertainty,note,time of day weather not visible,1
uncertainty,note,trailing shoe partially out of frame occluded by shadow,1
uncertainty,note,trailing shoe trailing areas partially occluded by motion blur,1
uncertainty,note,tree species in background not identifiable,1
uncertainty,note,unknown,17
uncertainty,token,approximate tree count 10 15 uncertain due to blur,1
uncertainty,token,brand markings not legible,1
uncertainty,token,camera capture alignment ambiguous,1
uncertainty,token,competition bib text uncertain possible shitter,1
uncertainty,token,exact number of background poles uncertain approx 6,1
uncertainty,token,faint pole element unresolved,1
