cohort,dimension,label,count
objects,subtype_distribution,ceramic bowl,8
objects,subtype_distribution,dark composite countertop,1
objects,subtype_distribution,glass carafe,1
objects,subtype_distribution,glass pitcher,1
objects,subtype_distribution,hanging cookware array,1
objects,subtype_distribution,hardwood floor,3
objects,subtype_distribution,island cabinet assembly,1
objects,subtype_distribution,kettle,1
objects,subtype_distribution,kitchen cabinet,35
objects,subtype_distribution,matte black kettle,1
objects,subtype_distribution,metal canisters,1
objects,subtype_distribution,multi pane window,3
objects,subtype_distribution,open shelves sink,1
objects,subtype_distribution,others,0
objects,subtype_distribution,paper towel roll,2
objects,subtype_distribution,pendant lamp,1
objects,subtype_distribution,pendant light,1
objects,subtype_distribution,potted plants,7
objects,subtype_distribution,runner rug,1
objects,subtype_distribution,sink shelving plant group,1
objects,subtype_distribution,small bowl or dish,1
objects,subtype_distribution,spice jars mug,1
objects,subtype_distribution,stainless steel extractor hood,1
objects,subtype_distribution,table lamp,1
objects,subtype_distribution,trash bin,1
objects,subtype_distribution,tulle skirt,2
objects,subtype_distribution,two door refrigerator,1
objects,subtype_distribution,unknown,1
objects,subtype_distribution,utensil rail,1
objects,subtype_distribution,wood planks,1
objects,texture_top,brushed,10
objects,texture_top,glossy,6
objects,texture_top,leafy,2
objects,texture_top,matte,5
objects,texture_top,polished,3
objects,texture_top,reflective,8
objects,texture_top,smooth,40
objects,texture_top,visible wood grain,2
objects,type,appliance,6
objects,type,bowl,3
objects,type,cabinet,2
objects,type,cabinetry,4
objects,type,ceramic or glass cooktop,30
objects,type,clothing,2
objects,type,container,9
objects,type,cooking vessel,2
objects,type,cookware,3
objects,type,countertop,5
objects,type,cutting board,4
objects,type,decor,3
objects,type,fixture,4
objects,type,floor,2
objects,type,food,6
objects,type,furniture,4
objects,type,glass jar,4
objects,type,hood,1
objects,type,ingredient,5
objects,type,kitchen,27
objects,type,kitchenware,3
objects,type,knife,1
objects,type,light fixture,10
objects,type,object,4
objects,type,object misc,8
objects,type,open wooden shelving,5
objects,type,other light fixture subtypes,0
objects,type,plant,8
objects,type,plates,1
objects,type,pots and pans,1
objects,type,produce,3
objects,type,shelf unit,1
objects,type,small appliance,2
objects,type,stainless steel range hood,4
objects,type,storage jars,1
objects,type,stovetop,2
objects,type,surface,3
objects,type,textile,2
objects,type,tomatoes,7
objects,type,utensil rail,3
objects,type,window,5
objects,type,wooden cutting board,6
objects,type_distribution,architectural element,1
objects,type_distribution,architectural feature,1
objects,type_distribution,backsplash,1
objects,type_distribution,bowl,1
objects,type_distribution,cabinet,2
objects,type_distribution,cabinetry,4
objects,type_distribution,clothing,2
objects,type_distribution,container,1
objects,type_distribution,counter,1
objects,type_distribution,countertop,2
objects,type_distribution,cutting board,1
objects,type_distribution,decorative item,1
objects,type_distribution,faucet,1
objects,type_distribution,floor,2
objects,type_distribution,floor mat or tray,1
objects,type_distribution,flooring,1
objects,type_distribution,furniture,2
objects,type_distribution,garment,1
objects,type_distribution,glass bowl,1
objects,type_distribution,kettle,1
objects,type_distribution,kitchen item,26
objects,type_distribution,lamp,1
objects,type_distribution,light fixture,10
objects,type_distribution,microwave,1
objects,type_distribution,mixing bowl,1
objects,type_distribution,object,8
objects,type_distribution,object group,4
objects,type_distribution,others,0
objects,type_distribution,plant,4
objects,type_distribution,plumbing fixture,1
objects,type_distribution,rug,1
objects,type_distribution,sink group,1
objects,type_distribution,sink shelving,1
objects,type_distribution,stovetop,1
objects,type_distribution,structure,1
objects,type_distribution,surface,3
objects,type_distribution,surface detail,1
objects,type_distribution,window,5
people,age_range,child,1
people,age_range,young adult,18
people,eyewear_present,no,10
people,facial_hair_present,no,10
people,gaze_direction,down,6
people,gaze_direction,left,1
people,gender_presentation,female,19
people,hair_color,black,4
people,hair_color,brown,16
people,hair_present,yes,10
people,hair_style,bun,4
people,hair_style,long,6
people,hair_style,ponytail,6
people,hair_style,straight,4
people,hair_style,wavy,2
people,head_covering_present,no,10
people,pose_occlusions,partial,8
people,role_hint,cooking,1
people,role_hint,dancer,7
people,role_hint,home cook,1
people,skin_tone,light,19
people,skin_tone,medium,10
safety,hazards,cooking appliance pan,1
safety,hazards,dancer en pointe near hard edged countertop stove potential hazard,1
safety,hazards,hot contents steam burn risk,1
safety,hazards,no detected,8
safety,hazards,open gas burner grate,1
safety,hazards,person balancing near stove,1
safety,hazards,stovetop body contact,1
safety,hazards_distribution,cooking appliance pan,1
safety,hazards_distribution,hot contents steam burn risk,1
safety,hazards_distribution,hot steam,1
safety,hazards_distribution,open gas burner grate,1
safety,hazards_distribution,person balancing near stove,1
safety,hazards_distribution,unknown,4
safety,nsfw,not,9
safety,nsfw,unknown,10
texts,font_style,unknown,2
texts,legibility,illegible,2
texts,legibility,not legible,1
texts,plane,text midground,1
texts,plane,unknown,1
texts,side,text left,1
texts,side,unknown,1
uncertainty,note,appliance labels branding not legible,4
uncertainty,note,approximate plate counts in background stack 6 10,1
uncertainty,note,exact utensil counts approximate uncertain,1
uncertainty,note,facial details partially occluded low detail,1
uncertainty,note,lower legs feet out of frame,4
uncertainty,note,many small countertop items partially occluded approximate counts,29
uncertainty,note,no legible text detected,1
uncertainty,note,other low frequency uncertainty tokens aggregated,33
uncertainty,note,small items far background partially occluded,16
uncertainty,note,time of day ambiguous,2
uncertainty,note_counts,approximate plates background left shelving estimated approximately 6 10 per visible stack,1
uncertainty,note_counts,lower legs feet person out frame therefore not visible,4
uncertainty,note_counts,no legible text detected any small text containers or appliance surfaces not legible,1
uncertainty,note_counts,unknown,16
