cohort,dimension,label,count
objects,finish,unknown,1
objects,material,acrylic diffuser,1
objects,material,cardboard,9
objects,material,ceramic,4
objects,material,coated metal,4
objects,material,glass,4
objects,material,lcd,1
objects,material,metal,29
objects,material,organic,7
objects,material,packaging materials,5
objects,material,painted metal,2
objects,material,paper,2
objects,material,per image share,0
objects,material,plastic,34
objects,material,stainless steel,3
objects,material,unknown,2
objects,material,vegetation,3
objects,material,within attribute share,0
objects,material,wood,2
objects,texture,brushed metal,1
objects,texture,clear glass,1
objects,texture,crinkled,1
objects,texture,fibrous,1
objects,texture,glossy,10
objects,texture,glossy plastic,1
objects,texture,leafy,1
objects,texture,matte,3
objects,texture,matte peel,1
objects,texture,polished,3
objects,texture,polished face,1
objects,texture,reflective,1
objects,texture,smooth,13
objects,texture,subtle grout lines,1
objects,texture,textured,4
objects,texture,textured rind,1
objects,type,bakery tray,1
objects,type,ceiling,1
objects,type,digital display screens,1
objects,type,display unit,1
objects,type,endcap display,1
objects,type,endcap shelving,1
objects,type,fixture,7
objects,type,floor,4
objects,type,floor area,1
objects,type,floor surface,1
objects,type,handheld package,1
objects,type,hanging sign,1
objects,type,hvac duct,1
objects,type,overhead sign,1
objects,type,packaged box,1
objects,type,produce,12
objects,type,produce basket,1
objects,type,produce crate,2
objects,type,produce display,5
objects,type,produce tray,1
objects,type,refrigerated produce shelf,2
objects,type,refrigerated shelf,2
objects,type,refrigerated shelf bank,1
objects,type,refrigerated shelving,7
objects,type,retail shelving,2
objects,type,shelf edge sale tags,1
objects,type,shelf price strip,1
objects,type,shelving,24
objects,type,shelving unit,6
objects,type,shopping basket,1
objects,type,shopping cart,9
objects,type,sign,1
objects,type,unknown,6
people,age_range,middle aged,19
people,age_range,older adult,1
people,clothing_color,black,26
people,clothing_color,blue,41
people,clothing_color,brown,1
people,clothing_color,gray,7
people,clothing_color,per image share,0
people,clothing_color,pink,1
people,clothing_color,red,3
people,clothing_color,tan,2
people,clothing_color,white,14
people,clothing_color,within attribute share,0
people,clothing_garment,belt,8
people,clothing_garment,dress shoes,2
people,clothing_garment,necktie merged neck tie ne from variants,7
people,clothing_garment,shirt,9
people,clothing_garment,shoes,2
people,clothing_garment,suit jacket,9
people,clothing_garment,trousers,5
people,clothing_material,cotton,9
people,clothing_material,leather,12
people,clothing_material,silk,7
people,clothing_material,wool family,12
people,eyewear_frame_color,black,12
people,eyewear_frame_color,silver,3
people,eyewear_present,no,3
people,eyewear_present,yes,15
people,eyewear_type,eyeglasses rectangular,10
people,facial_hair_color,darkblue,1
people,facial_hair_color,gray,1
people,facial_hair_present,no,16
people,facial_hair_present,yes,2
people,facial_hair_style,stubble beard,1
people,gender_presentation,male,20
people,hair_color,black,1
people,hair_color,brown,2
people,hair_color,gray,17
people,hair_present,yes,20
people,hair_style,shaved,1
people,hair_style,short,19
people,hair_style,straight,5
people,head_covering_present,no,10
people,pose,forward leaning,1
people,pose,neutral posture,1
people,pose,per image share,0
people,pose,relaxed,2
people,pose,slight forward lean,1
people,pose,slightly hunched,1
people,pose,slightly leaning forward,1
people,pose,standing,1
people,pose,upright,8
people,pose,walking,1
people,pose,walking forward,1
people,pose,within attribute share,0
people,activity_activities,posing for camera,1
people,activity_activities,smiling,2
people,activity_activities,standing,8
people,activity_activities,unknown,3
people,activity_gaze_direction,up,5
people,activity_occlusions,partial occlusion,9
people,activity_occlusions,significant occlusion,1
people,activity_orientation,front,8
people,activity_orientation,three quarter,1
people,activity_pose,arms crossed,1
people,activity_pose,hands in pockets merged variants,4
people,activity_pose,relaxed merged variants,7
people,activity_pose,unknown,8
people,activity_pose,upright merged variants,10
people,role_hint,unknown,3
people,skin_tone,light,16
people,skin_tone,medium,4
safety,hazards,no,10
safety,hazards,no detected,10
safety,nsfw,no content detected,10
safety,nsfw,unknown,10
texts,content,detected text ecooury,1
texts,font_style,bold,1
texts,font_style,sans,1
texts,legibility,illegible,24
texts,legibility,not legible,14
texts,legibility,not legible distinct token,3
texts,legibility,partial,1
texts,legibility,partially legible,1
texts,legibility,per image share,0
texts,legibility,unreadable,2
texts,legibility,within attribute share,0
texts,plane,background,8
texts,plane,foreground,2
texts,plane,midground,5
texts,plane,per image share,0
texts,plane,text background,6
texts,plane,text foreground,2
texts,plane,text midground,7
texts,plane,text on background,8
texts,plane,text on foreground,2
texts,plane,text on midground,5
texts,plane,within attribute share,0
texts,side,text center,8
texts,side,text left,13
texts,side,text right,8
totals,images,total,10
totals,object_instances,total,69
totals,people_instances,total,10
totals,text_instances,total,15
uncertainty,note,aesthetic qualities palette mapping enum unspecified,1
uncertainty,note,approximate counts provided for produce items,1
uncertainty,note,blurry small package labels on right shelving,39
uncertainty,note,exact counts of packaged bakery units approx 10,1
uncertainty,note,exact floor tile material ceramic vs porcelain uncertain,1
uncertainty,note,exact packaged product identities brands not identifiable,1
uncertainty,note,exact skin tone shade approximate between light medium,1
uncertainty,note,heavily blurred distant shelving beyond dof indiscernible,1
uncertainty,note,possible small handheld items or wrist accessories occluded,1
uncertainty,note,small fixtures security cameras badges not distinguishable,1
uncertainty,note,small metallic lapel pin wording not discernible,1
uncertainty,note,unknown,12
uncertainty,token,absence of other shoppers beyond central figure uncertain,1
uncertainty,token,aisle width not specified precisely,1
uncertainty,token,handheld packaged food label text not legible,1
uncertainty,token,other single instance uncertainty notes aggregated for brevity,12
uncertainty,token,overhead aisle signs illegible due to distance blur,7
uncertainty,token,shelf edge price labels not legible,7
uncertainty,token,time of day not specified,1
uncertainty,token,unknown,6
