cohort,dimension,label,count
uncertainty,note,sticker text on green plastic cleaning bucket but not legible,1
uncertainty,note,time of day not visible in image,1
uncertainty,note,unknown,19
uncertainty,note,white embroidered text on royal blue baseball cap illegible,1
uncertainty,note,yellow chest badge text on uniform not legible,1
uncertainty,token,exact contents of nested metal wire basket ambiguous,1
uncertainty,token,face emotion gaze direction not specified in description,1
uncertainty,token,facial expression details not visible due to rear orientation,6
uncertainty,token,location time day weather not visible in image,1
uncertainty,token,lower portion of left leg partially occluded by cart,1
uncertainty,token,lower shopper legs partially occluded by cart frame,1
uncertainty,token,overhead aisle sign text partially out of frame illegible,47
uncertainty,token,printed graphics on blue cardboard box partially occluded,1
uncertainty,token,red fruit ambiguous apples vs tomatoes,1
uncertainty,token,unknown,1
uncertainty,token,walls not described by source,1
